[5.37274652 3.52202411 5.43574196 5.10208477 4.78630732 5.21645193
 4.92439928 4.61500711 5.18442764 4.67401863]
    batch_train_loss: 2.3064, original=2.3064, J3=0.0004, J5=0.0000
    batch_train_loss: 2.3090, original=2.3090, J3=0.0005, J5=0.0000
    batch_train_loss: 2.3037, original=2.3037, J3=0.0004, J5=0.0000
    batch_train_loss: 2.3040, original=2.3040, J3=0.0004, J5=0.0000
    batch_train_loss: 2.3107, original=2.3107, J3=0.0004, J5=0.0000
    batch_train_loss: 2.3197, original=2.3197, J3=0.0004, J5=0.0000
    batch_train_loss: 2.3090, original=2.3090, J3=0.0004, J5=0.0000
    batch_train_loss: 2.2989, original=2.2989, J3=0.0004, J5=0.0000
    batch_train_loss: 2.2958, original=2.2958, J3=0.0004, J5=0.0000
    batch_train_loss: 2.3100, original=2.3100, J3=0.0005, J5=0.0000
    batch_train_loss: 2.3088, original=2.3088, J3=0.0004, J5=0.0000
    batch_train_loss: 2.2967, original=2.2967, J3=0.0004, J5=0.0000
    batch_train_loss: 2.3049, original=2.3049, J3=0.0005, J5=0.0000
    batch_train_loss: 2.3044, original=2.3044, J3=0.0004, J5=0.0000
    batch_train_loss: 2.2994, original=2.2994, J3=0.0004, J5=0.0000
    batch_train_loss: 2.3040, original=2.3040, J3=0.0005, J5=0.0000
    batch_train_loss: 2.3011, original=2.3011, J3=0.0004, J5=0.0000
    batch_train_loss: 2.3004, original=2.3004, J3=0.0005, J5=0.0000
    batch_train_loss: 2.2953, original=2.2953, J3=0.0005, J5=0.0000
    batch_train_loss: 2.2983, original=2.2983, J3=0.0004, J5=0.0000
(num=200,lam=0.0001,coef=0.54)epoch=0, trainloss=2.304, testloss=['2.351', '2.266', '2.252', '2.373', '2.302', '2.351', '2.277', '2.239', '2.292', '2.267'], testacc=['0.000', '25.374', '9.981', '0.000', '0.000', '0.000', '0.104', '85.117', '0.205', '5.550']
    batch_train_loss: 2.2954, original=2.2954, J3=0.0004, J5=0.0000
    batch_train_loss: 2.2970, original=2.2970, J3=0.0004, J5=0.0000
    batch_train_loss: 2.2964, original=2.2964, J3=0.0004, J5=0.0000
    batch_train_loss: 2.2959, original=2.2959, J3=0.0004, J5=0.0000
    batch_train_loss: 2.2934, original=2.2934, J3=0.0005, J5=0.0000
    batch_train_loss: 2.2984, original=2.2984, J3=0.0004, J5=0.0000
    batch_train_loss: 2.2980, original=2.2980, J3=0.0004, J5=0.0000
    batch_train_loss: 2.2972, original=2.2972, J3=0.0004, J5=0.0000
    batch_train_loss: 2.2864, original=2.2864, J3=0.0004, J5=0.0000
    batch_train_loss: 2.2877, original=2.2877, J3=0.0005, J5=0.0000
    batch_train_loss: 2.2905, original=2.2905, J3=0.0004, J5=0.0000
    batch_train_loss: 2.2867, original=2.2867, J3=0.0004, J5=0.0000
    batch_train_loss: 2.2944, original=2.2944, J3=0.0004, J5=0.0000
    batch_train_loss: 2.2933, original=2.2933, J3=0.0005, J5=0.0000
    batch_train_loss: 2.2840, original=2.2840, J3=0.0004, J5=0.0000
    batch_train_loss: 2.2890, original=2.2890, J3=0.0004, J5=0.0000
    batch_train_loss: 2.2896, original=2.2896, J3=0.0004, J5=0.0000
    batch_train_loss: 2.2829, original=2.2829, J3=0.0004, J5=0.0000
    batch_train_loss: 2.2832, original=2.2832, J3=0.0004, J5=0.0000
    batch_train_loss: 2.2841, original=2.2841, J3=0.0005, J5=0.0000
(num=200,lam=0.0001,coef=0.54)epoch=1, trainloss=2.291, testloss=['2.314', '2.277', '2.241', '2.347', '2.284', '2.337', '2.264', '2.238', '2.264', '2.256'], testacc=['0.000', '9.604', '43.702', '0.000', '2.037', '0.000', '2.296', '84.047', '4.723', '30.624']
    batch_train_loss: 2.2850, original=2.2850, J3=0.0004, J5=0.0000
    batch_train_loss: 2.2794, original=2.2794, J3=0.0005, J5=0.0000
    batch_train_loss: 2.2805, original=2.2805, J3=0.0004, J5=0.0000
    batch_train_loss: 2.2772, original=2.2772, J3=0.0005, J5=0.0000
    batch_train_loss: 2.2769, original=2.2769, J3=0.0004, J5=0.0000
    batch_train_loss: 2.2809, original=2.2809, J3=0.0005, J5=0.0000
    batch_train_loss: 2.2768, original=2.2768, J3=0.0005, J5=0.0000
    batch_train_loss: 2.2820, original=2.2820, J3=0.0005, J5=0.0000
    batch_train_loss: 2.2742, original=2.2742, J3=0.0004, J5=0.0000
    batch_train_loss: 2.2757, original=2.2757, J3=0.0004, J5=0.0000
    batch_train_loss: 2.2749, original=2.2749, J3=0.0004, J5=0.0000
    batch_train_loss: 2.2766, original=2.2766, J3=0.0004, J5=0.0000
    batch_train_loss: 2.2719, original=2.2719, J3=0.0004, J5=0.0000
    batch_train_loss: 2.2694, original=2.2694, J3=0.0004, J5=0.0000
    batch_train_loss: 2.2749, original=2.2749, J3=0.0004, J5=0.0000
    batch_train_loss: 2.2702, original=2.2702, J3=0.0004, J5=0.0000
    batch_train_loss: 2.2811, original=2.2811, J3=0.0004, J5=0.0000
    batch_train_loss: 2.2680, original=2.2680, J3=0.0005, J5=0.0000
    batch_train_loss: 2.2684, original=2.2684, J3=0.0005, J5=0.0000
    batch_train_loss: 2.2734, original=2.2734, J3=0.0005, J5=0.0000
(num=200,lam=0.0001,coef=0.54)epoch=2, trainloss=2.276, testloss=['2.262', '2.278', '2.225', '2.321', '2.273', '2.337', '2.247', '2.235', '2.242', '2.243'], testacc=['1.429', '9.339', '68.023', '0.000', '7.637', '0.000', '9.395', '72.568', '39.220', '61.943']
    batch_train_loss: 2.2732, original=2.2732, J3=0.0005, J5=0.0000
    batch_train_loss: 2.2620, original=2.2620, J3=0.0004, J5=0.0000
    batch_train_loss: 2.2617, original=2.2617, J3=0.0005, J5=0.0000
    batch_train_loss: 2.2687, original=2.2687, J3=0.0005, J5=0.0000
    batch_train_loss: 2.2663, original=2.2663, J3=0.0004, J5=0.0000
    batch_train_loss: 2.2541, original=2.2541, J3=0.0005, J5=0.0000
    batch_train_loss: 2.2656, original=2.2656, J3=0.0005, J5=0.0000
    batch_train_loss: 2.2644, original=2.2644, J3=0.0004, J5=0.0000
    batch_train_loss: 2.2587, original=2.2587, J3=0.0004, J5=0.0000
    batch_train_loss: 2.2584, original=2.2584, J3=0.0005, J5=0.0000
    batch_train_loss: 2.2582, original=2.2582, J3=0.0005, J5=0.0000
    batch_train_loss: 2.2512, original=2.2512, J3=0.0005, J5=0.0000
    batch_train_loss: 2.2533, original=2.2533, J3=0.0004, J5=0.0000
    batch_train_loss: 2.2579, original=2.2579, J3=0.0005, J5=0.0000
    batch_train_loss: 2.2580, original=2.2580, J3=0.0004, J5=0.0000
    batch_train_loss: 2.2590, original=2.2590, J3=0.0004, J5=0.0000
    batch_train_loss: 2.2614, original=2.2614, J3=0.0004, J5=0.0000
    batch_train_loss: 2.2508, original=2.2508, J3=0.0004, J5=0.0000
    batch_train_loss: 2.2492, original=2.2492, J3=0.0004, J5=0.0000
    batch_train_loss: 2.2528, original=2.2528, J3=0.0005, J5=0.0000
