[12.93438978  8.47894692 13.08604546 12.28279667 11.52259169 12.55812502
 11.85503531 11.11020231 12.48102951 11.25226707]
    batch_train_loss: 2.3127, original=2.3127, J3=0.0065, J5=0.0002
    batch_train_loss: 2.3152, original=2.3152, J3=0.0065, J5=0.0002
    batch_train_loss: 2.3096, original=2.3096, J3=0.0061, J5=0.0002
    batch_train_loss: 2.3103, original=2.3103, J3=0.0066, J5=0.0002
    batch_train_loss: 2.3171, original=2.3171, J3=0.0066, J5=0.0002
    batch_train_loss: 2.3260, original=2.3260, J3=0.0064, J5=0.0002
    batch_train_loss: 2.3152, original=2.3152, J3=0.0063, J5=0.0002
    batch_train_loss: 2.3050, original=2.3050, J3=0.0062, J5=0.0002
    batch_train_loss: 2.3017, original=2.3017, J3=0.0061, J5=0.0002
    batch_train_loss: 2.3161, original=2.3161, J3=0.0064, J5=0.0002
    batch_train_loss: 2.3150, original=2.3150, J3=0.0063, J5=0.0002
    batch_train_loss: 2.3023, original=2.3023, J3=0.0058, J5=0.0002
    batch_train_loss: 2.3113, original=2.3113, J3=0.0066, J5=0.0002
    batch_train_loss: 2.3106, original=2.3106, J3=0.0063, J5=0.0002
    batch_train_loss: 2.3055, original=2.3055, J3=0.0063, J5=0.0002
    batch_train_loss: 2.3103, original=2.3103, J3=0.0066, J5=0.0002
    batch_train_loss: 2.3073, original=2.3073, J3=0.0064, J5=0.0002
    batch_train_loss: 2.3064, original=2.3064, J3=0.0063, J5=0.0002
    batch_train_loss: 2.3013, original=2.3013, J3=0.0063, J5=0.0002
    batch_train_loss: 2.3040, original=2.3040, J3=0.0059, J5=0.0002
(num=200,lam=0.0001,coef=1.2999999999999998)epoch=0, trainloss=2.310, testloss=['2.351', '2.265', '2.252', '2.374', '2.302', '2.351', '2.277', '2.239', '2.292', '2.267'], testacc=['0.000', '25.286', '9.981', '0.000', '0.000', '0.000', '0.104', '85.409', '0.205', '5.253']
    batch_train_loss: 2.3014, original=2.3014, J3=0.0062, J5=0.0002
    batch_train_loss: 2.3030, original=2.3030, J3=0.0062, J5=0.0002
    batch_train_loss: 2.3023, original=2.3023, J3=0.0061, J5=0.0002
    batch_train_loss: 2.3020, original=2.3020, J3=0.0062, J5=0.0002
    batch_train_loss: 2.2999, original=2.2999, J3=0.0066, J5=0.0002
    batch_train_loss: 2.3046, original=2.3046, J3=0.0063, J5=0.0002
    batch_train_loss: 2.3043, original=2.3043, J3=0.0064, J5=0.0002
    batch_train_loss: 2.3034, original=2.3034, J3=0.0064, J5=0.0002
    batch_train_loss: 2.2930, original=2.2930, J3=0.0067, J5=0.0002
    batch_train_loss: 2.2940, original=2.2940, J3=0.0064, J5=0.0002
    batch_train_loss: 2.2969, original=2.2969, J3=0.0065, J5=0.0002
    batch_train_loss: 2.2930, original=2.2930, J3=0.0064, J5=0.0002
    batch_train_loss: 2.3003, original=2.3003, J3=0.0060, J5=0.0002
    batch_train_loss: 2.2998, original=2.2998, J3=0.0066, J5=0.0002
    batch_train_loss: 2.2900, original=2.2900, J3=0.0061, J5=0.0002
    batch_train_loss: 2.2951, original=2.2951, J3=0.0062, J5=0.0002
    batch_train_loss: 2.2956, original=2.2956, J3=0.0060, J5=0.0002
    batch_train_loss: 2.2889, original=2.2889, J3=0.0059, J5=0.0002
    batch_train_loss: 2.2899, original=2.2899, J3=0.0067, J5=0.0002
    batch_train_loss: 2.2899, original=2.2899, J3=0.0059, J5=0.0002
(num=200,lam=0.0001,coef=1.2999999999999998)epoch=1, trainloss=2.297, testloss=['2.315', '2.277', '2.241', '2.348', '2.284', '2.337', '2.264', '2.238', '2.264', '2.257'], testacc=['0.000', '9.515', '43.217', '0.000', '1.935', '0.000', '2.192', '84.533', '4.723', '30.030']
    batch_train_loss: 2.2917, original=2.2917, J3=0.0067, J5=0.0003
    batch_train_loss: 2.2861, original=2.2861, J3=0.0065, J5=0.0002
    batch_train_loss: 2.2872, original=2.2872, J3=0.0065, J5=0.0002
    batch_train_loss: 2.2839, original=2.2839, J3=0.0066, J5=0.0002
    batch_train_loss: 2.2833, original=2.2833, J3=0.0063, J5=0.0002
    batch_train_loss: 2.2875, original=2.2875, J3=0.0064, J5=0.0002
    batch_train_loss: 2.2830, original=2.2830, J3=0.0062, J5=0.0002
    batch_train_loss: 2.2887, original=2.2887, J3=0.0066, J5=0.0002
    batch_train_loss: 2.2807, original=2.2807, J3=0.0063, J5=0.0002
    batch_train_loss: 2.2823, original=2.2823, J3=0.0063, J5=0.0002
    batch_train_loss: 2.2809, original=2.2809, J3=0.0057, J5=0.0002
    batch_train_loss: 2.2821, original=2.2821, J3=0.0052, J5=0.0002
    batch_train_loss: 2.2788, original=2.2788, J3=0.0066, J5=0.0002
    batch_train_loss: 2.2761, original=2.2761, J3=0.0064, J5=0.0002
    batch_train_loss: 2.2817, original=2.2817, J3=0.0065, J5=0.0002
    batch_train_loss: 2.2769, original=2.2769, J3=0.0063, J5=0.0002
    batch_train_loss: 2.2879, original=2.2879, J3=0.0064, J5=0.0002
    batch_train_loss: 2.2749, original=2.2749, J3=0.0064, J5=0.0002
    batch_train_loss: 2.2754, original=2.2754, J3=0.0065, J5=0.0002
    batch_train_loss: 2.2802, original=2.2802, J3=0.0062, J5=0.0002
(num=200,lam=0.0001,coef=1.2999999999999998)epoch=2, trainloss=2.282, testloss=['2.264', '2.278', '2.226', '2.323', '2.273', '2.337', '2.249', '2.235', '2.243', '2.243'], testacc=['1.020', '10.044', '67.442', '0.000', '7.434', '0.000', '8.768', '73.152', '37.782', '62.438']
    batch_train_loss: 2.2803, original=2.2803, J3=0.0065, J5=0.0002
