[7.46214795 4.89170015 7.54964161 7.08622885 6.64764905 7.24507213
 6.83944345 6.4097321  7.20059395 6.49169254]
    batch_train_loss: 2.3079, original=2.3079, J3=0.0020, J5=0.0001
    batch_train_loss: 2.3105, original=2.3105, J3=0.0020, J5=0.0001
    batch_train_loss: 2.3052, original=2.3052, J3=0.0018, J5=0.0001
    batch_train_loss: 2.3056, original=2.3056, J3=0.0019, J5=0.0001
    batch_train_loss: 2.3123, original=2.3123, J3=0.0019, J5=0.0001
    batch_train_loss: 2.3212, original=2.3212, J3=0.0019, J5=0.0001
    batch_train_loss: 2.3106, original=2.3106, J3=0.0019, J5=0.0001
    batch_train_loss: 2.3004, original=2.3004, J3=0.0018, J5=0.0001
    batch_train_loss: 2.2973, original=2.2973, J3=0.0018, J5=0.0001
    batch_train_loss: 2.3115, original=2.3115, J3=0.0020, J5=0.0001
    batch_train_loss: 2.3103, original=2.3103, J3=0.0017, J5=0.0001
    batch_train_loss: 2.2980, original=2.2980, J3=0.0016, J5=0.0001
    batch_train_loss: 2.3065, original=2.3065, J3=0.0020, J5=0.0001
    batch_train_loss: 2.3059, original=2.3059, J3=0.0019, J5=0.0001
    batch_train_loss: 2.3009, original=2.3009, J3=0.0019, J5=0.0001
    batch_train_loss: 2.3057, original=2.3057, J3=0.0021, J5=0.0001
    batch_train_loss: 2.3027, original=2.3027, J3=0.0019, J5=0.0001
    batch_train_loss: 2.3019, original=2.3019, J3=0.0020, J5=0.0001
    batch_train_loss: 2.2968, original=2.2968, J3=0.0020, J5=0.0001
    batch_train_loss: 2.2997, original=2.2997, J3=0.0018, J5=0.0001
(num=200,lam=0.0001,coef=0.7500000000000002)epoch=0, trainloss=2.306, testloss=['2.351', '2.266', '2.252', '2.374', '2.302', '2.351', '2.277', '2.239', '2.292', '2.267'], testacc=['0.000', '25.374', '9.981', '0.000', '0.000', '0.000', '0.104', '85.117', '0.205', '5.253']
    batch_train_loss: 2.2969, original=2.2969, J3=0.0019, J5=0.0001
    batch_train_loss: 2.2985, original=2.2985, J3=0.0019, J5=0.0001
    batch_train_loss: 2.2978, original=2.2978, J3=0.0018, J5=0.0001
    batch_train_loss: 2.2974, original=2.2974, J3=0.0019, J5=0.0001
    batch_train_loss: 2.2951, original=2.2951, J3=0.0021, J5=0.0001
    batch_train_loss: 2.2999, original=2.2999, J3=0.0019, J5=0.0001
    batch_train_loss: 2.2995, original=2.2995, J3=0.0019, J5=0.0001
    batch_train_loss: 2.2987, original=2.2987, J3=0.0019, J5=0.0001
    batch_train_loss: 2.2880, original=2.2880, J3=0.0019, J5=0.0001
    batch_train_loss: 2.2893, original=2.2893, J3=0.0020, J5=0.0001
    batch_train_loss: 2.2921, original=2.2921, J3=0.0019, J5=0.0001
    batch_train_loss: 2.2882, original=2.2882, J3=0.0019, J5=0.0001
    batch_train_loss: 2.2959, original=2.2959, J3=0.0018, J5=0.0001
    batch_train_loss: 2.2949, original=2.2949, J3=0.0020, J5=0.0001
    batch_train_loss: 2.2855, original=2.2855, J3=0.0018, J5=0.0001
    batch_train_loss: 2.2905, original=2.2905, J3=0.0019, J5=0.0001
    batch_train_loss: 2.2911, original=2.2911, J3=0.0018, J5=0.0001
    batch_train_loss: 2.2844, original=2.2844, J3=0.0018, J5=0.0001
    batch_train_loss: 2.2848, original=2.2848, J3=0.0019, J5=0.0001
    batch_train_loss: 2.2856, original=2.2856, J3=0.0019, J5=0.0001
(num=200,lam=0.0001,coef=0.7500000000000002)epoch=1, trainloss=2.293, testloss=['2.314', '2.277', '2.241', '2.348', '2.284', '2.337', '2.264', '2.238', '2.264', '2.256'], testacc=['0.000', '9.604', '43.508', '0.000', '2.037', '0.000', '2.192', '84.047', '4.723', '30.624']
    batch_train_loss: 2.2866, original=2.2866, J3=0.0020, J5=0.0001
    batch_train_loss: 2.2811, original=2.2811, J3=0.0020, J5=0.0001
    batch_train_loss: 2.2821, original=2.2821, J3=0.0019, J5=0.0001
    batch_train_loss: 2.2790, original=2.2790, J3=0.0021, J5=0.0001
    batch_train_loss: 2.2784, original=2.2784, J3=0.0018, J5=0.0001
    batch_train_loss: 2.2826, original=2.2826, J3=0.0020, J5=0.0001
    batch_train_loss: 2.2783, original=2.2783, J3=0.0019, J5=0.0001
    batch_train_loss: 2.2837, original=2.2837, J3=0.0020, J5=0.0001
    batch_train_loss: 2.2758, original=2.2758, J3=0.0018, J5=0.0001
    batch_train_loss: 2.2774, original=2.2774, J3=0.0020, J5=0.0001
    batch_train_loss: 2.2764, original=2.2764, J3=0.0017, J5=0.0001
    batch_train_loss: 2.2780, original=2.2780, J3=0.0016, J5=0.0001
    batch_train_loss: 2.2736, original=2.2736, J3=0.0019, J5=0.0001
    batch_train_loss: 2.2711, original=2.2711, J3=0.0019, J5=0.0001
    batch_train_loss: 2.2766, original=2.2766, J3=0.0019, J5=0.0001
    batch_train_loss: 2.2719, original=2.2719, J3=0.0019, J5=0.0001
    batch_train_loss: 2.2828, original=2.2828, J3=0.0019, J5=0.0001
    batch_train_loss: 2.2698, original=2.2698, J3=0.0020, J5=0.0001
    batch_train_loss: 2.2702, original=2.2702, J3=0.0021, J5=0.0001
    batch_train_loss: 2.2752, original=2.2752, J3=0.0020, J5=0.0001
(num=200,lam=0.0001,coef=0.7500000000000002)epoch=2, trainloss=2.278, testloss=['2.262', '2.278', '2.225', '2.322', '2.273', '2.337', '2.248', '2.235', '2.242', '2.243'], testacc=['1.429', '9.604', '68.120', '0.000', '7.637', '0.000', '9.290', '72.665', '39.014', '62.042']
    batch_train_loss: 2.2750, original=2.2750, J3=0.0020, J5=0.0001
    batch_train_loss: 2.2638, original=2.2638, J3=0.0019, J5=0.0001
    batch_train_loss: 2.2635, original=2.2635, J3=0.0021, J5=0.0001
    batch_train_loss: 2.2704, original=2.2704, J3=0.0020, J5=0.0001
    batch_train_loss: 2.2680, original=2.2680, J3=0.0019, J5=0.0001
    batch_train_loss: 2.2560, original=2.2560, J3=0.0021, J5=0.0001
    batch_train_loss: 2.2674, original=2.2674, J3=0.0020, J5=0.0001
    batch_train_loss: 2.2661, original=2.2661, J3=0.0018, J5=0.0001
    batch_train_loss: 2.2605, original=2.2605, J3=0.0019, J5=0.0001
    batch_train_loss: 2.2601, original=2.2601, J3=0.0019, J5=0.0001
