[7.36265265 4.82647748 7.44897972 6.9917458  6.55901373 7.14847116
 6.74825087 6.32426901 7.10458603 6.40513664]
    batch_train_loss: 2.3078, original=2.3078, J3=0.0019, J5=0.0001
    batch_train_loss: 2.3104, original=2.3104, J3=0.0019, J5=0.0001
    batch_train_loss: 2.3051, original=2.3051, J3=0.0018, J5=0.0001
    batch_train_loss: 2.3055, original=2.3055, J3=0.0019, J5=0.0001
    batch_train_loss: 2.3122, original=2.3122, J3=0.0018, J5=0.0001
    batch_train_loss: 2.3211, original=2.3211, J3=0.0018, J5=0.0001
    batch_train_loss: 2.3105, original=2.3105, J3=0.0018, J5=0.0001
    batch_train_loss: 2.3003, original=2.3003, J3=0.0017, J5=0.0001
    batch_train_loss: 2.2972, original=2.2972, J3=0.0017, J5=0.0001
    batch_train_loss: 2.3114, original=2.3114, J3=0.0019, J5=0.0001
    batch_train_loss: 2.3102, original=2.3102, J3=0.0017, J5=0.0001
    batch_train_loss: 2.2979, original=2.2979, J3=0.0015, J5=0.0001
    batch_train_loss: 2.3065, original=2.3065, J3=0.0019, J5=0.0001
    batch_train_loss: 2.3058, original=2.3058, J3=0.0018, J5=0.0001
    batch_train_loss: 2.3008, original=2.3008, J3=0.0018, J5=0.0001
    batch_train_loss: 2.3056, original=2.3056, J3=0.0020, J5=0.0001
    batch_train_loss: 2.3026, original=2.3026, J3=0.0019, J5=0.0001
    batch_train_loss: 2.3018, original=2.3018, J3=0.0019, J5=0.0001
    batch_train_loss: 2.2967, original=2.2967, J3=0.0019, J5=0.0001
    batch_train_loss: 2.2996, original=2.2996, J3=0.0017, J5=0.0001
(num=200,lam=0.0001,coef=0.7400000000000002)epoch=0, trainloss=2.305, testloss=['2.351', '2.266', '2.252', '2.374', '2.302', '2.351', '2.277', '2.239', '2.292', '2.267'], testacc=['0.000', '25.374', '9.981', '0.000', '0.000', '0.000', '0.104', '85.117', '0.205', '5.253']
    batch_train_loss: 2.2968, original=2.2968, J3=0.0018, J5=0.0001
    batch_train_loss: 2.2984, original=2.2984, J3=0.0018, J5=0.0001
    batch_train_loss: 2.2977, original=2.2977, J3=0.0017, J5=0.0001
    batch_train_loss: 2.2973, original=2.2973, J3=0.0018, J5=0.0001
    batch_train_loss: 2.2950, original=2.2950, J3=0.0020, J5=0.0001
    batch_train_loss: 2.2999, original=2.2999, J3=0.0018, J5=0.0001
    batch_train_loss: 2.2995, original=2.2995, J3=0.0019, J5=0.0001
    batch_train_loss: 2.2987, original=2.2987, J3=0.0018, J5=0.0001
    batch_train_loss: 2.2879, original=2.2879, J3=0.0018, J5=0.0001
    batch_train_loss: 2.2892, original=2.2892, J3=0.0019, J5=0.0001
    batch_train_loss: 2.2920, original=2.2920, J3=0.0018, J5=0.0001
    batch_train_loss: 2.2881, original=2.2881, J3=0.0018, J5=0.0001
    batch_train_loss: 2.2958, original=2.2958, J3=0.0018, J5=0.0001
    batch_train_loss: 2.2948, original=2.2948, J3=0.0019, J5=0.0001
    batch_train_loss: 2.2854, original=2.2854, J3=0.0017, J5=0.0001
    batch_train_loss: 2.2904, original=2.2904, J3=0.0018, J5=0.0001
    batch_train_loss: 2.2911, original=2.2911, J3=0.0017, J5=0.0001
    batch_train_loss: 2.2843, original=2.2843, J3=0.0017, J5=0.0001
    batch_train_loss: 2.2847, original=2.2847, J3=0.0019, J5=0.0001
    batch_train_loss: 2.2855, original=2.2855, J3=0.0018, J5=0.0001
(num=200,lam=0.0001,coef=0.7400000000000002)epoch=1, trainloss=2.293, testloss=['2.314', '2.277', '2.241', '2.348', '2.284', '2.337', '2.264', '2.238', '2.264', '2.256'], testacc=['0.000', '9.604', '43.508', '0.000', '2.037', '0.000', '2.192', '84.047', '4.723', '30.525']
    batch_train_loss: 2.2865, original=2.2865, J3=0.0019, J5=0.0001
