[28.85363874 18.91457391 29.19194756 27.40008488 25.70424299 28.01427889
 26.44584799 24.78429747 27.8422966  25.10121117]
    batch_train_loss: 2.3173, original=2.3173, J3=0.0110, J5=0.0004
    batch_train_loss: 2.3197, original=2.3197, J3=0.0108, J5=0.0004
    batch_train_loss: 2.3138, original=2.3138, J3=0.0101, J5=0.0004
    batch_train_loss: 2.3150, original=2.3150, J3=0.0111, J5=0.0004
    batch_train_loss: 2.3219, original=2.3219, J3=0.0112, J5=0.0004
    batch_train_loss: 2.3307, original=2.3307, J3=0.0110, J5=0.0004
    batch_train_loss: 2.3195, original=2.3195, J3=0.0106, J5=0.0004
    batch_train_loss: 2.3095, original=2.3095, J3=0.0106, J5=0.0004
    batch_train_loss: 2.3062, original=2.3062, J3=0.0104, J5=0.0004
    batch_train_loss: 2.3205, original=2.3205, J3=0.0106, J5=0.0004
    batch_train_loss: 2.3199, original=2.3199, J3=0.0110, J5=0.0004
    batch_train_loss: 2.3067, original=2.3067, J3=0.0100, J5=0.0004
    batch_train_loss: 2.3158, original=2.3158, J3=0.0110, J5=0.0004
    batch_train_loss: 2.3151, original=2.3151, J3=0.0107, J5=0.0004
    batch_train_loss: 2.3099, original=2.3099, J3=0.0105, J5=0.0004
    batch_train_loss: 2.3145, original=2.3145, J3=0.0106, J5=0.0004
    batch_train_loss: 2.3117, original=2.3117, J3=0.0106, J5=0.0004
    batch_train_loss: 2.3106, original=2.3106, J3=0.0103, J5=0.0004
    batch_train_loss: 2.3055, original=2.3055, J3=0.0103, J5=0.0004
    batch_train_loss: 2.3080, original=2.3080, J3=0.0098, J5=0.0004
(num=200,lam=0.0001,coef=2.8999999999999995)epoch=0, trainloss=2.315, testloss=['2.351', '2.265', '2.252', '2.374', '2.302', '2.351', '2.277', '2.239', '2.292', '2.267'], testacc=['0.000', '25.286', '9.787', '0.000', '0.000', '0.000', '0.104', '85.506', '0.205', '5.253']
    batch_train_loss: 2.3057, original=2.3057, J3=0.0104, J5=0.0004
    batch_train_loss: 2.3073, original=2.3073, J3=0.0103, J5=0.0004
