[8.75558693 5.73959484 8.85824615 8.31450851 7.79990822 8.50088463
 8.02494698 7.52075233 8.4486969  7.61691925]
    batch_train_loss: 2.3092, original=2.3092, J3=0.0032, J5=0.0001
    batch_train_loss: 2.3118, original=2.3118, J3=0.0032, J5=0.0001
    batch_train_loss: 2.3064, original=2.3064, J3=0.0030, J5=0.0001
    batch_train_loss: 2.3068, original=2.3068, J3=0.0031, J5=0.0001
    batch_train_loss: 2.3135, original=2.3135, J3=0.0031, J5=0.0001
    batch_train_loss: 2.3225, original=2.3225, J3=0.0031, J5=0.0001
    batch_train_loss: 2.3118, original=2.3118, J3=0.0031, J5=0.0001
    batch_train_loss: 2.3016, original=2.3016, J3=0.0030, J5=0.0001
    batch_train_loss: 2.2984, original=2.2984, J3=0.0029, J5=0.0001
    batch_train_loss: 2.3127, original=2.3127, J3=0.0031, J5=0.0001
    batch_train_loss: 2.3115, original=2.3115, J3=0.0029, J5=0.0001
    batch_train_loss: 2.2991, original=2.2991, J3=0.0027, J5=0.0001
    batch_train_loss: 2.3078, original=2.3078, J3=0.0033, J5=0.0001
    batch_train_loss: 2.3071, original=2.3071, J3=0.0030, J5=0.0001
    batch_train_loss: 2.3021, original=2.3021, J3=0.0031, J5=0.0001
    batch_train_loss: 2.3069, original=2.3069, J3=0.0033, J5=0.0001
    batch_train_loss: 2.3039, original=2.3039, J3=0.0031, J5=0.0001
    batch_train_loss: 2.3031, original=2.3031, J3=0.0031, J5=0.0001
    batch_train_loss: 2.2980, original=2.2980, J3=0.0031, J5=0.0001
    batch_train_loss: 2.3009, original=2.3009, J3=0.0029, J5=0.0001
(num=200,lam=0.0001,coef=0.8800000000000003)epoch=0, trainloss=2.307, testloss=['2.351', '2.265', '2.252', '2.374', '2.302', '2.351', '2.277', '2.239', '2.292', '2.267'], testacc=['0.000', '25.374', '9.981', '0.000', '0.000', '0.000', '0.104', '85.311', '0.205', '5.253']
    batch_train_loss: 2.2981, original=2.2981, J3=0.0031, J5=0.0001
    batch_train_loss: 2.2997, original=2.2997, J3=0.0030, J5=0.0001
    batch_train_loss: 2.2990, original=2.2990, J3=0.0029, J5=0.0001
    batch_train_loss: 2.2986, original=2.2986, J3=0.0030, J5=0.0001
    batch_train_loss: 2.2964, original=2.2964, J3=0.0033, J5=0.0001
    batch_train_loss: 2.3012, original=2.3012, J3=0.0030, J5=0.0001
    batch_train_loss: 2.3008, original=2.3008, J3=0.0031, J5=0.0001
    batch_train_loss: 2.3000, original=2.3000, J3=0.0031, J5=0.0001
    batch_train_loss: 2.2893, original=2.2893, J3=0.0032, J5=0.0001
    batch_train_loss: 2.2906, original=2.2906, J3=0.0031, J5=0.0001
    batch_train_loss: 2.2933, original=2.2933, J3=0.0031, J5=0.0001
    batch_train_loss: 2.2895, original=2.2895, J3=0.0031, J5=0.0001
    batch_train_loss: 2.2971, original=2.2971, J3=0.0029, J5=0.0001
    batch_train_loss: 2.2962, original=2.2962, J3=0.0032, J5=0.0001
    batch_train_loss: 2.2867, original=2.2867, J3=0.0029, J5=0.0001
    batch_train_loss: 2.2917, original=2.2917, J3=0.0030, J5=0.0001
    batch_train_loss: 2.2923, original=2.2923, J3=0.0029, J5=0.0001
    batch_train_loss: 2.2856, original=2.2856, J3=0.0029, J5=0.0001
    batch_train_loss: 2.2862, original=2.2862, J3=0.0032, J5=0.0001
    batch_train_loss: 2.2868, original=2.2868, J3=0.0030, J5=0.0001
(num=200,lam=0.0001,coef=0.8800000000000003)epoch=1, trainloss=2.294, testloss=['2.315', '2.277', '2.241', '2.348', '2.284', '2.337', '2.264', '2.238', '2.264', '2.256'], testacc=['0.000', '9.604', '43.411', '0.000', '2.037', '0.000', '2.192', '84.241', '4.825', '30.129']
    batch_train_loss: 2.2880, original=2.2880, J3=0.0032, J5=0.0001
    batch_train_loss: 2.2825, original=2.2825, J3=0.0032, J5=0.0001
    batch_train_loss: 2.2835, original=2.2835, J3=0.0031, J5=0.0001
    batch_train_loss: 2.2803, original=2.2803, J3=0.0033, J5=0.0001
    batch_train_loss: 2.2797, original=2.2797, J3=0.0030, J5=0.0001
    batch_train_loss: 2.2839, original=2.2839, J3=0.0032, J5=0.0001
    batch_train_loss: 2.2796, original=2.2796, J3=0.0030, J5=0.0001
    batch_train_loss: 2.2850, original=2.2850, J3=0.0032, J5=0.0001
    batch_train_loss: 2.2771, original=2.2771, J3=0.0030, J5=0.0001
    batch_train_loss: 2.2787, original=2.2787, J3=0.0031, J5=0.0001
    batch_train_loss: 2.2776, original=2.2776, J3=0.0028, J5=0.0001
    batch_train_loss: 2.2791, original=2.2791, J3=0.0026, J5=0.0001
    batch_train_loss: 2.2750, original=2.2750, J3=0.0031, J5=0.0001
    batch_train_loss: 2.2724, original=2.2724, J3=0.0031, J5=0.0001
    batch_train_loss: 2.2779, original=2.2779, J3=0.0031, J5=0.0001
    batch_train_loss: 2.2732, original=2.2732, J3=0.0031, J5=0.0001
    batch_train_loss: 2.2842, original=2.2842, J3=0.0031, J5=0.0001
    batch_train_loss: 2.2712, original=2.2712, J3=0.0032, J5=0.0001
    batch_train_loss: 2.2716, original=2.2716, J3=0.0033, J5=0.0001
    batch_train_loss: 2.2765, original=2.2765, J3=0.0031, J5=0.0001
(num=200,lam=0.0001,coef=0.8800000000000003)epoch=2, trainloss=2.279, testloss=['2.263', '2.278', '2.225', '2.322', '2.273', '2.337', '2.248', '2.235', '2.242', '2.243'], testacc=['1.327', '9.692', '67.926', '0.000', '7.536', '0.000', '8.977', '72.957', '38.604', '61.943']
    batch_train_loss: 2.2765, original=2.2765, J3=0.0032, J5=0.0001
    batch_train_loss: 2.2652, original=2.2652, J3=0.0031, J5=0.0001
    batch_train_loss: 2.2650, original=2.2650, J3=0.0033, J5=0.0001
    batch_train_loss: 2.2718, original=2.2718, J3=0.0032, J5=0.0001
    batch_train_loss: 2.2695, original=2.2695, J3=0.0032, J5=0.0001
    batch_train_loss: 2.2575, original=2.2575, J3=0.0033, J5=0.0001
    batch_train_loss: 2.2688, original=2.2688, J3=0.0032, J5=0.0001
    batch_train_loss: 2.2675, original=2.2675, J3=0.0030, J5=0.0001
    batch_train_loss: 2.2619, original=2.2619, J3=0.0030, J5=0.0001
    batch_train_loss: 2.2613, original=2.2613, J3=0.0029, J5=0.0001
    batch_train_loss: 2.2617, original=2.2617, J3=0.0034, J5=0.0001
    batch_train_loss: 2.2545, original=2.2545, J3=0.0031, J5=0.0001
    batch_train_loss: 2.2567, original=2.2567, J3=0.0032, J5=0.0001
    batch_train_loss: 2.2614, original=2.2614, J3=0.0033, J5=0.0001
    batch_train_loss: 2.2614, original=2.2614, J3=0.0032, J5=0.0001
    batch_train_loss: 2.2624, original=2.2624, J3=0.0032, J5=0.0001
    batch_train_loss: 2.2649, original=2.2649, J3=0.0034, J5=0.0001
    batch_train_loss: 2.2544, original=2.2544, J3=0.0033, J5=0.0001
    batch_train_loss: 2.2528, original=2.2528, J3=0.0032, J5=0.0001
    batch_train_loss: 2.2564, original=2.2564, J3=0.0033, J5=0.0001
