[6.76568081 4.43514147 6.84500839 6.42484749 6.02720181 6.56886539
 6.20109539 5.81149044 6.52853851 5.88580124]
    batch_train_loss: 2.3073, original=2.3073, J3=0.0014, J5=0.0000
    batch_train_loss: 2.3099, original=2.3099, J3=0.0014, J5=0.0001
    batch_train_loss: 2.3046, original=2.3046, J3=0.0013, J5=0.0000
    batch_train_loss: 2.3049, original=2.3049, J3=0.0013, J5=0.0000
    batch_train_loss: 2.3116, original=2.3116, J3=0.0013, J5=0.0000
    batch_train_loss: 2.3206, original=2.3206, J3=0.0013, J5=0.0000
    batch_train_loss: 2.3100, original=2.3100, J3=0.0013, J5=0.0001
    batch_train_loss: 2.2998, original=2.2998, J3=0.0013, J5=0.0000
    batch_train_loss: 2.2967, original=2.2967, J3=0.0012, J5=0.0000
    batch_train_loss: 2.3109, original=2.3109, J3=0.0014, J5=0.0001
    batch_train_loss: 2.3097, original=2.3097, J3=0.0012, J5=0.0000
    batch_train_loss: 2.2974, original=2.2974, J3=0.0011, J5=0.0000
    batch_train_loss: 2.3059, original=2.3059, J3=0.0014, J5=0.0001
    batch_train_loss: 2.3053, original=2.3053, J3=0.0013, J5=0.0000
    batch_train_loss: 2.3003, original=2.3003, J3=0.0013, J5=0.0000
    batch_train_loss: 2.3050, original=2.3050, J3=0.0015, J5=0.0001
    batch_train_loss: 2.3021, original=2.3021, J3=0.0013, J5=0.0000
    batch_train_loss: 2.3013, original=2.3013, J3=0.0014, J5=0.0000
    batch_train_loss: 2.2962, original=2.2962, J3=0.0014, J5=0.0001
    batch_train_loss: 2.2992, original=2.2992, J3=0.0013, J5=0.0000
(num=200,lam=0.0001,coef=0.6800000000000002)epoch=0, trainloss=2.305, testloss=['2.351', '2.266', '2.252', '2.374', '2.302', '2.351', '2.277', '2.239', '2.292', '2.267'], testacc=['0.000', '25.374', '9.981', '0.000', '0.000', '0.000', '0.104', '85.117', '0.205', '5.352']
    batch_train_loss: 2.2963, original=2.2963, J3=0.0013, J5=0.0000
    batch_train_loss: 2.2979, original=2.2979, J3=0.0013, J5=0.0000
    batch_train_loss: 2.2972, original=2.2972, J3=0.0013, J5=0.0000
    batch_train_loss: 2.2968, original=2.2968, J3=0.0013, J5=0.0000
    batch_train_loss: 2.2944, original=2.2944, J3=0.0014, J5=0.0001
    batch_train_loss: 2.2993, original=2.2993, J3=0.0013, J5=0.0000
    batch_train_loss: 2.2989, original=2.2989, J3=0.0013, J5=0.0000
    batch_train_loss: 2.2981, original=2.2981, J3=0.0013, J5=0.0000
    batch_train_loss: 2.2873, original=2.2873, J3=0.0013, J5=0.0000
    batch_train_loss: 2.2887, original=2.2887, J3=0.0014, J5=0.0001
    batch_train_loss: 2.2914, original=2.2914, J3=0.0013, J5=0.0000
    batch_train_loss: 2.2876, original=2.2876, J3=0.0013, J5=0.0000
    batch_train_loss: 2.2953, original=2.2953, J3=0.0013, J5=0.0000
    batch_train_loss: 2.2943, original=2.2943, J3=0.0014, J5=0.0001
    batch_train_loss: 2.2849, original=2.2849, J3=0.0013, J5=0.0000
    batch_train_loss: 2.2899, original=2.2899, J3=0.0013, J5=0.0000
    batch_train_loss: 2.2905, original=2.2905, J3=0.0013, J5=0.0000
    batch_train_loss: 2.2838, original=2.2838, J3=0.0013, J5=0.0000
    batch_train_loss: 2.2842, original=2.2842, J3=0.0013, J5=0.0000
    batch_train_loss: 2.2850, original=2.2850, J3=0.0014, J5=0.0001
(num=200,lam=0.0001,coef=0.6800000000000002)epoch=1, trainloss=2.292, testloss=['2.314', '2.277', '2.241', '2.348', '2.284', '2.337', '2.264', '2.238', '2.264', '2.256'], testacc=['0.000', '9.604', '43.605', '0.000', '2.037', '0.000', '2.296', '83.949', '4.723', '30.723']
    batch_train_loss: 2.2860, original=2.2860, J3=0.0013, J5=0.0001
    batch_train_loss: 2.2805, original=2.2805, J3=0.0014, J5=0.0001
