[45.76784077 30.00242758 46.30446854 43.4622036  40.77224751 44.43644238
 41.94858646 39.31302357 44.16364288 39.81571426]
    batch_train_loss: 2.3183, original=2.3183, J3=0.0119, J5=0.0004
    batch_train_loss: 2.3206, original=2.3206, J3=0.0117, J5=0.0004
    batch_train_loss: 2.3146, original=2.3146, J3=0.0110, J5=0.0004
    batch_train_loss: 2.3160, original=2.3160, J3=0.0120, J5=0.0004
    batch_train_loss: 2.3229, original=2.3229, J3=0.0121, J5=0.0005
    batch_train_loss: 2.3316, original=2.3316, J3=0.0119, J5=0.0004
    batch_train_loss: 2.3204, original=2.3204, J3=0.0114, J5=0.0004
    batch_train_loss: 2.3104, original=2.3104, J3=0.0115, J5=0.0004
    batch_train_loss: 2.3072, original=2.3072, J3=0.0113, J5=0.0004
    batch_train_loss: 2.3214, original=2.3214, J3=0.0115, J5=0.0004
    batch_train_loss: 2.3209, original=2.3209, J3=0.0120, J5=0.0005
    batch_train_loss: 2.3076, original=2.3076, J3=0.0109, J5=0.0004
    batch_train_loss: 2.3167, original=2.3167, J3=0.0118, J5=0.0004
    batch_train_loss: 2.3160, original=2.3160, J3=0.0116, J5=0.0004
    batch_train_loss: 2.3108, original=2.3108, J3=0.0114, J5=0.0004
    batch_train_loss: 2.3154, original=2.3154, J3=0.0115, J5=0.0004
    batch_train_loss: 2.3126, original=2.3126, J3=0.0115, J5=0.0004
    batch_train_loss: 2.3114, original=2.3114, J3=0.0111, J5=0.0004
    batch_train_loss: 2.3063, original=2.3063, J3=0.0111, J5=0.0004
    batch_train_loss: 2.3089, original=2.3089, J3=0.0106, J5=0.0004
(num=200,lam=0.0001,coef=4.599999999999999)epoch=0, trainloss=2.316, testloss=['2.351', '2.265', '2.252', '2.374', '2.302', '2.351', '2.277', '2.239', '2.292', '2.267'], testacc=['0.000', '25.286', '9.787', '0.000', '0.000', '0.000', '0.104', '85.506', '0.205', '5.154']
    batch_train_loss: 2.3066, original=2.3066, J3=0.0112, J5=0.0004
    batch_train_loss: 2.3082, original=2.3082, J3=0.0112, J5=0.0004
    batch_train_loss: 2.3075, original=2.3075, J3=0.0111, J5=0.0004
    batch_train_loss: 2.3073, original=2.3073, J3=0.0113, J5=0.0004
    batch_train_loss: 2.3051, original=2.3051, J3=0.0116, J5=0.0004
    batch_train_loss: 2.3101, original=2.3101, J3=0.0115, J5=0.0004
    batch_train_loss: 2.3096, original=2.3096, J3=0.0116, J5=0.0004
    batch_train_loss: 2.3087, original=2.3087, J3=0.0114, J5=0.0004
    batch_train_loss: 2.2989, original=2.2989, J3=0.0123, J5=0.0005
    batch_train_loss: 2.2993, original=2.2993, J3=0.0113, J5=0.0004
    batch_train_loss: 2.3024, original=2.3024, J3=0.0117, J5=0.0004
    batch_train_loss: 2.2984, original=2.2984, J3=0.0115, J5=0.0004
    batch_train_loss: 2.3052, original=2.3052, J3=0.0106, J5=0.0004
    batch_train_loss: 2.3054, original=2.3054, J3=0.0119, J5=0.0004
    batch_train_loss: 2.2954, original=2.2954, J3=0.0112, J5=0.0004
    batch_train_loss: 2.3005, original=2.3005, J3=0.0112, J5=0.0004
    batch_train_loss: 2.3006, original=2.3006, J3=0.0107, J5=0.0004
    batch_train_loss: 2.2939, original=2.2939, J3=0.0106, J5=0.0004
    batch_train_loss: 2.2958, original=2.2958, J3=0.0121, J5=0.0005
    batch_train_loss: 2.2946, original=2.2946, J3=0.0101, J5=0.0004
(num=200,lam=0.0001,coef=4.599999999999999)epoch=1, trainloss=2.303, testloss=['2.315', '2.277', '2.242', '2.349', '2.284', '2.337', '2.265', '2.238', '2.264', '2.257'], testacc=['0.000', '9.604', '43.120', '0.000', '1.935', '0.000', '2.192', '84.825', '4.620', '29.633']
    batch_train_loss: 2.2976, original=2.2976, J3=0.0121, J5=0.0005
    batch_train_loss: 2.2915, original=2.2915, J3=0.0115, J5=0.0004
    batch_train_loss: 2.2930, original=2.2930, J3=0.0118, J5=0.0004
    batch_train_loss: 2.2894, original=2.2894, J3=0.0115, J5=0.0004
    batch_train_loss: 2.2891, original=2.2891, J3=0.0116, J5=0.0004
    batch_train_loss: 2.2930, original=2.2930, J3=0.0114, J5=0.0004
    batch_train_loss: 2.2882, original=2.2882, J3=0.0109, J5=0.0004
    batch_train_loss: 2.2945, original=2.2945, J3=0.0118, J5=0.0004
    batch_train_loss: 2.2866, original=2.2866, J3=0.0115, J5=0.0004
    batch_train_loss: 2.2877, original=2.2877, J3=0.0111, J5=0.0004
    batch_train_loss: 2.2861, original=2.2861, J3=0.0103, J5=0.0004
    batch_train_loss: 2.2868, original=2.2868, J3=0.0093, J5=0.0003
    batch_train_loss: 2.2848, original=2.2848, J3=0.0118, J5=0.0004
    batch_train_loss: 2.2818, original=2.2818, J3=0.0113, J5=0.0004
    batch_train_loss: 2.2877, original=2.2877, J3=0.0117, J5=0.0004
    batch_train_loss: 2.2825, original=2.2825, J3=0.0111, J5=0.0004
    batch_train_loss: 2.2937, original=2.2937, J3=0.0115, J5=0.0004
    batch_train_loss: 2.2807, original=2.2807, J3=0.0112, J5=0.0004
    batch_train_loss: 2.2810, original=2.2810, J3=0.0113, J5=0.0004
    batch_train_loss: 2.2857, original=2.2857, J3=0.0108, J5=0.0004
(num=200,lam=0.0001,coef=4.599999999999999)epoch=2, trainloss=2.288, testloss=['2.266', '2.277', '2.227', '2.324', '2.273', '2.336', '2.250', '2.236', '2.244', '2.244'], testacc=['0.816', '10.396', '67.733', '0.000', '7.332', '0.000', '8.559', '74.125', '36.448', '62.438']
    batch_train_loss: 2.2861, original=2.2861, J3=0.0113, J5=0.0004
    batch_train_loss: 2.2752, original=2.2752, J3=0.0113, J5=0.0004
    batch_train_loss: 2.2748, original=2.2748, J3=0.0115, J5=0.0004
    batch_train_loss: 2.2810, original=2.2810, J3=0.0108, J5=0.0004
    batch_train_loss: 2.2804, original=2.2804, J3=0.0125, J5=0.0005
    batch_train_loss: 2.2673, original=2.2673, J3=0.0112, J5=0.0004
    batch_train_loss: 2.2785, original=2.2785, J3=0.0111, J5=0.0004
    batch_train_loss: 2.2777, original=2.2777, J3=0.0114, J5=0.0004
    batch_train_loss: 2.2715, original=2.2715, J3=0.0108, J5=0.0004
    batch_train_loss: 2.2698, original=2.2698, J3=0.0096, J5=0.0004
    batch_train_loss: 2.2722, original=2.2722, J3=0.0117, J5=0.0004
    batch_train_loss: 2.2649, original=2.2649, J3=0.0112, J5=0.0004
    batch_train_loss: 2.2673, original=2.2673, J3=0.0116, J5=0.0004
    batch_train_loss: 2.2721, original=2.2721, J3=0.0117, J5=0.0004
    batch_train_loss: 2.2719, original=2.2719, J3=0.0114, J5=0.0004
    batch_train_loss: 2.2729, original=2.2729, J3=0.0115, J5=0.0004
    batch_train_loss: 2.2759, original=2.2759, J3=0.0122, J5=0.0005
    batch_train_loss: 2.2664, original=2.2664, J3=0.0126, J5=0.0005
    batch_train_loss: 2.2644, original=2.2644, J3=0.0120, J5=0.0005
    batch_train_loss: 2.2681, original=2.2681, J3=0.0122, J5=0.0005
(num=200,lam=0.0001,coef=4.599999999999999)epoch=3, trainloss=2.273, testloss=['2.229', '2.277', '2.219', '2.292', '2.264', '2.324', '2.227', '2.230', '2.222', '2.232'], testacc=['43.878', '10.308', '65.407', '1.089', '12.220', '0.000', '35.386', '68.093', '78.953', '74.628']
    batch_train_loss: 2.2554, original=2.2554, J3=0.0118, J5=0.0004
    batch_train_loss: 2.2690, original=2.2690, J3=0.0124, J5=0.0005
    batch_train_loss: 2.2588, original=2.2588, J3=0.0120, J5=0.0005
    batch_train_loss: 2.2609, original=2.2609, J3=0.0108, J5=0.0004
    batch_train_loss: 2.2618, original=2.2618, J3=0.0117, J5=0.0004
    batch_train_loss: 2.2624, original=2.2624, J3=0.0123, J5=0.0005
    batch_train_loss: 2.2627, original=2.2627, J3=0.0116, J5=0.0004
    batch_train_loss: 2.2562, original=2.2562, J3=0.0126, J5=0.0005
    batch_train_loss: 2.2617, original=2.2617, J3=0.0118, J5=0.0005
    batch_train_loss: 2.2602, original=2.2602, J3=0.0118, J5=0.0004
    batch_train_loss: 2.2614, original=2.2614, J3=0.0124, J5=0.0005
    batch_train_loss: 2.2550, original=2.2550, J3=0.0114, J5=0.0004
    batch_train_loss: 2.2559, original=2.2559, J3=0.0115, J5=0.0004
    batch_train_loss: 2.2537, original=2.2537, J3=0.0122, J5=0.0005
    batch_train_loss: 2.2491, original=2.2491, J3=0.0118, J5=0.0005
    batch_train_loss: 2.2463, original=2.2463, J3=0.0116, J5=0.0005
    batch_train_loss: 2.2476, original=2.2476, J3=0.0114, J5=0.0004
    batch_train_loss: 2.2539, original=2.2539, J3=0.0120, J5=0.0005
    batch_train_loss: 2.2493, original=2.2493, J3=0.0122, J5=0.0005
    batch_train_loss: 2.2473, original=2.2473, J3=0.0119, J5=0.0005
(num=200,lam=0.0001,coef=4.599999999999999)epoch=4, trainloss=2.256, testloss=['2.177', '2.276', '2.208', '2.267', '2.243', '2.311', '2.207', '2.225', '2.196', '2.226'], testacc=['90.102', '7.313', '59.496', '5.347', '31.466', '0.336', '62.422', '66.926', '95.585', '60.059']
    batch_train_loss: 2.2449, original=2.2449, J3=0.0116, J5=0.0005
    batch_train_loss: 2.2466, original=2.2466, J3=0.0108, J5=0.0004
    batch_train_loss: 2.2438, original=2.2438, J3=0.0115, J5=0.0005
    batch_train_loss: 2.2451, original=2.2451, J3=0.0120, J5=0.0005
    batch_train_loss: 2.2496, original=2.2496, J3=0.0132, J5=0.0005
