[15.91924896 10.43562698 16.1059021  15.11728821 14.18165131 15.45615387
 14.59081268 13.67409515 15.36126709 13.84894409]
    batch_train_loss: 2.3143, original=2.3143, J3=0.0081, J5=0.0003
    batch_train_loss: 2.3168, original=2.3168, J3=0.0080, J5=0.0003
    batch_train_loss: 2.3111, original=2.3111, J3=0.0075, J5=0.0003
    batch_train_loss: 2.3120, original=2.3120, J3=0.0082, J5=0.0003
    batch_train_loss: 2.3188, original=2.3188, J3=0.0082, J5=0.0003
    batch_train_loss: 2.3277, original=2.3277, J3=0.0081, J5=0.0003
    batch_train_loss: 2.3167, original=2.3167, J3=0.0079, J5=0.0003
    batch_train_loss: 2.3066, original=2.3066, J3=0.0078, J5=0.0003
    batch_train_loss: 2.3033, original=2.3033, J3=0.0076, J5=0.0003
    batch_train_loss: 2.3177, original=2.3177, J3=0.0079, J5=0.0003
    batch_train_loss: 2.3167, original=2.3167, J3=0.0080, J5=0.0003
    batch_train_loss: 2.3038, original=2.3038, J3=0.0073, J5=0.0003
    batch_train_loss: 2.3130, original=2.3130, J3=0.0082, J5=0.0003
    batch_train_loss: 2.3122, original=2.3122, J3=0.0079, J5=0.0003
    batch_train_loss: 2.3071, original=2.3071, J3=0.0079, J5=0.0003
    batch_train_loss: 2.3119, original=2.3119, J3=0.0081, J5=0.0003
    batch_train_loss: 2.3089, original=2.3089, J3=0.0079, J5=0.0003
    batch_train_loss: 2.3079, original=2.3079, J3=0.0077, J5=0.0003
    batch_train_loss: 2.3028, original=2.3028, J3=0.0078, J5=0.0003
    batch_train_loss: 2.3055, original=2.3055, J3=0.0073, J5=0.0003
(num=200,lam=0.0001,coef=1.5999999999999996)epoch=0, trainloss=2.312, testloss=['2.351', '2.265', '2.252', '2.374', '2.302', '2.351', '2.277', '2.239', '2.292', '2.267'], testacc=['0.000', '25.198', '9.981', '0.000', '0.000', '0.000', '0.104', '85.506', '0.205', '5.253']
    batch_train_loss: 2.3030, original=2.3030, J3=0.0077, J5=0.0003
    batch_train_loss: 2.3045, original=2.3045, J3=0.0077, J5=0.0003
    batch_train_loss: 2.3038, original=2.3038, J3=0.0076, J5=0.0003
    batch_train_loss: 2.3035, original=2.3035, J3=0.0077, J5=0.0003
    batch_train_loss: 2.3014, original=2.3014, J3=0.0081, J5=0.0003
    batch_train_loss: 2.3062, original=2.3062, J3=0.0079, J5=0.0003
    batch_train_loss: 2.3059, original=2.3059, J3=0.0080, J5=0.0003
    batch_train_loss: 2.3050, original=2.3050, J3=0.0079, J5=0.0003
    batch_train_loss: 2.2948, original=2.2948, J3=0.0084, J5=0.0003
    batch_train_loss: 2.2956, original=2.2956, J3=0.0079, J5=0.0003
    batch_train_loss: 2.2985, original=2.2985, J3=0.0080, J5=0.0003
    batch_train_loss: 2.2946, original=2.2946, J3=0.0079, J5=0.0003
    batch_train_loss: 2.3018, original=2.3018, J3=0.0074, J5=0.0003
    batch_train_loss: 2.3015, original=2.3015, J3=0.0082, J5=0.0003
    batch_train_loss: 2.2916, original=2.2916, J3=0.0076, J5=0.0003
    batch_train_loss: 2.2967, original=2.2967, J3=0.0077, J5=0.0003
    batch_train_loss: 2.2971, original=2.2971, J3=0.0074, J5=0.0003
    batch_train_loss: 2.2904, original=2.2904, J3=0.0073, J5=0.0003
    batch_train_loss: 2.2917, original=2.2917, J3=0.0083, J5=0.0003
    batch_train_loss: 2.2913, original=2.2913, J3=0.0072, J5=0.0003
(num=200,lam=0.0001,coef=1.5999999999999996)epoch=1, trainloss=2.299, testloss=['2.315', '2.277', '2.242', '2.348', '2.284', '2.337', '2.265', '2.238', '2.264', '2.257'], testacc=['0.000', '9.515', '43.411', '0.000', '1.935', '0.000', '2.192', '84.533', '4.620', '30.030']
    batch_train_loss: 2.2935, original=2.2935, J3=0.0083, J5=0.0003
    batch_train_loss: 2.2877, original=2.2877, J3=0.0081, J5=0.0003
    batch_train_loss: 2.2889, original=2.2889, J3=0.0081, J5=0.0003
    batch_train_loss: 2.2856, original=2.2856, J3=0.0081, J5=0.0003
    batch_train_loss: 2.2850, original=2.2850, J3=0.0079, J5=0.0003
    batch_train_loss: 2.2891, original=2.2891, J3=0.0079, J5=0.0003
    batch_train_loss: 2.2845, original=2.2845, J3=0.0076, J5=0.0003
    batch_train_loss: 2.2905, original=2.2905, J3=0.0082, J5=0.0003
    batch_train_loss: 2.2825, original=2.2825, J3=0.0078, J5=0.0003
    batch_train_loss: 2.2839, original=2.2839, J3=0.0078, J5=0.0003
    batch_train_loss: 2.2825, original=2.2825, J3=0.0071, J5=0.0003
    batch_train_loss: 2.2835, original=2.2835, J3=0.0064, J5=0.0002
    batch_train_loss: 2.2806, original=2.2806, J3=0.0081, J5=0.0003
    batch_train_loss: 2.2778, original=2.2778, J3=0.0079, J5=0.0003
    batch_train_loss: 2.2835, original=2.2835, J3=0.0080, J5=0.0003
    batch_train_loss: 2.2786, original=2.2786, J3=0.0077, J5=0.0003
    batch_train_loss: 2.2896, original=2.2896, J3=0.0080, J5=0.0003
    batch_train_loss: 2.2767, original=2.2767, J3=0.0078, J5=0.0003
    batch_train_loss: 2.2771, original=2.2771, J3=0.0080, J5=0.0003
    batch_train_loss: 2.2819, original=2.2819, J3=0.0076, J5=0.0003
(num=200,lam=0.0001,coef=1.5999999999999996)epoch=2, trainloss=2.284, testloss=['2.265', '2.277', '2.226', '2.323', '2.273', '2.337', '2.249', '2.235', '2.244', '2.243'], testacc=['1.020', '10.132', '67.442', '0.000', '7.434', '0.000', '8.664', '73.735', '37.166', '62.438']
    batch_train_loss: 2.2821, original=2.2821, J3=0.0080, J5=0.0003
    batch_train_loss: 2.2710, original=2.2710, J3=0.0079, J5=0.0003
    batch_train_loss: 2.2707, original=2.2707, J3=0.0081, J5=0.0003
    batch_train_loss: 2.2771, original=2.2771, J3=0.0076, J5=0.0003
    batch_train_loss: 2.2757, original=2.2757, J3=0.0085, J5=0.0003
    batch_train_loss: 2.2632, original=2.2632, J3=0.0080, J5=0.0003
    batch_train_loss: 2.2745, original=2.2745, J3=0.0078, J5=0.0003
    batch_train_loss: 2.2733, original=2.2733, J3=0.0078, J5=0.0003
    batch_train_loss: 2.2675, original=2.2675, J3=0.0076, J5=0.0003
    batch_train_loss: 2.2663, original=2.2663, J3=0.0069, J5=0.0003
    batch_train_loss: 2.2679, original=2.2679, J3=0.0083, J5=0.0003
    batch_train_loss: 2.2605, original=2.2605, J3=0.0078, J5=0.0003
    batch_train_loss: 2.2628, original=2.2628, J3=0.0081, J5=0.0003
    batch_train_loss: 2.2676, original=2.2676, J3=0.0082, J5=0.0003
    batch_train_loss: 2.2675, original=2.2675, J3=0.0080, J5=0.0003
    batch_train_loss: 2.2684, original=2.2684, J3=0.0080, J5=0.0003
    batch_train_loss: 2.2713, original=2.2713, J3=0.0085, J5=0.0003
    batch_train_loss: 2.2613, original=2.2613, J3=0.0086, J5=0.0003
    batch_train_loss: 2.2595, original=2.2595, J3=0.0083, J5=0.0003
    batch_train_loss: 2.2631, original=2.2631, J3=0.0084, J5=0.0003
(num=200,lam=0.0001,coef=1.5999999999999996)epoch=3, trainloss=2.269, testloss=['2.226', '2.277', '2.218', '2.291', '2.264', '2.325', '2.226', '2.229', '2.221', '2.231'], testacc=['47.041', '9.868', '64.826', '1.287', '12.525', '0.000', '36.013', '67.412', '80.493', '73.835']
    batch_train_loss: 2.2506, original=2.2506, J3=0.0083, J5=0.0003
    batch_train_loss: 2.2640, original=2.2640, J3=0.0085, J5=0.0003
    batch_train_loss: 2.2537, original=2.2537, J3=0.0083, J5=0.0003
    batch_train_loss: 2.2564, original=2.2564, J3=0.0075, J5=0.0003
    batch_train_loss: 2.2568, original=2.2568, J3=0.0081, J5=0.0003
    batch_train_loss: 2.2573, original=2.2573, J3=0.0086, J5=0.0003
    batch_train_loss: 2.2579, original=2.2579, J3=0.0082, J5=0.0003
    batch_train_loss: 2.2507, original=2.2507, J3=0.0086, J5=0.0003
    batch_train_loss: 2.2568, original=2.2568, J3=0.0083, J5=0.0003
    batch_train_loss: 2.2552, original=2.2552, J3=0.0082, J5=0.0003
    batch_train_loss: 2.2564, original=2.2564, J3=0.0088, J5=0.0003
    batch_train_loss: 2.2501, original=2.2501, J3=0.0080, J5=0.0003
    batch_train_loss: 2.2510, original=2.2510, J3=0.0081, J5=0.0003
    batch_train_loss: 2.2484, original=2.2484, J3=0.0085, J5=0.0003
    batch_train_loss: 2.2438, original=2.2438, J3=0.0082, J5=0.0003
    batch_train_loss: 2.2410, original=2.2410, J3=0.0081, J5=0.0003
    batch_train_loss: 2.2426, original=2.2426, J3=0.0083, J5=0.0003
    batch_train_loss: 2.2486, original=2.2486, J3=0.0085, J5=0.0003
    batch_train_loss: 2.2440, original=2.2440, J3=0.0087, J5=0.0003
    batch_train_loss: 2.2418, original=2.2418, J3=0.0083, J5=0.0003
(num=200,lam=0.0001,coef=1.5999999999999996)epoch=4, trainloss=2.251, testloss=['2.172', '2.277', '2.206', '2.264', '2.242', '2.311', '2.204', '2.224', '2.193', '2.226'], testacc=['90.510', '7.137', '59.302', '5.545', '32.587', '0.336', '63.048', '66.245', '95.996', '57.582']
    batch_train_loss: 2.2397, original=2.2397, J3=0.0082, J5=0.0003
    batch_train_loss: 2.2416, original=2.2416, J3=0.0077, J5=0.0003
    batch_train_loss: 2.2381, original=2.2381, J3=0.0078, J5=0.0003
    batch_train_loss: 2.2396, original=2.2396, J3=0.0085, J5=0.0003
    batch_train_loss: 2.2436, original=2.2436, J3=0.0092, J5=0.0004
    batch_train_loss: 2.2338, original=2.2338, J3=0.0083, J5=0.0003
    batch_train_loss: 2.2350, original=2.2350, J3=0.0088, J5=0.0004
    batch_train_loss: 2.2323, original=2.2323, J3=0.0087, J5=0.0003
    batch_train_loss: 2.2367, original=2.2367, J3=0.0092, J5=0.0004
    batch_train_loss: 2.2312, original=2.2312, J3=0.0085, J5=0.0003
    batch_train_loss: 2.2377, original=2.2377, J3=0.0091, J5=0.0004
    batch_train_loss: 2.2292, original=2.2292, J3=0.0089, J5=0.0004
    batch_train_loss: 2.2220, original=2.2220, J3=0.0089, J5=0.0004
    batch_train_loss: 2.2253, original=2.2253, J3=0.0086, J5=0.0003
    batch_train_loss: 2.2388, original=2.2388, J3=0.0090, J5=0.0004
    batch_train_loss: 2.2280, original=2.2280, J3=0.0092, J5=0.0004
    batch_train_loss: 2.2259, original=2.2259, J3=0.0091, J5=0.0004
    batch_train_loss: 2.2183, original=2.2183, J3=0.0088, J5=0.0003
    batch_train_loss: 2.2174, original=2.2174, J3=0.0094, J5=0.0004
    batch_train_loss: 2.2106, original=2.2106, J3=0.0091, J5=0.0004
(num=200,lam=0.0001,coef=1.5999999999999996)epoch=5, trainloss=2.231, testloss=['2.120', '2.271', '2.194', '2.241', '2.221', '2.296', '2.168', '2.208', '2.161', '2.218'], testacc=['94.694', '6.696', '52.422', '10.693', '42.363', '0.897', '76.096', '69.358', '97.947', '42.220']
    batch_train_loss: 2.2057, original=2.2057, J3=0.0083, J5=0.0003
    batch_train_loss: 2.2204, original=2.2204, J3=0.0089, J5=0.0004
    batch_train_loss: 2.2206, original=2.2206, J3=0.0085, J5=0.0003
    batch_train_loss: 2.2253, original=2.2253, J3=0.0089, J5=0.0004
    batch_train_loss: 2.2107, original=2.2107, J3=0.0095, J5=0.0004
    batch_train_loss: 2.2180, original=2.2180, J3=0.0095, J5=0.0004
    batch_train_loss: 2.2116, original=2.2116, J3=0.0096, J5=0.0004
    batch_train_loss: 2.2016, original=2.2016, J3=0.0093, J5=0.0004
    batch_train_loss: 2.2124, original=2.2124, J3=0.0099, J5=0.0004
    batch_train_loss: 2.2034, original=2.2034, J3=0.0099, J5=0.0004
    batch_train_loss: 2.2027, original=2.2027, J3=0.0097, J5=0.0004
    batch_train_loss: 2.2083, original=2.2083, J3=0.0093, J5=0.0004
    batch_train_loss: 2.2088, original=2.2088, J3=0.0091, J5=0.0004
    batch_train_loss: 2.1997, original=2.1997, J3=0.0096, J5=0.0004
    batch_train_loss: 2.2060, original=2.2060, J3=0.0097, J5=0.0004
    batch_train_loss: 2.2021, original=2.2021, J3=0.0095, J5=0.0004
    batch_train_loss: 2.1954, original=2.1954, J3=0.0101, J5=0.0004
    batch_train_loss: 2.1966, original=2.1966, J3=0.0096, J5=0.0004
    batch_train_loss: 2.2019, original=2.2019, J3=0.0111, J5=0.0005
    batch_train_loss: 2.1995, original=2.1995, J3=0.0099, J5=0.0004
(num=200,lam=0.0001,coef=1.5999999999999996)epoch=6, trainloss=2.208, testloss=['2.035', '2.268', '2.175', '2.204', '2.194', '2.279', '2.128', '2.188', '2.143', '2.209'], testacc=['97.653', '11.278', '54.554', '41.287', '54.073', '2.242', '83.507', '71.790', '95.585', '40.139']
    batch_train_loss: 2.1894, original=2.1894, J3=0.0104, J5=0.0004
    batch_train_loss: 2.1842, original=2.1842, J3=0.0098, J5=0.0004
    batch_train_loss: 2.1868, original=2.1868, J3=0.0100, J5=0.0004
    batch_train_loss: 2.1972, original=2.1972, J3=0.0106, J5=0.0004
    batch_train_loss: 2.1937, original=2.1937, J3=0.0101, J5=0.0004
    batch_train_loss: 2.1919, original=2.1919, J3=0.0102, J5=0.0004
    batch_train_loss: 2.1682, original=2.1682, J3=0.0095, J5=0.0004
    batch_train_loss: 2.1866, original=2.1866, J3=0.0105, J5=0.0005
    batch_train_loss: 2.1859, original=2.1859, J3=0.0109, J5=0.0005
    batch_train_loss: 2.1824, original=2.1824, J3=0.0106, J5=0.0005
    batch_train_loss: 2.1883, original=2.1883, J3=0.0103, J5=0.0004
    batch_train_loss: 2.1686, original=2.1686, J3=0.0102, J5=0.0004
    batch_train_loss: 2.1570, original=2.1570, J3=0.0108, J5=0.0005
    batch_train_loss: 2.1593, original=2.1593, J3=0.0101, J5=0.0004
    batch_train_loss: 2.1765, original=2.1765, J3=0.0113, J5=0.0005
    batch_train_loss: 2.1739, original=2.1739, J3=0.0112, J5=0.0005
    batch_train_loss: 2.1769, original=2.1769, J3=0.0116, J5=0.0005
    batch_train_loss: 2.1701, original=2.1701, J3=0.0116, J5=0.0005
    batch_train_loss: 2.1667, original=2.1667, J3=0.0107, J5=0.0005
    batch_train_loss: 2.1551, original=2.1551, J3=0.0109, J5=0.0005
(num=200,lam=0.0001,coef=1.5999999999999996)epoch=7, trainloss=2.178, testloss=['1.939', '2.258', '2.139', '2.158', '2.174', '2.266', '2.074', '2.174', '2.098', '2.208'], testacc=['97.959', '11.894', '54.554', '56.832', '50.407', '2.578', '82.985', '67.607', '94.969', '20.218']
