[17.90915508 11.74008036 18.11913986 17.00694923 15.95435772 17.3881731
 16.41466427 15.38335705 17.28142548 15.5800621 ]
    batch_train_loss: 2.3151, original=2.3151, J3=0.0089, J5=0.0003
    batch_train_loss: 2.3176, original=2.3176, J3=0.0088, J5=0.0003
    batch_train_loss: 2.3118, original=2.3118, J3=0.0082, J5=0.0003
    batch_train_loss: 2.3128, original=2.3128, J3=0.0090, J5=0.0003
    batch_train_loss: 2.3197, original=2.3197, J3=0.0090, J5=0.0003
    batch_train_loss: 2.3285, original=2.3285, J3=0.0088, J5=0.0003
    batch_train_loss: 2.3175, original=2.3175, J3=0.0086, J5=0.0003
    batch_train_loss: 2.3073, original=2.3073, J3=0.0085, J5=0.0003
    batch_train_loss: 2.3041, original=2.3041, J3=0.0084, J5=0.0003
    batch_train_loss: 2.3184, original=2.3184, J3=0.0086, J5=0.0003
    batch_train_loss: 2.3175, original=2.3175, J3=0.0088, J5=0.0003
    batch_train_loss: 2.3046, original=2.3046, J3=0.0080, J5=0.0003
    batch_train_loss: 2.3137, original=2.3137, J3=0.0090, J5=0.0003
    batch_train_loss: 2.3129, original=2.3129, J3=0.0087, J5=0.0003
    batch_train_loss: 2.3078, original=2.3078, J3=0.0086, J5=0.0003
    batch_train_loss: 2.3126, original=2.3126, J3=0.0088, J5=0.0003
    batch_train_loss: 2.3096, original=2.3096, J3=0.0086, J5=0.0003
    batch_train_loss: 2.3086, original=2.3086, J3=0.0084, J5=0.0003
    batch_train_loss: 2.3036, original=2.3036, J3=0.0084, J5=0.0003
    batch_train_loss: 2.3062, original=2.3062, J3=0.0080, J5=0.0003
(num=200,lam=0.0001,coef=1.7999999999999998)epoch=0, trainloss=2.313, testloss=['2.351', '2.265', '2.252', '2.374', '2.302', '2.351', '2.277', '2.239', '2.292', '2.267'], testacc=['0.000', '25.198', '9.981', '0.000', '0.000', '0.000', '0.104', '85.506', '0.205', '5.253']
    batch_train_loss: 2.3037, original=2.3037, J3=0.0084, J5=0.0003
    batch_train_loss: 2.3053, original=2.3053, J3=0.0084, J5=0.0003
    batch_train_loss: 2.3046, original=2.3046, J3=0.0083, J5=0.0003
    batch_train_loss: 2.3043, original=2.3043, J3=0.0085, J5=0.0003
    batch_train_loss: 2.3022, original=2.3022, J3=0.0089, J5=0.0003
    batch_train_loss: 2.3070, original=2.3070, J3=0.0086, J5=0.0003
    batch_train_loss: 2.3066, original=2.3066, J3=0.0087, J5=0.0003
    batch_train_loss: 2.3058, original=2.3058, J3=0.0086, J5=0.0003
    batch_train_loss: 2.2956, original=2.2956, J3=0.0092, J5=0.0003
    batch_train_loss: 2.2963, original=2.2963, J3=0.0086, J5=0.0003
    batch_train_loss: 2.2993, original=2.2993, J3=0.0088, J5=0.0003
    batch_train_loss: 2.2953, original=2.2953, J3=0.0086, J5=0.0003
    batch_train_loss: 2.3025, original=2.3025, J3=0.0080, J5=0.0003
    batch_train_loss: 2.3023, original=2.3023, J3=0.0089, J5=0.0003
    batch_train_loss: 2.2924, original=2.2924, J3=0.0083, J5=0.0003
    batch_train_loss: 2.2975, original=2.2975, J3=0.0084, J5=0.0003
    batch_train_loss: 2.2978, original=2.2978, J3=0.0080, J5=0.0003
    batch_train_loss: 2.2911, original=2.2911, J3=0.0080, J5=0.0003
    batch_train_loss: 2.2925, original=2.2925, J3=0.0091, J5=0.0003
    batch_train_loss: 2.2920, original=2.2920, J3=0.0078, J5=0.0003
(num=200,lam=0.0001,coef=1.7999999999999998)epoch=1, trainloss=2.300, testloss=['2.315', '2.277', '2.242', '2.348', '2.284', '2.337', '2.265', '2.238', '2.264', '2.257'], testacc=['0.000', '9.515', '43.411', '0.000', '1.935', '0.000', '2.192', '84.533', '4.620', '29.931']
    batch_train_loss: 2.2943, original=2.2943, J3=0.0091, J5=0.0003
    batch_train_loss: 2.2885, original=2.2885, J3=0.0088, J5=0.0003
    batch_train_loss: 2.2897, original=2.2897, J3=0.0089, J5=0.0003
    batch_train_loss: 2.2864, original=2.2864, J3=0.0088, J5=0.0003
    batch_train_loss: 2.2859, original=2.2859, J3=0.0086, J5=0.0003
    batch_train_loss: 2.2899, original=2.2899, J3=0.0086, J5=0.0003
    batch_train_loss: 2.2853, original=2.2853, J3=0.0083, J5=0.0003
    batch_train_loss: 2.2913, original=2.2913, J3=0.0089, J5=0.0003
    batch_train_loss: 2.2833, original=2.2833, J3=0.0086, J5=0.0003
    batch_train_loss: 2.2847, original=2.2847, J3=0.0084, J5=0.0003
    batch_train_loss: 2.2832, original=2.2832, J3=0.0078, J5=0.0003
    batch_train_loss: 2.2841, original=2.2841, J3=0.0070, J5=0.0003
    batch_train_loss: 2.2815, original=2.2815, J3=0.0089, J5=0.0003
    batch_train_loss: 2.2786, original=2.2786, J3=0.0086, J5=0.0003
    batch_train_loss: 2.2844, original=2.2844, J3=0.0088, J5=0.0003
    batch_train_loss: 2.2794, original=2.2794, J3=0.0084, J5=0.0003
    batch_train_loss: 2.2905, original=2.2905, J3=0.0087, J5=0.0003
    batch_train_loss: 2.2775, original=2.2775, J3=0.0085, J5=0.0003
    batch_train_loss: 2.2779, original=2.2779, J3=0.0087, J5=0.0003
    batch_train_loss: 2.2827, original=2.2827, J3=0.0083, J5=0.0003
(num=200,lam=0.0001,coef=1.7999999999999998)epoch=2, trainloss=2.285, testloss=['2.265', '2.277', '2.227', '2.323', '2.273', '2.337', '2.249', '2.236', '2.244', '2.244'], testacc=['0.918', '10.220', '67.442', '0.000', '7.434', '0.000', '8.768', '73.833', '37.166', '62.438']
    batch_train_loss: 2.2829, original=2.2829, J3=0.0087, J5=0.0003
    batch_train_loss: 2.2718, original=2.2718, J3=0.0086, J5=0.0003
    batch_train_loss: 2.2715, original=2.2715, J3=0.0088, J5=0.0003
    batch_train_loss: 2.2779, original=2.2779, J3=0.0083, J5=0.0003
    batch_train_loss: 2.2766, original=2.2766, J3=0.0093, J5=0.0004
    batch_train_loss: 2.2640, original=2.2640, J3=0.0086, J5=0.0003
    batch_train_loss: 2.2753, original=2.2753, J3=0.0085, J5=0.0003
    batch_train_loss: 2.2742, original=2.2742, J3=0.0085, J5=0.0003
    batch_train_loss: 2.2683, original=2.2683, J3=0.0082, J5=0.0003
    batch_train_loss: 2.2670, original=2.2670, J3=0.0074, J5=0.0003
    batch_train_loss: 2.2688, original=2.2688, J3=0.0090, J5=0.0003
    batch_train_loss: 2.2614, original=2.2614, J3=0.0085, J5=0.0003
    batch_train_loss: 2.2638, original=2.2638, J3=0.0088, J5=0.0003
    batch_train_loss: 2.2685, original=2.2685, J3=0.0089, J5=0.0003
    batch_train_loss: 2.2684, original=2.2684, J3=0.0087, J5=0.0003
    batch_train_loss: 2.2693, original=2.2693, J3=0.0087, J5=0.0003
    batch_train_loss: 2.2722, original=2.2722, J3=0.0093, J5=0.0004
    batch_train_loss: 2.2624, original=2.2624, J3=0.0095, J5=0.0004
    batch_train_loss: 2.2605, original=2.2605, J3=0.0090, J5=0.0003
    batch_train_loss: 2.2642, original=2.2642, J3=0.0092, J5=0.0003
(num=200,lam=0.0001,coef=1.7999999999999998)epoch=3, trainloss=2.269, testloss=['2.227', '2.277', '2.218', '2.291', '2.264', '2.325', '2.226', '2.229', '2.221', '2.231'], testacc=['46.429', '10.220', '65.019', '1.188', '12.424', '0.000', '35.908', '67.802', '80.390', '74.133']
    batch_train_loss: 2.2516, original=2.2516, J3=0.0090, J5=0.0003
    batch_train_loss: 2.2650, original=2.2650, J3=0.0093, J5=0.0004
    batch_train_loss: 2.2548, original=2.2548, J3=0.0091, J5=0.0003
    batch_train_loss: 2.2573, original=2.2573, J3=0.0082, J5=0.0003
    batch_train_loss: 2.2578, original=2.2578, J3=0.0089, J5=0.0003
    batch_train_loss: 2.2583, original=2.2583, J3=0.0094, J5=0.0004
    batch_train_loss: 2.2589, original=2.2589, J3=0.0090, J5=0.0003
    batch_train_loss: 2.2518, original=2.2518, J3=0.0094, J5=0.0004
    batch_train_loss: 2.2579, original=2.2579, J3=0.0090, J5=0.0003
    batch_train_loss: 2.2562, original=2.2562, J3=0.0089, J5=0.0003
    batch_train_loss: 2.2574, original=2.2574, J3=0.0096, J5=0.0004
    batch_train_loss: 2.2511, original=2.2511, J3=0.0087, J5=0.0003
    batch_train_loss: 2.2520, original=2.2520, J3=0.0088, J5=0.0003
    batch_train_loss: 2.2495, original=2.2495, J3=0.0093, J5=0.0004
    batch_train_loss: 2.2449, original=2.2449, J3=0.0090, J5=0.0004
    batch_train_loss: 2.2421, original=2.2421, J3=0.0088, J5=0.0004
    batch_train_loss: 2.2436, original=2.2436, J3=0.0089, J5=0.0003
    batch_train_loss: 2.2497, original=2.2497, J3=0.0092, J5=0.0004
    batch_train_loss: 2.2451, original=2.2451, J3=0.0094, J5=0.0004
    batch_train_loss: 2.2429, original=2.2429, J3=0.0091, J5=0.0004
(num=200,lam=0.0001,coef=1.7999999999999998)epoch=4, trainloss=2.252, testloss=['2.173', '2.276', '2.206', '2.265', '2.242', '2.311', '2.205', '2.224', '2.193', '2.226'], testacc=['90.408', '7.313', '59.302', '5.644', '32.281', '0.336', '62.735', '66.440', '95.996', '57.978']
    batch_train_loss: 2.2408, original=2.2408, J3=0.0089, J5=0.0003
    batch_train_loss: 2.2426, original=2.2426, J3=0.0083, J5=0.0003
    batch_train_loss: 2.2393, original=2.2393, J3=0.0086, J5=0.0003
    batch_train_loss: 2.2407, original=2.2407, J3=0.0092, J5=0.0004
    batch_train_loss: 2.2448, original=2.2448, J3=0.0101, J5=0.0004
    batch_train_loss: 2.2350, original=2.2350, J3=0.0090, J5=0.0004
