[27.85868568 18.26234722 28.18532867 26.45525436 24.81788979 27.04826927
 25.5339222  23.92966652 26.88221741 24.23565216]
    batch_train_loss: 2.3172, original=2.3172, J3=0.0109, J5=0.0004
    batch_train_loss: 2.3196, original=2.3196, J3=0.0107, J5=0.0004
    batch_train_loss: 2.3137, original=2.3137, J3=0.0100, J5=0.0004
    batch_train_loss: 2.3149, original=2.3149, J3=0.0110, J5=0.0004
    batch_train_loss: 2.3218, original=2.3218, J3=0.0111, J5=0.0004
    batch_train_loss: 2.3305, original=2.3305, J3=0.0108, J5=0.0004
    batch_train_loss: 2.3194, original=2.3194, J3=0.0105, J5=0.0004
    batch_train_loss: 2.3094, original=2.3094, J3=0.0105, J5=0.0004
    batch_train_loss: 2.3061, original=2.3061, J3=0.0103, J5=0.0004
    batch_train_loss: 2.3204, original=2.3204, J3=0.0105, J5=0.0004
    batch_train_loss: 2.3197, original=2.3197, J3=0.0109, J5=0.0004
    batch_train_loss: 2.3066, original=2.3066, J3=0.0099, J5=0.0004
    batch_train_loss: 2.3157, original=2.3157, J3=0.0109, J5=0.0004
    batch_train_loss: 2.3149, original=2.3149, J3=0.0106, J5=0.0004
    batch_train_loss: 2.3098, original=2.3098, J3=0.0104, J5=0.0004
    batch_train_loss: 2.3144, original=2.3144, J3=0.0106, J5=0.0004
    batch_train_loss: 2.3116, original=2.3116, J3=0.0105, J5=0.0004
    batch_train_loss: 2.3105, original=2.3105, J3=0.0102, J5=0.0004
    batch_train_loss: 2.3054, original=2.3054, J3=0.0102, J5=0.0004
    batch_train_loss: 2.3079, original=2.3079, J3=0.0097, J5=0.0004
(num=200,lam=0.0001,coef=2.7999999999999994)epoch=0, trainloss=2.314, testloss=['2.351', '2.265', '2.252', '2.374', '2.302', '2.351', '2.277', '2.239', '2.292', '2.267'], testacc=['0.000', '25.286', '9.787', '0.000', '0.000', '0.000', '0.104', '85.506', '0.205', '5.253']
    batch_train_loss: 2.3056, original=2.3056, J3=0.0103, J5=0.0004
    batch_train_loss: 2.3072, original=2.3072, J3=0.0102, J5=0.0004
    batch_train_loss: 2.3065, original=2.3065, J3=0.0102, J5=0.0004
    batch_train_loss: 2.3063, original=2.3063, J3=0.0103, J5=0.0004
    batch_train_loss: 2.3041, original=2.3041, J3=0.0107, J5=0.0004
    batch_train_loss: 2.3091, original=2.3091, J3=0.0105, J5=0.0004
    batch_train_loss: 2.3086, original=2.3086, J3=0.0106, J5=0.0004
    batch_train_loss: 2.3077, original=2.3077, J3=0.0105, J5=0.0004
    batch_train_loss: 2.2978, original=2.2978, J3=0.0113, J5=0.0004
    batch_train_loss: 2.2983, original=2.2983, J3=0.0104, J5=0.0004
    batch_train_loss: 2.3014, original=2.3014, J3=0.0107, J5=0.0004
    batch_train_loss: 2.2973, original=2.2973, J3=0.0105, J5=0.0004
    batch_train_loss: 2.3043, original=2.3043, J3=0.0097, J5=0.0004
    batch_train_loss: 2.3044, original=2.3044, J3=0.0109, J5=0.0004
    batch_train_loss: 2.2944, original=2.2944, J3=0.0102, J5=0.0004
    batch_train_loss: 2.2994, original=2.2994, J3=0.0102, J5=0.0004
    batch_train_loss: 2.2997, original=2.2997, J3=0.0098, J5=0.0004
    batch_train_loss: 2.2930, original=2.2930, J3=0.0097, J5=0.0004
    batch_train_loss: 2.2947, original=2.2947, J3=0.0111, J5=0.0004
    batch_train_loss: 2.2937, original=2.2937, J3=0.0093, J5=0.0004
(num=200,lam=0.0001,coef=2.7999999999999994)epoch=1, trainloss=2.302, testloss=['2.315', '2.277', '2.242', '2.349', '2.284', '2.337', '2.265', '2.238', '2.264', '2.257'], testacc=['0.000', '9.515', '43.217', '0.000', '1.935', '0.000', '2.192', '84.533', '4.620', '29.832']
    batch_train_loss: 2.2965, original=2.2965, J3=0.0111, J5=0.0004
    batch_train_loss: 2.2905, original=2.2905, J3=0.0106, J5=0.0004
    batch_train_loss: 2.2919, original=2.2919, J3=0.0108, J5=0.0004
    batch_train_loss: 2.2883, original=2.2883, J3=0.0106, J5=0.0004
    batch_train_loss: 2.2880, original=2.2880, J3=0.0106, J5=0.0004
    batch_train_loss: 2.2919, original=2.2919, J3=0.0104, J5=0.0004
    batch_train_loss: 2.2872, original=2.2872, J3=0.0100, J5=0.0004
    batch_train_loss: 2.2934, original=2.2934, J3=0.0108, J5=0.0004
    batch_train_loss: 2.2855, original=2.2855, J3=0.0105, J5=0.0004
    batch_train_loss: 2.2867, original=2.2867, J3=0.0102, J5=0.0004
    batch_train_loss: 2.2851, original=2.2851, J3=0.0095, J5=0.0004
    batch_train_loss: 2.2859, original=2.2859, J3=0.0085, J5=0.0003
    batch_train_loss: 2.2837, original=2.2837, J3=0.0108, J5=0.0004
    batch_train_loss: 2.2807, original=2.2807, J3=0.0104, J5=0.0004
    batch_train_loss: 2.2865, original=2.2865, J3=0.0107, J5=0.0004
    batch_train_loss: 2.2815, original=2.2815, J3=0.0102, J5=0.0004
    batch_train_loss: 2.2926, original=2.2926, J3=0.0106, J5=0.0004
    batch_train_loss: 2.2796, original=2.2796, J3=0.0103, J5=0.0004
    batch_train_loss: 2.2800, original=2.2800, J3=0.0104, J5=0.0004
    batch_train_loss: 2.2847, original=2.2847, J3=0.0099, J5=0.0004
(num=200,lam=0.0001,coef=2.7999999999999994)epoch=2, trainloss=2.287, testloss=['2.266', '2.277', '2.227', '2.324', '2.273', '2.336', '2.249', '2.236', '2.244', '2.244'], testacc=['0.816', '10.308', '67.539', '0.000', '7.332', '0.000', '8.559', '74.027', '36.448', '62.636']
    batch_train_loss: 2.2850, original=2.2850, J3=0.0104, J5=0.0004
    batch_train_loss: 2.2740, original=2.2740, J3=0.0104, J5=0.0004
    batch_train_loss: 2.2737, original=2.2737, J3=0.0106, J5=0.0004
    batch_train_loss: 2.2799, original=2.2799, J3=0.0100, J5=0.0004
    batch_train_loss: 2.2791, original=2.2791, J3=0.0115, J5=0.0004
    batch_train_loss: 2.2662, original=2.2662, J3=0.0104, J5=0.0004
    batch_train_loss: 2.2774, original=2.2774, J3=0.0102, J5=0.0004
    batch_train_loss: 2.2765, original=2.2765, J3=0.0104, J5=0.0004
    batch_train_loss: 2.2704, original=2.2704, J3=0.0099, J5=0.0004
    batch_train_loss: 2.2689, original=2.2689, J3=0.0089, J5=0.0003
    batch_train_loss: 2.2710, original=2.2710, J3=0.0108, J5=0.0004
    batch_train_loss: 2.2637, original=2.2637, J3=0.0103, J5=0.0004
    batch_train_loss: 2.2661, original=2.2661, J3=0.0106, J5=0.0004
    batch_train_loss: 2.2709, original=2.2709, J3=0.0108, J5=0.0004
    batch_train_loss: 2.2707, original=2.2707, J3=0.0105, J5=0.0004
