[10.94448366  7.17449355 11.07280769 10.39313564  9.74988527 10.62610579
 10.03118372  9.40094042 10.56087112  9.52114906]
    batch_train_loss: 2.3514, original=2.3514, J1=0.0455
    batch_train_loss: 2.3540, original=2.3540, J1=0.0455
    batch_train_loss: 2.3455, original=2.3455, J1=0.0422
    batch_train_loss: 2.3492, original=2.3492, J1=0.0456
    batch_train_loss: 2.3563, original=2.3563, J1=0.0460
    batch_train_loss: 2.3652, original=2.3652, J1=0.0459
    batch_train_loss: 2.3536, original=2.3536, J1=0.0450
    batch_train_loss: 2.3410, original=2.3410, J1=0.0425
    batch_train_loss: 2.3365, original=2.3365, J1=0.0411
    batch_train_loss: 2.3539, original=2.3539, J1=0.0445
    batch_train_loss: 2.3514, original=2.3514, J1=0.0429
    batch_train_loss: 2.3358, original=2.3358, J1=0.0395
    batch_train_loss: 2.3505, original=2.3505, J1=0.0460
    batch_train_loss: 2.3482, original=2.3482, J1=0.0442
    batch_train_loss: 2.3432, original=2.3432, J1=0.0443
    batch_train_loss: 2.3495, original=2.3495, J1=0.0459
    batch_train_loss: 2.3460, original=2.3460, J1=0.0454
    batch_train_loss: 2.3440, original=2.3440, J1=0.0441
    batch_train_loss: 2.3386, original=2.3386, J1=0.0438
    batch_train_loss: 2.3406, original=2.3406, J1=0.0428
(num=200,lam=0.0001,coef=1.0999999999999999)epoch=0, trainloss=2.348, testloss=['2.351', '2.265', '2.252', '2.374', '2.302', '2.351', '2.277', '2.239', '2.292', '2.267'], testacc=['0.000', '25.110', '9.787', '0.000', '0.000', '0.000', '0.104', '85.506', '0.205', '5.253']
    batch_train_loss: 2.3376, original=2.3376, J1=0.0426
    batch_train_loss: 2.3388, original=2.3388, J1=0.0422
    batch_train_loss: 2.3376, original=2.3376, J1=0.0417
    batch_train_loss: 2.3383, original=2.3383, J1=0.0428
    batch_train_loss: 2.3396, original=2.3396, J1=0.0465
    batch_train_loss: 2.3421, original=2.3421, J1=0.0440
