[7.66113856 5.02214549 7.75096539 7.27519495 6.82491969 7.43827405
 7.0218286  6.58065829 7.39260979 6.66480434]
    batch_train_loss: 2.3081, original=2.3081, J3=0.0021, J5=0.0001
    batch_train_loss: 2.3107, original=2.3107, J3=0.0022, J5=0.0001
    batch_train_loss: 2.3054, original=2.3054, J3=0.0020, J5=0.0001
    batch_train_loss: 2.3057, original=2.3057, J3=0.0021, J5=0.0001
    batch_train_loss: 2.3125, original=2.3125, J3=0.0021, J5=0.0001
    batch_train_loss: 2.3214, original=2.3214, J3=0.0020, J5=0.0001
    batch_train_loss: 2.3108, original=2.3108, J3=0.0021, J5=0.0001
    batch_train_loss: 2.3006, original=2.3006, J3=0.0020, J5=0.0001
    batch_train_loss: 2.2974, original=2.2974, J3=0.0019, J5=0.0001
    batch_train_loss: 2.3117, original=2.3117, J3=0.0021, J5=0.0001
    batch_train_loss: 2.3104, original=2.3104, J3=0.0019, J5=0.0001
    batch_train_loss: 2.2981, original=2.2981, J3=0.0018, J5=0.0001
    batch_train_loss: 2.3067, original=2.3067, J3=0.0022, J5=0.0001
    batch_train_loss: 2.3061, original=2.3061, J3=0.0021, J5=0.0001
    batch_train_loss: 2.3011, original=2.3011, J3=0.0021, J5=0.0001
    batch_train_loss: 2.3059, original=2.3059, J3=0.0023, J5=0.0001
    batch_train_loss: 2.3029, original=2.3029, J3=0.0021, J5=0.0001
    batch_train_loss: 2.3021, original=2.3021, J3=0.0021, J5=0.0001
    batch_train_loss: 2.2970, original=2.2970, J3=0.0022, J5=0.0001
    batch_train_loss: 2.2999, original=2.2999, J3=0.0020, J5=0.0001
(num=200,lam=0.0001,coef=0.7700000000000002)epoch=0, trainloss=2.306, testloss=['2.351', '2.265', '2.252', '2.374', '2.302', '2.351', '2.277', '2.239', '2.292', '2.267'], testacc=['0.000', '25.374', '9.981', '0.000', '0.000', '0.000', '0.104', '85.117', '0.205', '5.253']
    batch_train_loss: 2.2971, original=2.2971, J3=0.0021, J5=0.0001
    batch_train_loss: 2.2987, original=2.2987, J3=0.0020, J5=0.0001
    batch_train_loss: 2.2980, original=2.2980, J3=0.0020, J5=0.0001
    batch_train_loss: 2.2976, original=2.2976, J3=0.0020, J5=0.0001
    batch_train_loss: 2.2953, original=2.2953, J3=0.0022, J5=0.0001
    batch_train_loss: 2.3001, original=2.3001, J3=0.0020, J5=0.0001
    batch_train_loss: 2.2997, original=2.2997, J3=0.0021, J5=0.0001
    batch_train_loss: 2.2989, original=2.2989, J3=0.0021, J5=0.0001
    batch_train_loss: 2.2882, original=2.2882, J3=0.0021, J5=0.0001
    batch_train_loss: 2.2895, original=2.2895, J3=0.0021, J5=0.0001
    batch_train_loss: 2.2923, original=2.2923, J3=0.0021, J5=0.0001
    batch_train_loss: 2.2884, original=2.2884, J3=0.0021, J5=0.0001
    batch_train_loss: 2.2961, original=2.2961, J3=0.0020, J5=0.0001
    batch_train_loss: 2.2951, original=2.2951, J3=0.0022, J5=0.0001
    batch_train_loss: 2.2856, original=2.2856, J3=0.0020, J5=0.0001
    batch_train_loss: 2.2907, original=2.2907, J3=0.0020, J5=0.0001
    batch_train_loss: 2.2913, original=2.2913, J3=0.0020, J5=0.0001
    batch_train_loss: 2.2846, original=2.2846, J3=0.0020, J5=0.0001
    batch_train_loss: 2.2850, original=2.2850, J3=0.0021, J5=0.0001
    batch_train_loss: 2.2858, original=2.2858, J3=0.0021, J5=0.0001
