[23.87887344 15.65344048 24.15885315 22.67593231 21.27247696 23.1842308
 21.88621902 20.51114273 23.04190063 20.77341614]
    batch_train_loss: 2.3166, original=2.3166, J3=0.0103, J5=0.0004
    batch_train_loss: 2.3190, original=2.3190, J3=0.0102, J5=0.0004
    batch_train_loss: 2.3132, original=2.3132, J3=0.0095, J5=0.0004
    batch_train_loss: 2.3143, original=2.3143, J3=0.0104, J5=0.0004
    batch_train_loss: 2.3212, original=2.3212, J3=0.0105, J5=0.0004
    batch_train_loss: 2.3300, original=2.3300, J3=0.0103, J5=0.0004
    batch_train_loss: 2.3189, original=2.3189, J3=0.0099, J5=0.0004
    batch_train_loss: 2.3088, original=2.3088, J3=0.0099, J5=0.0004
    batch_train_loss: 2.3056, original=2.3056, J3=0.0098, J5=0.0004
    batch_train_loss: 2.3199, original=2.3199, J3=0.0100, J5=0.0004
    batch_train_loss: 2.3191, original=2.3191, J3=0.0103, J5=0.0004
    batch_train_loss: 2.3060, original=2.3060, J3=0.0094, J5=0.0004
    batch_train_loss: 2.3152, original=2.3152, J3=0.0103, J5=0.0004
    batch_train_loss: 2.3144, original=2.3144, J3=0.0101, J5=0.0004
    batch_train_loss: 2.3092, original=2.3092, J3=0.0099, J5=0.0004
    batch_train_loss: 2.3139, original=2.3139, J3=0.0101, J5=0.0004
    batch_train_loss: 2.3110, original=2.3110, J3=0.0100, J5=0.0004
    batch_train_loss: 2.3100, original=2.3100, J3=0.0097, J5=0.0004
    batch_train_loss: 2.3049, original=2.3049, J3=0.0097, J5=0.0004
    batch_train_loss: 2.3075, original=2.3075, J3=0.0093, J5=0.0003
(num=200,lam=0.0001,coef=2.3999999999999995)epoch=0, trainloss=2.314, testloss=['2.351', '2.265', '2.252', '2.374', '2.302', '2.351', '2.277', '2.239', '2.292', '2.267'], testacc=['0.000', '25.286', '9.787', '0.000', '0.000', '0.000', '0.104', '85.603', '0.205', '5.253']
    batch_train_loss: 2.3051, original=2.3051, J3=0.0098, J5=0.0004
    batch_train_loss: 2.3067, original=2.3067, J3=0.0097, J5=0.0004
    batch_train_loss: 2.3059, original=2.3059, J3=0.0096, J5=0.0004
    batch_train_loss: 2.3057, original=2.3057, J3=0.0098, J5=0.0004
    batch_train_loss: 2.3036, original=2.3036, J3=0.0102, J5=0.0004
    batch_train_loss: 2.3085, original=2.3085, J3=0.0100, J5=0.0004
    batch_train_loss: 2.3081, original=2.3081, J3=0.0101, J5=0.0004
    batch_train_loss: 2.3072, original=2.3072, J3=0.0100, J5=0.0004
    batch_train_loss: 2.2972, original=2.2972, J3=0.0107, J5=0.0004
    batch_train_loss: 2.2977, original=2.2977, J3=0.0099, J5=0.0004
    batch_train_loss: 2.3008, original=2.3008, J3=0.0102, J5=0.0004
    batch_train_loss: 2.2968, original=2.2968, J3=0.0100, J5=0.0004
    batch_train_loss: 2.3038, original=2.3038, J3=0.0093, J5=0.0003
    batch_train_loss: 2.3038, original=2.3038, J3=0.0103, J5=0.0004
    batch_train_loss: 2.2938, original=2.2938, J3=0.0097, J5=0.0004
    batch_train_loss: 2.2989, original=2.2989, J3=0.0097, J5=0.0004
    batch_train_loss: 2.2992, original=2.2992, J3=0.0093, J5=0.0003
    batch_train_loss: 2.2925, original=2.2925, J3=0.0092, J5=0.0003
    batch_train_loss: 2.2941, original=2.2941, J3=0.0106, J5=0.0004
    batch_train_loss: 2.2933, original=2.2933, J3=0.0089, J5=0.0003
(num=200,lam=0.0001,coef=2.3999999999999995)epoch=1, trainloss=2.301, testloss=['2.315', '2.277', '2.242', '2.349', '2.284', '2.337', '2.265', '2.238', '2.264', '2.257'], testacc=['0.000', '9.604', '43.217', '0.000', '1.935', '0.000', '2.192', '84.533', '4.620', '29.832']
    batch_train_loss: 2.2959, original=2.2959, J3=0.0105, J5=0.0004
    batch_train_loss: 2.2900, original=2.2900, J3=0.0101, J5=0.0004
    batch_train_loss: 2.2913, original=2.2913, J3=0.0103, J5=0.0004
    batch_train_loss: 2.2878, original=2.2878, J3=0.0101, J5=0.0004
    batch_train_loss: 2.2874, original=2.2874, J3=0.0100, J5=0.0004
    batch_train_loss: 2.2914, original=2.2914, J3=0.0099, J5=0.0004
    batch_train_loss: 2.2867, original=2.2867, J3=0.0096, J5=0.0004
    batch_train_loss: 2.2928, original=2.2928, J3=0.0103, J5=0.0004
    batch_train_loss: 2.2849, original=2.2849, J3=0.0100, J5=0.0004
    batch_train_loss: 2.2861, original=2.2861, J3=0.0097, J5=0.0004
    batch_train_loss: 2.2846, original=2.2846, J3=0.0090, J5=0.0003
    batch_train_loss: 2.2854, original=2.2854, J3=0.0081, J5=0.0003
    batch_train_loss: 2.2831, original=2.2831, J3=0.0103, J5=0.0004
    batch_train_loss: 2.2801, original=2.2801, J3=0.0099, J5=0.0004
    batch_train_loss: 2.2859, original=2.2859, J3=0.0102, J5=0.0004
    batch_train_loss: 2.2809, original=2.2809, J3=0.0097, J5=0.0004
    batch_train_loss: 2.2920, original=2.2920, J3=0.0101, J5=0.0004
    batch_train_loss: 2.2790, original=2.2790, J3=0.0098, J5=0.0004
    batch_train_loss: 2.2794, original=2.2794, J3=0.0099, J5=0.0004
    batch_train_loss: 2.2841, original=2.2841, J3=0.0095, J5=0.0003
