[32.83345098 21.52348065 33.21842308 31.17940693 29.24965582 31.87831736
 30.09355116 28.20282125 31.68261337 28.56344719]
    batch_train_loss: 2.3177, original=2.3177, J3=0.0113, J5=0.0004
    batch_train_loss: 2.3200, original=2.3200, J3=0.0111, J5=0.0004
    batch_train_loss: 2.3141, original=2.3141, J3=0.0104, J5=0.0004
    batch_train_loss: 2.3154, original=2.3154, J3=0.0114, J5=0.0004
    batch_train_loss: 2.3223, original=2.3223, J3=0.0115, J5=0.0004
    batch_train_loss: 2.3310, original=2.3310, J3=0.0113, J5=0.0004
    batch_train_loss: 2.3199, original=2.3199, J3=0.0109, J5=0.0004
    batch_train_loss: 2.3098, original=2.3098, J3=0.0109, J5=0.0004
    batch_train_loss: 2.3066, original=2.3066, J3=0.0108, J5=0.0004
    batch_train_loss: 2.3208, original=2.3208, J3=0.0110, J5=0.0004
    batch_train_loss: 2.3202, original=2.3202, J3=0.0114, J5=0.0004
    batch_train_loss: 2.3070, original=2.3070, J3=0.0104, J5=0.0004
    batch_train_loss: 2.3161, original=2.3161, J3=0.0113, J5=0.0004
    batch_train_loss: 2.3154, original=2.3154, J3=0.0110, J5=0.0004
    batch_train_loss: 2.3102, original=2.3102, J3=0.0109, J5=0.0004
    batch_train_loss: 2.3149, original=2.3149, J3=0.0109, J5=0.0004
    batch_train_loss: 2.3120, original=2.3120, J3=0.0109, J5=0.0004
    batch_train_loss: 2.3109, original=2.3109, J3=0.0106, J5=0.0004
    batch_train_loss: 2.3058, original=2.3058, J3=0.0106, J5=0.0004
    batch_train_loss: 2.3083, original=2.3083, J3=0.0101, J5=0.0004
(num=200,lam=0.0001,coef=3.2999999999999994)epoch=0, trainloss=2.315, testloss=['2.351', '2.265', '2.252', '2.374', '2.302', '2.351', '2.277', '2.239', '2.292', '2.267'], testacc=['0.000', '25.286', '9.787', '0.000', '0.000', '0.000', '0.104', '85.506', '0.205', '5.154']
    batch_train_loss: 2.3061, original=2.3061, J3=0.0107, J5=0.0004
    batch_train_loss: 2.3076, original=2.3076, J3=0.0107, J5=0.0004
    batch_train_loss: 2.3069, original=2.3069, J3=0.0106, J5=0.0004
    batch_train_loss: 2.3067, original=2.3067, J3=0.0108, J5=0.0004
    batch_train_loss: 2.3046, original=2.3046, J3=0.0111, J5=0.0004
    batch_train_loss: 2.3095, original=2.3095, J3=0.0110, J5=0.0004
    batch_train_loss: 2.3091, original=2.3091, J3=0.0110, J5=0.0004
    batch_train_loss: 2.3082, original=2.3082, J3=0.0109, J5=0.0004
    batch_train_loss: 2.2983, original=2.2983, J3=0.0117, J5=0.0004
    batch_train_loss: 2.2987, original=2.2987, J3=0.0108, J5=0.0004
    batch_train_loss: 2.3018, original=2.3018, J3=0.0112, J5=0.0004
    batch_train_loss: 2.2978, original=2.2978, J3=0.0109, J5=0.0004
    batch_train_loss: 2.3047, original=2.3047, J3=0.0101, J5=0.0004
    batch_train_loss: 2.3048, original=2.3048, J3=0.0113, J5=0.0004
    batch_train_loss: 2.2948, original=2.2948, J3=0.0106, J5=0.0004
    batch_train_loss: 2.2999, original=2.2999, J3=0.0106, J5=0.0004
    batch_train_loss: 2.3001, original=2.3001, J3=0.0102, J5=0.0004
    batch_train_loss: 2.2934, original=2.2934, J3=0.0101, J5=0.0004
    batch_train_loss: 2.2952, original=2.2952, J3=0.0116, J5=0.0004
    batch_train_loss: 2.2941, original=2.2941, J3=0.0097, J5=0.0004
(num=200,lam=0.0001,coef=3.2999999999999994)epoch=1, trainloss=2.302, testloss=['2.315', '2.277', '2.242', '2.349', '2.284', '2.337', '2.265', '2.238', '2.264', '2.257'], testacc=['0.000', '9.604', '43.217', '0.000', '1.935', '0.000', '2.192', '84.533', '4.620', '29.832']
    batch_train_loss: 2.2969, original=2.2969, J3=0.0115, J5=0.0004
    batch_train_loss: 2.2910, original=2.2910, J3=0.0110, J5=0.0004
    batch_train_loss: 2.2924, original=2.2924, J3=0.0113, J5=0.0004
    batch_train_loss: 2.2888, original=2.2888, J3=0.0110, J5=0.0004
    batch_train_loss: 2.2885, original=2.2885, J3=0.0110, J5=0.0004
    batch_train_loss: 2.2924, original=2.2924, J3=0.0108, J5=0.0004
    batch_train_loss: 2.2876, original=2.2876, J3=0.0104, J5=0.0004
    batch_train_loss: 2.2939, original=2.2939, J3=0.0112, J5=0.0004
    batch_train_loss: 2.2860, original=2.2860, J3=0.0109, J5=0.0004
    batch_train_loss: 2.2871, original=2.2871, J3=0.0106, J5=0.0004
    batch_train_loss: 2.2855, original=2.2855, J3=0.0098, J5=0.0004
    batch_train_loss: 2.2863, original=2.2863, J3=0.0088, J5=0.0003
    batch_train_loss: 2.2842, original=2.2842, J3=0.0113, J5=0.0004
    batch_train_loss: 2.2812, original=2.2812, J3=0.0108, J5=0.0004
    batch_train_loss: 2.2870, original=2.2870, J3=0.0111, J5=0.0004
    batch_train_loss: 2.2819, original=2.2819, J3=0.0106, J5=0.0004
    batch_train_loss: 2.2930, original=2.2930, J3=0.0110, J5=0.0004
    batch_train_loss: 2.2801, original=2.2801, J3=0.0107, J5=0.0004
    batch_train_loss: 2.2804, original=2.2804, J3=0.0108, J5=0.0004
    batch_train_loss: 2.2851, original=2.2851, J3=0.0103, J5=0.0004
(num=200,lam=0.0001,coef=3.2999999999999994)epoch=2, trainloss=2.287, testloss=['2.266', '2.277', '2.227', '2.324', '2.273', '2.336', '2.249', '2.236', '2.244', '2.244'], testacc=['0.816', '10.308', '67.636', '0.000', '7.332', '0.000', '8.664', '74.027', '36.448', '62.735']
    batch_train_loss: 2.2855, original=2.2855, J3=0.0108, J5=0.0004
    batch_train_loss: 2.2745, original=2.2745, J3=0.0108, J5=0.0004
    batch_train_loss: 2.2742, original=2.2742, J3=0.0110, J5=0.0004
    batch_train_loss: 2.2804, original=2.2804, J3=0.0103, J5=0.0004
    batch_train_loss: 2.2796, original=2.2796, J3=0.0119, J5=0.0005
    batch_train_loss: 2.2667, original=2.2667, J3=0.0107, J5=0.0004
    batch_train_loss: 2.2778, original=2.2778, J3=0.0106, J5=0.0004
    batch_train_loss: 2.2770, original=2.2770, J3=0.0108, J5=0.0004
