[7.06416673 4.63080947 7.14699406 6.70829664 6.29310777 6.85866828
 6.47467313 6.06787972 6.81656227 6.14546894]
    batch_train_loss: 2.3076, original=2.3076, J3=0.0016, J5=0.0001
    batch_train_loss: 2.3102, original=2.3102, J3=0.0016, J5=0.0001
    batch_train_loss: 2.3049, original=2.3049, J3=0.0015, J5=0.0001
    batch_train_loss: 2.3052, original=2.3052, J3=0.0016, J5=0.0001
    batch_train_loss: 2.3119, original=2.3119, J3=0.0015, J5=0.0001
    batch_train_loss: 2.3209, original=2.3209, J3=0.0015, J5=0.0001
    batch_train_loss: 2.3102, original=2.3102, J3=0.0016, J5=0.0001
    batch_train_loss: 2.3001, original=2.3001, J3=0.0015, J5=0.0001
    batch_train_loss: 2.2969, original=2.2969, J3=0.0014, J5=0.0001
    batch_train_loss: 2.3112, original=2.3112, J3=0.0016, J5=0.0001
    batch_train_loss: 2.3099, original=2.3099, J3=0.0014, J5=0.0001
    batch_train_loss: 2.2977, original=2.2977, J3=0.0013, J5=0.0000
    batch_train_loss: 2.3062, original=2.3062, J3=0.0017, J5=0.0001
    batch_train_loss: 2.3056, original=2.3056, J3=0.0015, J5=0.0001
    batch_train_loss: 2.3005, original=2.3005, J3=0.0016, J5=0.0001
    batch_train_loss: 2.3053, original=2.3053, J3=0.0017, J5=0.0001
    batch_train_loss: 2.3023, original=2.3023, J3=0.0016, J5=0.0001
    batch_train_loss: 2.3016, original=2.3016, J3=0.0016, J5=0.0001
    batch_train_loss: 2.2965, original=2.2965, J3=0.0016, J5=0.0001
    batch_train_loss: 2.2994, original=2.2994, J3=0.0015, J5=0.0001
(num=200,lam=0.0001,coef=0.7100000000000002)epoch=0, trainloss=2.305, testloss=['2.351', '2.266', '2.252', '2.374', '2.302', '2.351', '2.277', '2.239', '2.292', '2.267'], testacc=['0.000', '25.374', '9.981', '0.000', '0.000', '0.000', '0.104', '85.117', '0.205', '5.352']
    batch_train_loss: 2.2966, original=2.2966, J3=0.0016, J5=0.0001
    batch_train_loss: 2.2982, original=2.2982, J3=0.0015, J5=0.0001
    batch_train_loss: 2.2975, original=2.2975, J3=0.0015, J5=0.0001
    batch_train_loss: 2.2970, original=2.2970, J3=0.0015, J5=0.0001
    batch_train_loss: 2.2947, original=2.2947, J3=0.0017, J5=0.0001
    batch_train_loss: 2.2996, original=2.2996, J3=0.0015, J5=0.0001
    batch_train_loss: 2.2992, original=2.2992, J3=0.0016, J5=0.0001
    batch_train_loss: 2.2984, original=2.2984, J3=0.0016, J5=0.0001
    batch_train_loss: 2.2876, original=2.2876, J3=0.0016, J5=0.0001
    batch_train_loss: 2.2890, original=2.2890, J3=0.0016, J5=0.0001
    batch_train_loss: 2.2917, original=2.2917, J3=0.0016, J5=0.0001
    batch_train_loss: 2.2879, original=2.2879, J3=0.0016, J5=0.0001
    batch_train_loss: 2.2956, original=2.2956, J3=0.0015, J5=0.0001
    batch_train_loss: 2.2945, original=2.2945, J3=0.0016, J5=0.0001
    batch_train_loss: 2.2851, original=2.2851, J3=0.0015, J5=0.0001
    batch_train_loss: 2.2901, original=2.2901, J3=0.0015, J5=0.0001
    batch_train_loss: 2.2908, original=2.2908, J3=0.0015, J5=0.0001
    batch_train_loss: 2.2841, original=2.2841, J3=0.0015, J5=0.0001
    batch_train_loss: 2.2844, original=2.2844, J3=0.0016, J5=0.0001
    batch_train_loss: 2.2853, original=2.2853, J3=0.0016, J5=0.0001
(num=200,lam=0.0001,coef=0.7100000000000002)epoch=1, trainloss=2.292, testloss=['2.314', '2.277', '2.241', '2.348', '2.284', '2.337', '2.264', '2.238', '2.264', '2.256'], testacc=['0.000', '9.604', '43.508', '0.000', '2.037', '0.000', '2.192', '84.047', '4.723', '30.723']
    batch_train_loss: 2.2863, original=2.2863, J3=0.0016, J5=0.0001
    batch_train_loss: 2.2807, original=2.2807, J3=0.0017, J5=0.0001
    batch_train_loss: 2.2818, original=2.2818, J3=0.0016, J5=0.0001
    batch_train_loss: 2.2786, original=2.2786, J3=0.0017, J5=0.0001
    batch_train_loss: 2.2781, original=2.2781, J3=0.0015, J5=0.0001
    batch_train_loss: 2.2822, original=2.2822, J3=0.0016, J5=0.0001
    batch_train_loss: 2.2780, original=2.2780, J3=0.0016, J5=0.0001
    batch_train_loss: 2.2833, original=2.2833, J3=0.0017, J5=0.0001
    batch_train_loss: 2.2754, original=2.2754, J3=0.0015, J5=0.0001
    batch_train_loss: 2.2770, original=2.2770, J3=0.0016, J5=0.0001
    batch_train_loss: 2.2761, original=2.2761, J3=0.0014, J5=0.0001
    batch_train_loss: 2.2777, original=2.2777, J3=0.0014, J5=0.0001
    batch_train_loss: 2.2732, original=2.2732, J3=0.0016, J5=0.0001
    batch_train_loss: 2.2707, original=2.2707, J3=0.0016, J5=0.0001
