[47.75774689 31.30688095 48.3177063  45.35186462 42.54495392 46.36846161
 43.77243805 41.02228546 46.08380127 41.54683228]
    batch_train_loss: 2.3183, original=2.3183, J3=0.0120, J5=0.0004
    batch_train_loss: 2.3206, original=2.3206, J3=0.0117, J5=0.0004
    batch_train_loss: 2.3147, original=2.3147, J3=0.0110, J5=0.0004
    batch_train_loss: 2.3161, original=2.3161, J3=0.0121, J5=0.0004
    batch_train_loss: 2.3230, original=2.3230, J3=0.0122, J5=0.0005
    batch_train_loss: 2.3317, original=2.3317, J3=0.0119, J5=0.0004
    batch_train_loss: 2.3205, original=2.3205, J3=0.0115, J5=0.0004
    batch_train_loss: 2.3105, original=2.3105, J3=0.0115, J5=0.0004
    batch_train_loss: 2.3072, original=2.3072, J3=0.0114, J5=0.0004
    batch_train_loss: 2.3215, original=2.3215, J3=0.0116, J5=0.0004
    batch_train_loss: 2.3210, original=2.3210, J3=0.0121, J5=0.0005
    batch_train_loss: 2.3077, original=2.3077, J3=0.0110, J5=0.0004
    batch_train_loss: 2.3168, original=2.3168, J3=0.0119, J5=0.0004
    batch_train_loss: 2.3160, original=2.3160, J3=0.0116, J5=0.0004
    batch_train_loss: 2.3108, original=2.3108, J3=0.0115, J5=0.0004
    batch_train_loss: 2.3154, original=2.3154, J3=0.0115, J5=0.0004
    batch_train_loss: 2.3126, original=2.3126, J3=0.0115, J5=0.0004
    batch_train_loss: 2.3114, original=2.3114, J3=0.0111, J5=0.0004
    batch_train_loss: 2.3064, original=2.3064, J3=0.0112, J5=0.0004
    batch_train_loss: 2.3089, original=2.3089, J3=0.0107, J5=0.0004
(num=200,lam=0.0001,coef=4.799999999999999)epoch=0, trainloss=2.316, testloss=['2.351', '2.265', '2.252', '2.374', '2.302', '2.351', '2.277', '2.239', '2.292', '2.267'], testacc=['0.000', '25.286', '9.787', '0.000', '0.000', '0.000', '0.104', '85.506', '0.205', '5.154']
    batch_train_loss: 2.3067, original=2.3067, J3=0.0113, J5=0.0004
    batch_train_loss: 2.3082, original=2.3082, J3=0.0112, J5=0.0004
    batch_train_loss: 2.3075, original=2.3075, J3=0.0112, J5=0.0004
    batch_train_loss: 2.3073, original=2.3073, J3=0.0114, J5=0.0004
    batch_train_loss: 2.3052, original=2.3052, J3=0.0117, J5=0.0004
    batch_train_loss: 2.3102, original=2.3102, J3=0.0116, J5=0.0004
    batch_train_loss: 2.3097, original=2.3097, J3=0.0116, J5=0.0004
    batch_train_loss: 2.3088, original=2.3088, J3=0.0115, J5=0.0004
    batch_train_loss: 2.2990, original=2.2990, J3=0.0124, J5=0.0005
    batch_train_loss: 2.2993, original=2.2993, J3=0.0114, J5=0.0004
    batch_train_loss: 2.3025, original=2.3025, J3=0.0118, J5=0.0004
    batch_train_loss: 2.2984, original=2.2984, J3=0.0115, J5=0.0004
    batch_train_loss: 2.3053, original=2.3053, J3=0.0107, J5=0.0004
    batch_train_loss: 2.3055, original=2.3055, J3=0.0119, J5=0.0004
    batch_train_loss: 2.2955, original=2.2955, J3=0.0112, J5=0.0004
    batch_train_loss: 2.3005, original=2.3005, J3=0.0112, J5=0.0004
    batch_train_loss: 2.3007, original=2.3007, J3=0.0107, J5=0.0004
    batch_train_loss: 2.2940, original=2.2940, J3=0.0107, J5=0.0004
    batch_train_loss: 2.2958, original=2.2958, J3=0.0122, J5=0.0005
    batch_train_loss: 2.2946, original=2.2946, J3=0.0102, J5=0.0004
(num=200,lam=0.0001,coef=4.799999999999999)epoch=1, trainloss=2.303, testloss=['2.315', '2.277', '2.242', '2.349', '2.284', '2.337', '2.265', '2.238', '2.264', '2.257'], testacc=['0.000', '9.604', '43.217', '0.000', '1.935', '0.000', '2.192', '84.825', '4.620', '29.633']
    batch_train_loss: 2.2976, original=2.2976, J3=0.0121, J5=0.0005
    batch_train_loss: 2.2916, original=2.2916, J3=0.0116, J5=0.0004
    batch_train_loss: 2.2930, original=2.2930, J3=0.0119, J5=0.0004
    batch_train_loss: 2.2894, original=2.2894, J3=0.0115, J5=0.0004
    batch_train_loss: 2.2892, original=2.2892, J3=0.0116, J5=0.0004
    batch_train_loss: 2.2930, original=2.2930, J3=0.0114, J5=0.0004
    batch_train_loss: 2.2882, original=2.2882, J3=0.0110, J5=0.0004
    batch_train_loss: 2.2945, original=2.2945, J3=0.0118, J5=0.0004
    batch_train_loss: 2.2866, original=2.2866, J3=0.0115, J5=0.0004
    batch_train_loss: 2.2877, original=2.2877, J3=0.0111, J5=0.0004
    batch_train_loss: 2.2861, original=2.2861, J3=0.0104, J5=0.0004
    batch_train_loss: 2.2869, original=2.2869, J3=0.0093, J5=0.0004
    batch_train_loss: 2.2849, original=2.2849, J3=0.0119, J5=0.0004
    batch_train_loss: 2.2818, original=2.2818, J3=0.0114, J5=0.0004
    batch_train_loss: 2.2877, original=2.2877, J3=0.0117, J5=0.0004
    batch_train_loss: 2.2826, original=2.2826, J3=0.0112, J5=0.0004
    batch_train_loss: 2.2937, original=2.2937, J3=0.0116, J5=0.0004
    batch_train_loss: 2.2807, original=2.2807, J3=0.0112, J5=0.0004
    batch_train_loss: 2.2811, original=2.2811, J3=0.0113, J5=0.0004
    batch_train_loss: 2.2857, original=2.2857, J3=0.0108, J5=0.0004
(num=200,lam=0.0001,coef=4.799999999999999)epoch=2, trainloss=2.288, testloss=['2.266', '2.277', '2.227', '2.324', '2.274', '2.336', '2.250', '2.236', '2.244', '2.244'], testacc=['0.816', '10.396', '67.733', '0.000', '7.332', '0.000', '8.559', '74.125', '36.345', '62.438']
    batch_train_loss: 2.2861, original=2.2861, J3=0.0114, J5=0.0004
    batch_train_loss: 2.2752, original=2.2752, J3=0.0114, J5=0.0004
    batch_train_loss: 2.2748, original=2.2748, J3=0.0116, J5=0.0004
    batch_train_loss: 2.2810, original=2.2810, J3=0.0109, J5=0.0004
    batch_train_loss: 2.2804, original=2.2804, J3=0.0126, J5=0.0005
    batch_train_loss: 2.2673, original=2.2673, J3=0.0113, J5=0.0004
    batch_train_loss: 2.2785, original=2.2785, J3=0.0111, J5=0.0004
    batch_train_loss: 2.2778, original=2.2778, J3=0.0114, J5=0.0004
    batch_train_loss: 2.2716, original=2.2716, J3=0.0108, J5=0.0004
    batch_train_loss: 2.2699, original=2.2699, J3=0.0096, J5=0.0004
    batch_train_loss: 2.2723, original=2.2723, J3=0.0117, J5=0.0004
    batch_train_loss: 2.2649, original=2.2649, J3=0.0112, J5=0.0004
    batch_train_loss: 2.2674, original=2.2674, J3=0.0116, J5=0.0004
    batch_train_loss: 2.2722, original=2.2722, J3=0.0117, J5=0.0004
    batch_train_loss: 2.2720, original=2.2720, J3=0.0115, J5=0.0004
    batch_train_loss: 2.2729, original=2.2729, J3=0.0116, J5=0.0004
    batch_train_loss: 2.2759, original=2.2759, J3=0.0123, J5=0.0005
    batch_train_loss: 2.2665, original=2.2665, J3=0.0127, J5=0.0005
    batch_train_loss: 2.2644, original=2.2644, J3=0.0121, J5=0.0005
    batch_train_loss: 2.2682, original=2.2682, J3=0.0122, J5=0.0005
(num=200,lam=0.0001,coef=4.799999999999999)epoch=3, trainloss=2.273, testloss=['2.229', '2.277', '2.219', '2.292', '2.264', '2.324', '2.227', '2.230', '2.223', '2.232'], testacc=['43.980', '10.308', '65.407', '1.089', '12.220', '0.000', '35.386', '68.093', '78.953', '74.628']
    batch_train_loss: 2.2555, original=2.2555, J3=0.0118, J5=0.0004
    batch_train_loss: 2.2690, original=2.2690, J3=0.0125, J5=0.0005
    batch_train_loss: 2.2589, original=2.2589, J3=0.0121, J5=0.0005
    batch_train_loss: 2.2610, original=2.2610, J3=0.0108, J5=0.0004
    batch_train_loss: 2.2618, original=2.2618, J3=0.0117, J5=0.0004
    batch_train_loss: 2.2624, original=2.2624, J3=0.0123, J5=0.0005
    batch_train_loss: 2.2627, original=2.2627, J3=0.0117, J5=0.0004
    batch_train_loss: 2.2563, original=2.2563, J3=0.0127, J5=0.0005
    batch_train_loss: 2.2618, original=2.2618, J3=0.0118, J5=0.0005
    batch_train_loss: 2.2603, original=2.2603, J3=0.0119, J5=0.0004
    batch_train_loss: 2.2615, original=2.2615, J3=0.0125, J5=0.0005
    batch_train_loss: 2.2550, original=2.2550, J3=0.0114, J5=0.0004
    batch_train_loss: 2.2560, original=2.2560, J3=0.0115, J5=0.0004
    batch_train_loss: 2.2538, original=2.2538, J3=0.0123, J5=0.0005
    batch_train_loss: 2.2492, original=2.2492, J3=0.0118, J5=0.0005
    batch_train_loss: 2.2464, original=2.2464, J3=0.0116, J5=0.0005
    batch_train_loss: 2.2476, original=2.2476, J3=0.0114, J5=0.0004
    batch_train_loss: 2.2540, original=2.2540, J3=0.0121, J5=0.0005
    batch_train_loss: 2.2494, original=2.2494, J3=0.0123, J5=0.0005
    batch_train_loss: 2.2474, original=2.2474, J3=0.0119, J5=0.0005
(num=200,lam=0.0001,coef=4.799999999999999)epoch=4, trainloss=2.256, testloss=['2.177', '2.276', '2.208', '2.267', '2.243', '2.311', '2.207', '2.225', '2.196', '2.226'], testacc=['90.102', '7.313', '59.496', '5.347', '31.466', '0.336', '62.422', '66.926', '95.585', '60.159']
    batch_train_loss: 2.2450, original=2.2450, J3=0.0116, J5=0.0005
    batch_train_loss: 2.2467, original=2.2467, J3=0.0108, J5=0.0004
    batch_train_loss: 2.2439, original=2.2439, J3=0.0115, J5=0.0005
    batch_train_loss: 2.2451, original=2.2451, J3=0.0120, J5=0.0005
    batch_train_loss: 2.2497, original=2.2497, J3=0.0133, J5=0.0005
    batch_train_loss: 2.2397, original=2.2397, J3=0.0119, J5=0.0005
    batch_train_loss: 2.2413, original=2.2413, J3=0.0127, J5=0.0005
    batch_train_loss: 2.2383, original=2.2383, J3=0.0124, J5=0.0005
    batch_train_loss: 2.2430, original=2.2430, J3=0.0131, J5=0.0005
    batch_train_loss: 2.2373, original=2.2373, J3=0.0121, J5=0.0005
    batch_train_loss: 2.2438, original=2.2438, J3=0.0128, J5=0.0005
    batch_train_loss: 2.2358, original=2.2358, J3=0.0129, J5=0.0005
    batch_train_loss: 2.2288, original=2.2288, J3=0.0127, J5=0.0005
    batch_train_loss: 2.2317, original=2.2317, J3=0.0121, J5=0.0005
    batch_train_loss: 2.2450, original=2.2450, J3=0.0127, J5=0.0005
    batch_train_loss: 2.2344, original=2.2344, J3=0.0129, J5=0.0005
    batch_train_loss: 2.2327, original=2.2327, J3=0.0131, J5=0.0005
    batch_train_loss: 2.2252, original=2.2252, J3=0.0125, J5=0.0005
    batch_train_loss: 2.2243, original=2.2243, J3=0.0130, J5=0.0005
    batch_train_loss: 2.2178, original=2.2178, J3=0.0128, J5=0.0005
