[8.95457754 5.87004018 9.05956993 8.50347462 7.97717886 8.69408655
 8.20733213 7.69167852 8.64071274 7.79003105]
    batch_train_loss: 2.3094, original=2.3094, J3=0.0033, J5=0.0001
    batch_train_loss: 2.3120, original=2.3120, J3=0.0034, J5=0.0001
    batch_train_loss: 2.3065, original=2.3065, J3=0.0031, J5=0.0001
    batch_train_loss: 2.3070, original=2.3070, J3=0.0033, J5=0.0001
    batch_train_loss: 2.3137, original=2.3137, J3=0.0033, J5=0.0001
    batch_train_loss: 2.3227, original=2.3227, J3=0.0032, J5=0.0001
    batch_train_loss: 2.3120, original=2.3120, J3=0.0033, J5=0.0001
    batch_train_loss: 2.3018, original=2.3018, J3=0.0032, J5=0.0001
    batch_train_loss: 2.2986, original=2.2986, J3=0.0030, J5=0.0001
    batch_train_loss: 2.3129, original=2.3129, J3=0.0033, J5=0.0001
    batch_train_loss: 2.3116, original=2.3116, J3=0.0031, J5=0.0001
    batch_train_loss: 2.2993, original=2.2993, J3=0.0029, J5=0.0001
    batch_train_loss: 2.3080, original=2.3080, J3=0.0034, J5=0.0001
    batch_train_loss: 2.3073, original=2.3073, J3=0.0032, J5=0.0001
    batch_train_loss: 2.3023, original=2.3023, J3=0.0033, J5=0.0001
    batch_train_loss: 2.3071, original=2.3071, J3=0.0035, J5=0.0001
    batch_train_loss: 2.3041, original=2.3041, J3=0.0033, J5=0.0001
    batch_train_loss: 2.3033, original=2.3033, J3=0.0033, J5=0.0001
    batch_train_loss: 2.2982, original=2.2982, J3=0.0033, J5=0.0001
    batch_train_loss: 2.3010, original=2.3010, J3=0.0031, J5=0.0001
(num=200,lam=0.0001,coef=0.8999999999999999)epoch=0, trainloss=2.307, testloss=['2.351', '2.265', '2.252', '2.374', '2.302', '2.351', '2.277', '2.239', '2.292', '2.267'], testacc=['0.000', '25.374', '9.981', '0.000', '0.000', '0.000', '0.104', '85.311', '0.205', '5.253']
    batch_train_loss: 2.2983, original=2.2983, J3=0.0032, J5=0.0001
    batch_train_loss: 2.2999, original=2.2999, J3=0.0032, J5=0.0001
    batch_train_loss: 2.2992, original=2.2992, J3=0.0031, J5=0.0001
    batch_train_loss: 2.2988, original=2.2988, J3=0.0032, J5=0.0001
    batch_train_loss: 2.2966, original=2.2966, J3=0.0035, J5=0.0001
    batch_train_loss: 2.3014, original=2.3014, J3=0.0032, J5=0.0001
    batch_train_loss: 2.3010, original=2.3010, J3=0.0033, J5=0.0001
    batch_train_loss: 2.3002, original=2.3002, J3=0.0033, J5=0.0001
    batch_train_loss: 2.2895, original=2.2895, J3=0.0034, J5=0.0001
    batch_train_loss: 2.2908, original=2.2908, J3=0.0033, J5=0.0001
    batch_train_loss: 2.2935, original=2.2935, J3=0.0033, J5=0.0001
    batch_train_loss: 2.2897, original=2.2897, J3=0.0033, J5=0.0001
    batch_train_loss: 2.2973, original=2.2973, J3=0.0031, J5=0.0001
    batch_train_loss: 2.2964, original=2.2964, J3=0.0034, J5=0.0001
    batch_train_loss: 2.2868, original=2.2868, J3=0.0031, J5=0.0001
    batch_train_loss: 2.2919, original=2.2919, J3=0.0032, J5=0.0001
    batch_train_loss: 2.2925, original=2.2925, J3=0.0031, J5=0.0001
    batch_train_loss: 2.2858, original=2.2858, J3=0.0031, J5=0.0001
    batch_train_loss: 2.2864, original=2.2864, J3=0.0034, J5=0.0001
