[6.06921367 3.97858279 6.14037518 5.76346613 5.40675456 5.89265866
 5.56274734 5.21324878 5.85648308 5.27990993]
    batch_train_loss: 2.3068, original=2.3068, J3=0.0008, J5=0.0000
    batch_train_loss: 2.3094, original=2.3094, J3=0.0009, J5=0.0000
    batch_train_loss: 2.3041, original=2.3041, J3=0.0008, J5=0.0000
    batch_train_loss: 2.3044, original=2.3044, J3=0.0008, J5=0.0000
    batch_train_loss: 2.3111, original=2.3111, J3=0.0008, J5=0.0000
    batch_train_loss: 2.3201, original=2.3201, J3=0.0008, J5=0.0000
    batch_train_loss: 2.3095, original=2.3095, J3=0.0008, J5=0.0000
    batch_train_loss: 2.2993, original=2.2993, J3=0.0008, J5=0.0000
    batch_train_loss: 2.2962, original=2.2962, J3=0.0007, J5=0.0000
    batch_train_loss: 2.3104, original=2.3104, J3=0.0009, J5=0.0000
    batch_train_loss: 2.3092, original=2.3092, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2970, original=2.2970, J3=0.0007, J5=0.0000
    batch_train_loss: 2.3053, original=2.3053, J3=0.0009, J5=0.0000
    batch_train_loss: 2.3048, original=2.3048, J3=0.0008, J5=0.0000
    batch_train_loss: 2.2998, original=2.2998, J3=0.0008, J5=0.0000
    batch_train_loss: 2.3045, original=2.3045, J3=0.0009, J5=0.0000
    batch_train_loss: 2.3015, original=2.3015, J3=0.0008, J5=0.0000
    batch_train_loss: 2.3008, original=2.3008, J3=0.0009, J5=0.0000
    batch_train_loss: 2.2957, original=2.2957, J3=0.0009, J5=0.0000
    batch_train_loss: 2.2987, original=2.2987, J3=0.0008, J5=0.0000
(num=200,lam=0.0001,coef=0.6100000000000001)epoch=0, trainloss=2.304, testloss=['2.351', '2.265', '2.252', '2.373', '2.302', '2.351', '2.277', '2.239', '2.292', '2.267'], testacc=['0.000', '25.374', '9.981', '0.000', '0.000', '0.000', '0.104', '85.117', '0.205', '5.550']
    batch_train_loss: 2.2958, original=2.2958, J3=0.0008, J5=0.0000
    batch_train_loss: 2.2974, original=2.2974, J3=0.0008, J5=0.0000
    batch_train_loss: 2.2967, original=2.2967, J3=0.0008, J5=0.0000
    batch_train_loss: 2.2963, original=2.2963, J3=0.0008, J5=0.0000
    batch_train_loss: 2.2939, original=2.2939, J3=0.0009, J5=0.0000
    batch_train_loss: 2.2988, original=2.2988, J3=0.0008, J5=0.0000
    batch_train_loss: 2.2984, original=2.2984, J3=0.0008, J5=0.0000
    batch_train_loss: 2.2976, original=2.2976, J3=0.0008, J5=0.0000
    batch_train_loss: 2.2868, original=2.2868, J3=0.0008, J5=0.0000
    batch_train_loss: 2.2882, original=2.2882, J3=0.0009, J5=0.0000
