[9.65104468 6.32659886 9.76420315 9.16485598 8.5976261  9.37029328
 8.84568019 8.28992019 9.31276817 8.39592236]
    batch_train_loss: 2.3100, original=2.3100, J3=0.0040, J5=0.0001
    batch_train_loss: 2.3126, original=2.3126, J3=0.0040, J5=0.0001
    batch_train_loss: 2.3072, original=2.3072, J3=0.0037, J5=0.0001
    batch_train_loss: 2.3077, original=2.3077, J3=0.0040, J5=0.0001
    batch_train_loss: 2.3144, original=2.3144, J3=0.0040, J5=0.0001
    batch_train_loss: 2.3233, original=2.3233, J3=0.0039, J5=0.0001
    batch_train_loss: 2.3126, original=2.3126, J3=0.0039, J5=0.0001
    batch_train_loss: 2.3024, original=2.3024, J3=0.0038, J5=0.0001
    batch_train_loss: 2.2992, original=2.2992, J3=0.0036, J5=0.0001
    batch_train_loss: 2.3135, original=2.3135, J3=0.0039, J5=0.0001
    batch_train_loss: 2.3123, original=2.3123, J3=0.0037, J5=0.0001
    batch_train_loss: 2.2998, original=2.2998, J3=0.0034, J5=0.0001
    batch_train_loss: 2.3087, original=2.3087, J3=0.0041, J5=0.0002
    batch_train_loss: 2.3080, original=2.3080, J3=0.0039, J5=0.0001
    batch_train_loss: 2.3029, original=2.3029, J3=0.0039, J5=0.0001
    batch_train_loss: 2.3078, original=2.3078, J3=0.0041, J5=0.0002
    batch_train_loss: 2.3047, original=2.3047, J3=0.0039, J5=0.0001
    batch_train_loss: 2.3039, original=2.3039, J3=0.0039, J5=0.0001
    batch_train_loss: 2.2989, original=2.2989, J3=0.0039, J5=0.0001
    batch_train_loss: 2.3016, original=2.3016, J3=0.0037, J5=0.0001
(num=200,lam=0.0001,coef=0.9700000000000004)epoch=0, trainloss=2.308, testloss=['2.351', '2.265', '2.252', '2.374', '2.302', '2.351', '2.277', '2.239', '2.292', '2.267'], testacc=['0.000', '25.374', '9.981', '0.000', '0.000', '0.000', '0.104', '85.311', '0.205', '5.253']
    batch_train_loss: 2.2989, original=2.2989, J3=0.0038, J5=0.0001
    batch_train_loss: 2.3005, original=2.3005, J3=0.0038, J5=0.0001
    batch_train_loss: 2.2998, original=2.2998, J3=0.0037, J5=0.0001
    batch_train_loss: 2.2994, original=2.2994, J3=0.0038, J5=0.0001
    batch_train_loss: 2.2972, original=2.2972, J3=0.0041, J5=0.0002
    batch_train_loss: 2.3020, original=2.3020, J3=0.0038, J5=0.0001
    batch_train_loss: 2.3016, original=2.3016, J3=0.0039, J5=0.0001
    batch_train_loss: 2.3008, original=2.3008, J3=0.0039, J5=0.0001
    batch_train_loss: 2.2902, original=2.2902, J3=0.0040, J5=0.0001
    batch_train_loss: 2.2914, original=2.2914, J3=0.0039, J5=0.0001
    batch_train_loss: 2.2942, original=2.2942, J3=0.0040, J5=0.0001
    batch_train_loss: 2.2903, original=2.2903, J3=0.0039, J5=0.0001
    batch_train_loss: 2.2979, original=2.2979, J3=0.0037, J5=0.0001
    batch_train_loss: 2.2971, original=2.2971, J3=0.0040, J5=0.0001
    batch_train_loss: 2.2875, original=2.2875, J3=0.0037, J5=0.0001
    batch_train_loss: 2.2926, original=2.2926, J3=0.0038, J5=0.0001
    batch_train_loss: 2.2931, original=2.2931, J3=0.0037, J5=0.0001
    batch_train_loss: 2.2864, original=2.2864, J3=0.0036, J5=0.0001
    batch_train_loss: 2.2871, original=2.2871, J3=0.0041, J5=0.0002
    batch_train_loss: 2.2876, original=2.2876, J3=0.0037, J5=0.0001
(num=200,lam=0.0001,coef=0.9700000000000004)epoch=1, trainloss=2.295, testloss=['2.315', '2.277', '2.241', '2.348', '2.284', '2.337', '2.264', '2.238', '2.264', '2.256'], testacc=['0.000', '9.692', '43.411', '0.000', '2.037', '0.000', '2.192', '84.144', '4.825', '30.327']
    batch_train_loss: 2.2889, original=2.2889, J3=0.0040, J5=0.0002
    batch_train_loss: 2.2834, original=2.2834, J3=0.0041, J5=0.0002
    batch_train_loss: 2.2844, original=2.2844, J3=0.0039, J5=0.0001
    batch_train_loss: 2.2812, original=2.2812, J3=0.0041, J5=0.0002
    batch_train_loss: 2.2806, original=2.2806, J3=0.0038, J5=0.0001
    batch_train_loss: 2.2848, original=2.2848, J3=0.0040, J5=0.0001
    batch_train_loss: 2.2804, original=2.2804, J3=0.0038, J5=0.0001
    batch_train_loss: 2.2859, original=2.2859, J3=0.0041, J5=0.0002
    batch_train_loss: 2.2780, original=2.2780, J3=0.0038, J5=0.0001
    batch_train_loss: 2.2796, original=2.2796, J3=0.0039, J5=0.0001
    batch_train_loss: 2.2784, original=2.2784, J3=0.0035, J5=0.0001
    batch_train_loss: 2.2798, original=2.2798, J3=0.0032, J5=0.0001
    batch_train_loss: 2.2759, original=2.2759, J3=0.0040, J5=0.0001
    batch_train_loss: 2.2733, original=2.2733, J3=0.0039, J5=0.0001
    batch_train_loss: 2.2789, original=2.2789, J3=0.0040, J5=0.0001
    batch_train_loss: 2.2741, original=2.2741, J3=0.0039, J5=0.0001
    batch_train_loss: 2.2851, original=2.2851, J3=0.0040, J5=0.0001
    batch_train_loss: 2.2721, original=2.2721, J3=0.0040, J5=0.0001
    batch_train_loss: 2.2726, original=2.2726, J3=0.0041, J5=0.0002
    batch_train_loss: 2.2775, original=2.2775, J3=0.0039, J5=0.0001
(num=200,lam=0.0001,coef=0.9700000000000004)epoch=2, trainloss=2.280, testloss=['2.263', '2.278', '2.225', '2.322', '2.273', '2.337', '2.248', '2.235', '2.243', '2.243'], testacc=['1.327', '9.780', '67.926', '0.000', '7.434', '0.000', '8.873', '73.054', '38.398', '61.744']
    batch_train_loss: 2.2774, original=2.2774, J3=0.0040, J5=0.0002
    batch_train_loss: 2.2662, original=2.2662, J3=0.0039, J5=0.0001
    batch_train_loss: 2.2660, original=2.2660, J3=0.0041, J5=0.0002
    batch_train_loss: 2.2727, original=2.2727, J3=0.0039, J5=0.0001
    batch_train_loss: 2.2705, original=2.2705, J3=0.0041, J5=0.0002
