[20.89401426 13.69676042 21.13899651 19.84144077 18.61341734 20.28620195
 19.15044165 17.94724989 20.16166306 18.17673912]
    batch_train_loss: 2.3160, original=2.3160, J3=0.0097, J5=0.0004
    batch_train_loss: 2.3184, original=2.3184, J3=0.0096, J5=0.0004
    batch_train_loss: 2.3126, original=2.3126, J3=0.0090, J5=0.0003
    batch_train_loss: 2.3137, original=2.3137, J3=0.0098, J5=0.0004
    batch_train_loss: 2.3206, original=2.3206, J3=0.0099, J5=0.0004
    batch_train_loss: 2.3293, original=2.3293, J3=0.0097, J5=0.0004
    batch_train_loss: 2.3183, original=2.3183, J3=0.0094, J5=0.0004
    batch_train_loss: 2.3082, original=2.3082, J3=0.0094, J5=0.0004
    batch_train_loss: 2.3050, original=2.3050, J3=0.0092, J5=0.0003
    batch_train_loss: 2.3193, original=2.3193, J3=0.0094, J5=0.0003
    batch_train_loss: 2.3185, original=2.3185, J3=0.0097, J5=0.0004
    batch_train_loss: 2.3054, original=2.3054, J3=0.0088, J5=0.0003
    batch_train_loss: 2.3146, original=2.3146, J3=0.0098, J5=0.0004
    batch_train_loss: 2.3138, original=2.3138, J3=0.0095, J5=0.0004
    batch_train_loss: 2.3086, original=2.3086, J3=0.0094, J5=0.0003
    batch_train_loss: 2.3134, original=2.3134, J3=0.0095, J5=0.0004
    batch_train_loss: 2.3105, original=2.3105, J3=0.0094, J5=0.0003
    batch_train_loss: 2.3094, original=2.3094, J3=0.0092, J5=0.0003
    batch_train_loss: 2.3043, original=2.3043, J3=0.0092, J5=0.0003
    batch_train_loss: 2.3069, original=2.3069, J3=0.0087, J5=0.0003
(num=200,lam=0.0001,coef=2.0999999999999996)epoch=0, trainloss=2.313, testloss=['2.351', '2.265', '2.252', '2.374', '2.302', '2.351', '2.277', '2.239', '2.292', '2.267'], testacc=['0.000', '25.198', '9.787', '0.000', '0.000', '0.000', '0.104', '85.603', '0.205', '5.253']
    batch_train_loss: 2.3045, original=2.3045, J3=0.0092, J5=0.0003
    batch_train_loss: 2.3061, original=2.3061, J3=0.0092, J5=0.0003
    batch_train_loss: 2.3054, original=2.3054, J3=0.0091, J5=0.0003
    batch_train_loss: 2.3051, original=2.3051, J3=0.0093, J5=0.0004
    batch_train_loss: 2.3030, original=2.3030, J3=0.0096, J5=0.0004
    batch_train_loss: 2.3079, original=2.3079, J3=0.0094, J5=0.0004
    batch_train_loss: 2.3075, original=2.3075, J3=0.0095, J5=0.0003
    batch_train_loss: 2.3066, original=2.3066, J3=0.0094, J5=0.0003
    batch_train_loss: 2.2965, original=2.2965, J3=0.0101, J5=0.0004
    batch_train_loss: 2.2972, original=2.2972, J3=0.0094, J5=0.0003
    batch_train_loss: 2.3002, original=2.3002, J3=0.0096, J5=0.0004
    batch_train_loss: 2.2962, original=2.2962, J3=0.0094, J5=0.0004
    batch_train_loss: 2.3032, original=2.3032, J3=0.0088, J5=0.0003
    batch_train_loss: 2.3032, original=2.3032, J3=0.0097, J5=0.0004
    batch_train_loss: 2.2932, original=2.2932, J3=0.0091, J5=0.0003
    batch_train_loss: 2.2983, original=2.2983, J3=0.0092, J5=0.0003
    batch_train_loss: 2.2986, original=2.2986, J3=0.0088, J5=0.0003
    batch_train_loss: 2.2919, original=2.2919, J3=0.0087, J5=0.0003
    batch_train_loss: 2.2934, original=2.2934, J3=0.0100, J5=0.0004
    batch_train_loss: 2.2927, original=2.2927, J3=0.0084, J5=0.0003
(num=200,lam=0.0001,coef=2.0999999999999996)epoch=1, trainloss=2.301, testloss=['2.315', '2.277', '2.242', '2.349', '2.284', '2.337', '2.265', '2.238', '2.264', '2.257'], testacc=['0.000', '9.604', '43.411', '0.000', '1.935', '0.000', '2.192', '84.533', '4.620', '29.832']
    batch_train_loss: 2.2952, original=2.2952, J3=0.0099, J5=0.0004
    batch_train_loss: 2.2894, original=2.2894, J3=0.0096, J5=0.0004
    batch_train_loss: 2.2906, original=2.2906, J3=0.0097, J5=0.0004
    batch_train_loss: 2.2872, original=2.2872, J3=0.0096, J5=0.0004
    batch_train_loss: 2.2868, original=2.2868, J3=0.0094, J5=0.0004
    batch_train_loss: 2.2908, original=2.2908, J3=0.0094, J5=0.0003
    batch_train_loss: 2.2861, original=2.2861, J3=0.0090, J5=0.0003
    batch_train_loss: 2.2922, original=2.2922, J3=0.0097, J5=0.0004
    batch_train_loss: 2.2842, original=2.2842, J3=0.0094, J5=0.0004
    batch_train_loss: 2.2855, original=2.2855, J3=0.0092, J5=0.0003
    batch_train_loss: 2.2840, original=2.2840, J3=0.0085, J5=0.0003
    batch_train_loss: 2.2849, original=2.2849, J3=0.0076, J5=0.0003
    batch_train_loss: 2.2824, original=2.2824, J3=0.0097, J5=0.0004
    batch_train_loss: 2.2795, original=2.2795, J3=0.0094, J5=0.0003
    batch_train_loss: 2.2853, original=2.2853, J3=0.0096, J5=0.0004
    batch_train_loss: 2.2803, original=2.2803, J3=0.0092, J5=0.0003
    batch_train_loss: 2.2914, original=2.2914, J3=0.0095, J5=0.0004
    batch_train_loss: 2.2784, original=2.2784, J3=0.0093, J5=0.0003
    batch_train_loss: 2.2788, original=2.2788, J3=0.0094, J5=0.0003
    batch_train_loss: 2.2835, original=2.2835, J3=0.0090, J5=0.0003
(num=200,lam=0.0001,coef=2.0999999999999996)epoch=2, trainloss=2.286, testloss=['2.265', '2.277', '2.227', '2.324', '2.273', '2.337', '2.249', '2.236', '2.244', '2.244'], testacc=['0.918', '10.308', '67.733', '0.000', '7.434', '0.000', '8.664', '73.833', '36.961', '62.636']
    batch_train_loss: 2.2838, original=2.2838, J3=0.0094, J5=0.0004
    batch_train_loss: 2.2728, original=2.2728, J3=0.0094, J5=0.0003
    batch_train_loss: 2.2725, original=2.2725, J3=0.0096, J5=0.0004
    batch_train_loss: 2.2788, original=2.2788, J3=0.0090, J5=0.0003
    batch_train_loss: 2.2777, original=2.2777, J3=0.0102, J5=0.0004
    batch_train_loss: 2.2650, original=2.2650, J3=0.0094, J5=0.0003
    batch_train_loss: 2.2762, original=2.2762, J3=0.0093, J5=0.0004
    batch_train_loss: 2.2752, original=2.2752, J3=0.0093, J5=0.0004
    batch_train_loss: 2.2692, original=2.2692, J3=0.0089, J5=0.0003
    batch_train_loss: 2.2678, original=2.2678, J3=0.0080, J5=0.0003
    batch_train_loss: 2.2697, original=2.2697, J3=0.0098, J5=0.0004
    batch_train_loss: 2.2624, original=2.2624, J3=0.0092, J5=0.0003
    batch_train_loss: 2.2648, original=2.2648, J3=0.0096, J5=0.0004
    batch_train_loss: 2.2696, original=2.2696, J3=0.0097, J5=0.0004
    batch_train_loss: 2.2694, original=2.2694, J3=0.0095, J5=0.0004
    batch_train_loss: 2.2703, original=2.2703, J3=0.0095, J5=0.0004
    batch_train_loss: 2.2733, original=2.2733, J3=0.0101, J5=0.0004
    batch_train_loss: 2.2635, original=2.2635, J3=0.0103, J5=0.0004
    batch_train_loss: 2.2616, original=2.2616, J3=0.0099, J5=0.0004
    batch_train_loss: 2.2653, original=2.2653, J3=0.0100, J5=0.0004
(num=200,lam=0.0001,coef=2.0999999999999996)epoch=3, trainloss=2.270, testloss=['2.228', '2.277', '2.218', '2.291', '2.264', '2.325', '2.227', '2.229', '2.221', '2.231'], testacc=['45.408', '10.308', '65.310', '1.188', '12.322', '0.000', '35.699', '67.899', '79.979', '74.331']
    batch_train_loss: 2.2527, original=2.2527, J3=0.0098, J5=0.0004
    batch_train_loss: 2.2661, original=2.2661, J3=0.0102, J5=0.0004
    batch_train_loss: 2.2559, original=2.2559, J3=0.0099, J5=0.0004
    batch_train_loss: 2.2583, original=2.2583, J3=0.0089, J5=0.0003
    batch_train_loss: 2.2589, original=2.2589, J3=0.0096, J5=0.0004
    batch_train_loss: 2.2595, original=2.2595, J3=0.0102, J5=0.0004
    batch_train_loss: 2.2600, original=2.2600, J3=0.0097, J5=0.0004
    batch_train_loss: 2.2531, original=2.2531, J3=0.0103, J5=0.0004
    batch_train_loss: 2.2590, original=2.2590, J3=0.0098, J5=0.0004
    batch_train_loss: 2.2574, original=2.2574, J3=0.0098, J5=0.0004
    batch_train_loss: 2.2586, original=2.2586, J3=0.0104, J5=0.0004
    batch_train_loss: 2.2522, original=2.2522, J3=0.0094, J5=0.0004
    batch_train_loss: 2.2531, original=2.2531, J3=0.0096, J5=0.0004
    batch_train_loss: 2.2507, original=2.2507, J3=0.0101, J5=0.0004
