[7.16366203 4.69603214 7.24765594 6.80277969 6.38174309 6.95526924
 6.56586571 6.15334282 6.91257019 6.23202484]
    batch_train_loss: 2.3077, original=2.3077, J3=0.0017, J5=0.0001
    batch_train_loss: 2.3103, original=2.3103, J3=0.0017, J5=0.0001
    batch_train_loss: 2.3049, original=2.3049, J3=0.0016, J5=0.0001
    batch_train_loss: 2.3053, original=2.3053, J3=0.0017, J5=0.0001
    batch_train_loss: 2.3120, original=2.3120, J3=0.0016, J5=0.0001
    batch_train_loss: 2.3210, original=2.3210, J3=0.0016, J5=0.0001
    batch_train_loss: 2.3103, original=2.3103, J3=0.0017, J5=0.0001
    batch_train_loss: 2.3001, original=2.3001, J3=0.0016, J5=0.0001
    batch_train_loss: 2.2970, original=2.2970, J3=0.0015, J5=0.0001
    batch_train_loss: 2.3112, original=2.3112, J3=0.0017, J5=0.0001
    batch_train_loss: 2.3100, original=2.3100, J3=0.0015, J5=0.0001
    batch_train_loss: 2.2977, original=2.2977, J3=0.0014, J5=0.0001
    batch_train_loss: 2.3063, original=2.3063, J3=0.0017, J5=0.0001
    batch_train_loss: 2.3056, original=2.3056, J3=0.0016, J5=0.0001
    batch_train_loss: 2.3006, original=2.3006, J3=0.0017, J5=0.0001
    batch_train_loss: 2.3054, original=2.3054, J3=0.0018, J5=0.0001
    batch_train_loss: 2.3024, original=2.3024, J3=0.0017, J5=0.0001
    batch_train_loss: 2.3017, original=2.3017, J3=0.0017, J5=0.0001
    batch_train_loss: 2.2966, original=2.2966, J3=0.0017, J5=0.0001
    batch_train_loss: 2.2995, original=2.2995, J3=0.0016, J5=0.0001
(num=200,lam=0.0001,coef=0.7200000000000002)epoch=0, trainloss=2.305, testloss=['2.351', '2.266', '2.252', '2.374', '2.302', '2.351', '2.277', '2.239', '2.292', '2.267'], testacc=['0.000', '25.374', '9.981', '0.000', '0.000', '0.000', '0.104', '85.117', '0.205', '5.352']
    batch_train_loss: 2.2967, original=2.2967, J3=0.0017, J5=0.0001
    batch_train_loss: 2.2982, original=2.2982, J3=0.0016, J5=0.0001
    batch_train_loss: 2.2976, original=2.2976, J3=0.0016, J5=0.0001
    batch_train_loss: 2.2971, original=2.2971, J3=0.0016, J5=0.0001
