[19.8990612  13.04453373 20.13237762 18.89661026 17.72706413 19.32019234
 18.23851585 17.09261894 19.20158386 17.31118011]
    batch_train_loss: 2.3157, original=2.3157, J3=0.0095, J5=0.0003
    batch_train_loss: 2.3182, original=2.3182, J3=0.0093, J5=0.0003
    batch_train_loss: 2.3124, original=2.3124, J3=0.0088, J5=0.0003
    batch_train_loss: 2.3135, original=2.3135, J3=0.0096, J5=0.0004
    batch_train_loss: 2.3203, original=2.3203, J3=0.0096, J5=0.0004
    batch_train_loss: 2.3291, original=2.3291, J3=0.0094, J5=0.0003
    batch_train_loss: 2.3181, original=2.3181, J3=0.0092, J5=0.0003
    batch_train_loss: 2.3079, original=2.3079, J3=0.0091, J5=0.0003
    batch_train_loss: 2.3047, original=2.3047, J3=0.0089, J5=0.0003
    batch_train_loss: 2.3190, original=2.3190, J3=0.0092, J5=0.0003
    batch_train_loss: 2.3182, original=2.3182, J3=0.0094, J5=0.0004
    batch_train_loss: 2.3052, original=2.3052, J3=0.0086, J5=0.0003
    batch_train_loss: 2.3143, original=2.3143, J3=0.0095, J5=0.0004
    batch_train_loss: 2.3135, original=2.3135, J3=0.0092, J5=0.0003
    batch_train_loss: 2.3084, original=2.3084, J3=0.0091, J5=0.0003
    batch_train_loss: 2.3131, original=2.3131, J3=0.0093, J5=0.0003
    batch_train_loss: 2.3102, original=2.3102, J3=0.0092, J5=0.0003
    batch_train_loss: 2.3092, original=2.3092, J3=0.0089, J5=0.0003
    batch_train_loss: 2.3041, original=2.3041, J3=0.0090, J5=0.0003
    batch_train_loss: 2.3067, original=2.3067, J3=0.0085, J5=0.0003
(num=200,lam=0.0001,coef=1.9999999999999996)epoch=0, trainloss=2.313, testloss=['2.351', '2.265', '2.252', '2.374', '2.302', '2.351', '2.277', '2.239', '2.292', '2.267'], testacc=['0.000', '25.198', '9.787', '0.000', '0.000', '0.000', '0.104', '85.603', '0.205', '5.253']
    batch_train_loss: 2.3043, original=2.3043, J3=0.0090, J5=0.0003
    batch_train_loss: 2.3058, original=2.3058, J3=0.0089, J5=0.0003
    batch_train_loss: 2.3051, original=2.3051, J3=0.0089, J5=0.0003
    batch_train_loss: 2.3049, original=2.3049, J3=0.0090, J5=0.0003
    batch_train_loss: 2.3028, original=2.3028, J3=0.0094, J5=0.0003
    batch_train_loss: 2.3076, original=2.3076, J3=0.0092, J5=0.0003
    batch_train_loss: 2.3072, original=2.3072, J3=0.0093, J5=0.0003
