[5.07426061 3.3263561  5.13375629 4.81863562 4.52040135 4.92664905
 4.65082154 4.35861783 4.89640388 4.41435093]
    batch_train_loss: 2.3062, original=2.3062, J3=0.0003, J5=0.0000
    batch_train_loss: 2.3088, original=2.3088, J3=0.0003, J5=0.0000
    batch_train_loss: 2.3036, original=2.3036, J3=0.0003, J5=0.0000
    batch_train_loss: 2.3039, original=2.3039, J3=0.0003, J5=0.0000
    batch_train_loss: 2.3106, original=2.3106, J3=0.0003, J5=0.0000
    batch_train_loss: 2.3196, original=2.3196, J3=0.0003, J5=0.0000
    batch_train_loss: 2.3089, original=2.3089, J3=0.0003, J5=0.0000
    batch_train_loss: 2.2988, original=2.2988, J3=0.0003, J5=0.0000
    batch_train_loss: 2.2957, original=2.2957, J3=0.0003, J5=0.0000
    batch_train_loss: 2.3098, original=2.3098, J3=0.0004, J5=0.0000
    batch_train_loss: 2.3087, original=2.3087, J3=0.0002, J5=0.0000
    batch_train_loss: 2.2966, original=2.2966, J3=0.0003, J5=0.0000
    batch_train_loss: 2.3048, original=2.3048, J3=0.0003, J5=0.0000
    batch_train_loss: 2.3043, original=2.3043, J3=0.0003, J5=0.0000
    batch_train_loss: 2.2992, original=2.2992, J3=0.0003, J5=0.0000
    batch_train_loss: 2.3039, original=2.3039, J3=0.0004, J5=0.0000
    batch_train_loss: 2.3010, original=2.3010, J3=0.0003, J5=0.0000
    batch_train_loss: 2.3002, original=2.3002, J3=0.0003, J5=0.0000
    batch_train_loss: 2.2951, original=2.2951, J3=0.0003, J5=0.0000
    batch_train_loss: 2.2981, original=2.2981, J3=0.0003, J5=0.0000
(num=200,lam=0.0001,coef=0.51)epoch=0, trainloss=2.304, testloss=['2.351', '2.266', '2.252', '2.373', '2.302', '2.351', '2.277', '2.239', '2.292', '2.267'], testacc=['0.000', '25.374', '9.981', '0.000', '0.000', '0.000', '0.104', '85.117', '0.205', '5.550']
    batch_train_loss: 2.2953, original=2.2953, J3=0.0003, J5=0.0000
    batch_train_loss: 2.2969, original=2.2969, J3=0.0003, J5=0.0000
    batch_train_loss: 2.2962, original=2.2962, J3=0.0003, J5=0.0000
    batch_train_loss: 2.2958, original=2.2958, J3=0.0003, J5=0.0000
    batch_train_loss: 2.2933, original=2.2933, J3=0.0003, J5=0.0000
    batch_train_loss: 2.2983, original=2.2983, J3=0.0003, J5=0.0000
    batch_train_loss: 2.2978, original=2.2978, J3=0.0003, J5=0.0000
    batch_train_loss: 2.2970, original=2.2970, J3=0.0003, J5=0.0000
    batch_train_loss: 2.2862, original=2.2862, J3=0.0003, J5=0.0000
    batch_train_loss: 2.2876, original=2.2876, J3=0.0003, J5=0.0000
    batch_train_loss: 2.2903, original=2.2903, J3=0.0003, J5=0.0000
    batch_train_loss: 2.2866, original=2.2866, J3=0.0003, J5=0.0000
    batch_train_loss: 2.2943, original=2.2943, J3=0.0003, J5=0.0000
    batch_train_loss: 2.2932, original=2.2932, J3=0.0003, J5=0.0000
    batch_train_loss: 2.2839, original=2.2839, J3=0.0003, J5=0.0000
    batch_train_loss: 2.2888, original=2.2888, J3=0.0003, J5=0.0000
    batch_train_loss: 2.2895, original=2.2895, J3=0.0003, J5=0.0000
    batch_train_loss: 2.2828, original=2.2828, J3=0.0003, J5=0.0000
    batch_train_loss: 2.2830, original=2.2830, J3=0.0003, J5=0.0000
    batch_train_loss: 2.2839, original=2.2839, J3=0.0004, J5=0.0000
