[9.05407285 5.93526285 9.16023182 8.59795767 8.06581418 8.79068751
 8.29852471 7.77714162 8.73672066 7.87658695]
    batch_train_loss: 2.3095, original=2.3095, J3=0.0034, J5=0.0001
    batch_train_loss: 2.3121, original=2.3121, J3=0.0035, J5=0.0001
    batch_train_loss: 2.3066, original=2.3066, J3=0.0032, J5=0.0001
    batch_train_loss: 2.3071, original=2.3071, J3=0.0034, J5=0.0001
    batch_train_loss: 2.3138, original=2.3138, J3=0.0034, J5=0.0001
    batch_train_loss: 2.3228, original=2.3228, J3=0.0033, J5=0.0001
    batch_train_loss: 2.3121, original=2.3121, J3=0.0034, J5=0.0001
    batch_train_loss: 2.3019, original=2.3019, J3=0.0032, J5=0.0001
    batch_train_loss: 2.2987, original=2.2987, J3=0.0031, J5=0.0001
    batch_train_loss: 2.3130, original=2.3130, J3=0.0034, J5=0.0001
    batch_train_loss: 2.3117, original=2.3117, J3=0.0032, J5=0.0001
    batch_train_loss: 2.2993, original=2.2993, J3=0.0029, J5=0.0001
    batch_train_loss: 2.3081, original=2.3081, J3=0.0035, J5=0.0001
    batch_train_loss: 2.3074, original=2.3074, J3=0.0033, J5=0.0001
    batch_train_loss: 2.3024, original=2.3024, J3=0.0034, J5=0.0001
    batch_train_loss: 2.3072, original=2.3072, J3=0.0036, J5=0.0001
    batch_train_loss: 2.3042, original=2.3042, J3=0.0034, J5=0.0001
    batch_train_loss: 2.3034, original=2.3034, J3=0.0034, J5=0.0001
    batch_train_loss: 2.2983, original=2.2983, J3=0.0034, J5=0.0001
    batch_train_loss: 2.3011, original=2.3011, J3=0.0032, J5=0.0001
(num=200,lam=0.0001,coef=0.9100000000000004)epoch=0, trainloss=2.307, testloss=['2.351', '2.265', '2.252', '2.374', '2.302', '2.351', '2.277', '2.239', '2.292', '2.267'], testacc=['0.000', '25.374', '9.981', '0.000', '0.000', '0.000', '0.104', '85.311', '0.205', '5.253']
    batch_train_loss: 2.2984, original=2.2984, J3=0.0033, J5=0.0001
    batch_train_loss: 2.2999, original=2.2999, J3=0.0033, J5=0.0001
    batch_train_loss: 2.2993, original=2.2993, J3=0.0032, J5=0.0001
    batch_train_loss: 2.2989, original=2.2989, J3=0.0033, J5=0.0001
    batch_train_loss: 2.2967, original=2.2967, J3=0.0036, J5=0.0001
    batch_train_loss: 2.3014, original=2.3014, J3=0.0033, J5=0.0001
    batch_train_loss: 2.3011, original=2.3011, J3=0.0034, J5=0.0001
    batch_train_loss: 2.3003, original=2.3003, J3=0.0034, J5=0.0001
    batch_train_loss: 2.2896, original=2.2896, J3=0.0035, J5=0.0001
    batch_train_loss: 2.2909, original=2.2909, J3=0.0034, J5=0.0001
    batch_train_loss: 2.2936, original=2.2936, J3=0.0034, J5=0.0001
