[5.57173714 3.65246944 5.63706573 5.29105087 4.96357796 5.40965385
 5.10678444 4.7859333  5.37644348 4.84713043]
    batch_train_loss: 2.3065, original=2.3065, J3=0.0005, J5=0.0000
    batch_train_loss: 2.3091, original=2.3091, J3=0.0006, J5=0.0000
    batch_train_loss: 2.3038, original=2.3038, J3=0.0005, J5=0.0000
    batch_train_loss: 2.3041, original=2.3041, J3=0.0005, J5=0.0000
    batch_train_loss: 2.3108, original=2.3108, J3=0.0005, J5=0.0000
    batch_train_loss: 2.3198, original=2.3198, J3=0.0005, J5=0.0000
    batch_train_loss: 2.3091, original=2.3091, J3=0.0005, J5=0.0000
    batch_train_loss: 2.2990, original=2.2990, J3=0.0005, J5=0.0000
    batch_train_loss: 2.2959, original=2.2959, J3=0.0005, J5=0.0000
    batch_train_loss: 2.3101, original=2.3101, J3=0.0006, J5=0.0000
    batch_train_loss: 2.3089, original=2.3089, J3=0.0004, J5=0.0000
    batch_train_loss: 2.2967, original=2.2967, J3=0.0004, J5=0.0000
    batch_train_loss: 2.3050, original=2.3050, J3=0.0006, J5=0.0000
    batch_train_loss: 2.3045, original=2.3045, J3=0.0005, J5=0.0000
    batch_train_loss: 2.2995, original=2.2995, J3=0.0005, J5=0.0000
    batch_train_loss: 2.3041, original=2.3041, J3=0.0006, J5=0.0000
    batch_train_loss: 2.3012, original=2.3012, J3=0.0005, J5=0.0000
    batch_train_loss: 2.3005, original=2.3005, J3=0.0006, J5=0.0000
    batch_train_loss: 2.2954, original=2.2954, J3=0.0006, J5=0.0000
    batch_train_loss: 2.2984, original=2.2984, J3=0.0005, J5=0.0000
(num=200,lam=0.0001,coef=0.56)epoch=0, trainloss=2.304, testloss=['2.351', '2.265', '2.252', '2.373', '2.302', '2.351', '2.277', '2.239', '2.292', '2.267'], testacc=['0.000', '25.374', '9.981', '0.000', '0.000', '0.000', '0.104', '85.117', '0.205', '5.550']
    batch_train_loss: 2.2955, original=2.2955, J3=0.0005, J5=0.0000
    batch_train_loss: 2.2971, original=2.2971, J3=0.0005, J5=0.0000
    batch_train_loss: 2.2965, original=2.2965, J3=0.0005, J5=0.0000
    batch_train_loss: 2.2960, original=2.2960, J3=0.0005, J5=0.0000
    batch_train_loss: 2.2935, original=2.2935, J3=0.0006, J5=0.0000
    batch_train_loss: 2.2985, original=2.2985, J3=0.0005, J5=0.0000
    batch_train_loss: 2.2981, original=2.2981, J3=0.0005, J5=0.0000
    batch_train_loss: 2.2973, original=2.2973, J3=0.0005, J5=0.0000
    batch_train_loss: 2.2865, original=2.2865, J3=0.0005, J5=0.0000
    batch_train_loss: 2.2879, original=2.2879, J3=0.0006, J5=0.0000
