[7.26315734 4.76125481 7.34831783 6.89726274 6.47037841 7.0518702
 6.65705829 6.23880591 7.00857811 6.31858074]
    batch_train_loss: 2.3078, original=2.3078, J3=0.0018, J5=0.0001
    batch_train_loss: 2.3103, original=2.3103, J3=0.0018, J5=0.0001
    batch_train_loss: 2.3050, original=2.3050, J3=0.0017, J5=0.0001
    batch_train_loss: 2.3054, original=2.3054, J3=0.0018, J5=0.0001
    batch_train_loss: 2.3121, original=2.3121, J3=0.0017, J5=0.0001
    batch_train_loss: 2.3211, original=2.3211, J3=0.0017, J5=0.0001
    batch_train_loss: 2.3104, original=2.3104, J3=0.0018, J5=0.0001
    batch_train_loss: 2.3002, original=2.3002, J3=0.0017, J5=0.0001
    batch_train_loss: 2.2971, original=2.2971, J3=0.0016, J5=0.0001
    batch_train_loss: 2.3113, original=2.3113, J3=0.0018, J5=0.0001
    batch_train_loss: 2.3101, original=2.3101, J3=0.0016, J5=0.0001
    batch_train_loss: 2.2978, original=2.2978, J3=0.0015, J5=0.0001
    batch_train_loss: 2.3064, original=2.3064, J3=0.0018, J5=0.0001
    batch_train_loss: 2.3057, original=2.3057, J3=0.0017, J5=0.0001
    batch_train_loss: 2.3007, original=2.3007, J3=0.0017, J5=0.0001
    batch_train_loss: 2.3055, original=2.3055, J3=0.0019, J5=0.0001
    batch_train_loss: 2.3025, original=2.3025, J3=0.0018, J5=0.0001
    batch_train_loss: 2.3017, original=2.3017, J3=0.0018, J5=0.0001
    batch_train_loss: 2.2967, original=2.2967, J3=0.0018, J5=0.0001
    batch_train_loss: 2.2996, original=2.2996, J3=0.0017, J5=0.0001
(num=200,lam=0.0001,coef=0.7300000000000002)epoch=0, trainloss=2.305, testloss=['2.351', '2.266', '2.252', '2.374', '2.302', '2.351', '2.277', '2.239', '2.292', '2.267'], testacc=['0.000', '25.374', '9.981', '0.000', '0.000', '0.000', '0.104', '85.117', '0.205', '5.253']
    batch_train_loss: 2.2967, original=2.2967, J3=0.0017, J5=0.0001
    batch_train_loss: 2.2983, original=2.2983, J3=0.0017, J5=0.0001
    batch_train_loss: 2.2976, original=2.2976, J3=0.0016, J5=0.0001
    batch_train_loss: 2.2972, original=2.2972, J3=0.0017, J5=0.0001
    batch_train_loss: 2.2949, original=2.2949, J3=0.0019, J5=0.0001
    batch_train_loss: 2.2998, original=2.2998, J3=0.0017, J5=0.0001
    batch_train_loss: 2.2994, original=2.2994, J3=0.0018, J5=0.0001
    batch_train_loss: 2.2986, original=2.2986, J3=0.0018, J5=0.0001
    batch_train_loss: 2.2878, original=2.2878, J3=0.0017, J5=0.0001
    batch_train_loss: 2.2892, original=2.2892, J3=0.0018, J5=0.0001
    batch_train_loss: 2.2919, original=2.2919, J3=0.0018, J5=0.0001
    batch_train_loss: 2.2881, original=2.2881, J3=0.0017, J5=0.0001
    batch_train_loss: 2.2957, original=2.2957, J3=0.0017, J5=0.0001
    batch_train_loss: 2.2947, original=2.2947, J3=0.0018, J5=0.0001
    batch_train_loss: 2.2853, original=2.2853, J3=0.0016, J5=0.0001
