[30.84354486 20.21902728 31.20518532 29.2897459  27.47694941 29.94629812
 28.26969957 26.49355936 29.76245499 26.83232918]
    batch_train_loss: 2.3175, original=2.3175, J3=0.0112, J5=0.0004
    batch_train_loss: 2.3198, original=2.3198, J3=0.0110, J5=0.0004
    batch_train_loss: 2.3140, original=2.3140, J3=0.0103, J5=0.0004
    batch_train_loss: 2.3152, original=2.3152, J3=0.0113, J5=0.0004
    batch_train_loss: 2.3221, original=2.3221, J3=0.0114, J5=0.0004
    batch_train_loss: 2.3309, original=2.3309, J3=0.0111, J5=0.0004
    batch_train_loss: 2.3197, original=2.3197, J3=0.0107, J5=0.0004
    batch_train_loss: 2.3097, original=2.3097, J3=0.0108, J5=0.0004
    batch_train_loss: 2.3064, original=2.3064, J3=0.0106, J5=0.0004
    batch_train_loss: 2.3207, original=2.3207, J3=0.0108, J5=0.0004
    batch_train_loss: 2.3201, original=2.3201, J3=0.0112, J5=0.0004
    batch_train_loss: 2.3069, original=2.3069, J3=0.0102, J5=0.0004
    batch_train_loss: 2.3160, original=2.3160, J3=0.0111, J5=0.0004
    batch_train_loss: 2.3152, original=2.3152, J3=0.0109, J5=0.0004
    batch_train_loss: 2.3100, original=2.3100, J3=0.0107, J5=0.0004
    batch_train_loss: 2.3147, original=2.3147, J3=0.0108, J5=0.0004
    batch_train_loss: 2.3119, original=2.3119, J3=0.0108, J5=0.0004
    batch_train_loss: 2.3107, original=2.3107, J3=0.0104, J5=0.0004
    batch_train_loss: 2.3057, original=2.3057, J3=0.0105, J5=0.0004
    batch_train_loss: 2.3082, original=2.3082, J3=0.0100, J5=0.0004
(num=200,lam=0.0001,coef=3.0999999999999996)epoch=0, trainloss=2.315, testloss=['2.351', '2.265', '2.252', '2.374', '2.302', '2.351', '2.277', '2.239', '2.292', '2.267'], testacc=['0.000', '25.286', '9.787', '0.000', '0.000', '0.000', '0.104', '85.506', '0.205', '5.253']
    batch_train_loss: 2.3059, original=2.3059, J3=0.0106, J5=0.0004
    batch_train_loss: 2.3075, original=2.3075, J3=0.0105, J5=0.0004
    batch_train_loss: 2.3068, original=2.3068, J3=0.0104, J5=0.0004
    batch_train_loss: 2.3065, original=2.3065, J3=0.0106, J5=0.0004
    batch_train_loss: 2.3044, original=2.3044, J3=0.0110, J5=0.0004
    batch_train_loss: 2.3093, original=2.3093, J3=0.0108, J5=0.0004
    batch_train_loss: 2.3089, original=2.3089, J3=0.0109, J5=0.0004
    batch_train_loss: 2.3080, original=2.3080, J3=0.0108, J5=0.0004
    batch_train_loss: 2.2981, original=2.2981, J3=0.0116, J5=0.0004
    batch_train_loss: 2.2986, original=2.2986, J3=0.0107, J5=0.0004
    batch_train_loss: 2.3017, original=2.3017, J3=0.0110, J5=0.0004
    batch_train_loss: 2.2976, original=2.2976, J3=0.0108, J5=0.0004
    batch_train_loss: 2.3045, original=2.3045, J3=0.0100, J5=0.0004
    batch_train_loss: 2.3047, original=2.3047, J3=0.0111, J5=0.0004
    batch_train_loss: 2.2947, original=2.2947, J3=0.0105, J5=0.0004
    batch_train_loss: 2.2997, original=2.2997, J3=0.0105, J5=0.0004
    batch_train_loss: 2.3000, original=2.3000, J3=0.0100, J5=0.0004
    batch_train_loss: 2.2932, original=2.2932, J3=0.0100, J5=0.0004
    batch_train_loss: 2.2950, original=2.2950, J3=0.0114, J5=0.0004
    batch_train_loss: 2.2940, original=2.2940, J3=0.0096, J5=0.0004
(num=200,lam=0.0001,coef=3.0999999999999996)epoch=1, trainloss=2.302, testloss=['2.315', '2.277', '2.242', '2.349', '2.284', '2.337', '2.265', '2.238', '2.264', '2.257'], testacc=['0.000', '9.604', '43.217', '0.000', '1.935', '0.000', '2.192', '84.533', '4.620', '29.832']
    batch_train_loss: 2.2968, original=2.2968, J3=0.0114, J5=0.0004
    batch_train_loss: 2.2908, original=2.2908, J3=0.0109, J5=0.0004
    batch_train_loss: 2.2922, original=2.2922, J3=0.0111, J5=0.0004
    batch_train_loss: 2.2886, original=2.2886, J3=0.0108, J5=0.0004
    batch_train_loss: 2.2883, original=2.2883, J3=0.0109, J5=0.0004
    batch_train_loss: 2.2922, original=2.2922, J3=0.0107, J5=0.0004
    batch_train_loss: 2.2875, original=2.2875, J3=0.0103, J5=0.0004
    batch_train_loss: 2.2937, original=2.2937, J3=0.0111, J5=0.0004
    batch_train_loss: 2.2858, original=2.2858, J3=0.0108, J5=0.0004
    batch_train_loss: 2.2869, original=2.2869, J3=0.0104, J5=0.0004
    batch_train_loss: 2.2854, original=2.2854, J3=0.0097, J5=0.0004
    batch_train_loss: 2.2861, original=2.2861, J3=0.0087, J5=0.0003
    batch_train_loss: 2.2840, original=2.2840, J3=0.0111, J5=0.0004
    batch_train_loss: 2.2810, original=2.2810, J3=0.0107, J5=0.0004
    batch_train_loss: 2.2869, original=2.2869, J3=0.0110, J5=0.0004
    batch_train_loss: 2.2818, original=2.2818, J3=0.0105, J5=0.0004
    batch_train_loss: 2.2929, original=2.2929, J3=0.0108, J5=0.0004
    batch_train_loss: 2.2799, original=2.2799, J3=0.0106, J5=0.0004
    batch_train_loss: 2.2803, original=2.2803, J3=0.0107, J5=0.0004
    batch_train_loss: 2.2850, original=2.2850, J3=0.0102, J5=0.0004
(num=200,lam=0.0001,coef=3.0999999999999996)epoch=2, trainloss=2.287, testloss=['2.266', '2.277', '2.227', '2.324', '2.273', '2.336', '2.249', '2.236', '2.244', '2.244'], testacc=['0.816', '10.308', '67.636', '0.000', '7.332', '0.000', '8.559', '74.027', '36.448', '62.735']
    batch_train_loss: 2.2853, original=2.2853, J3=0.0107, J5=0.0004
    batch_train_loss: 2.2744, original=2.2744, J3=0.0107, J5=0.0004
    batch_train_loss: 2.2740, original=2.2740, J3=0.0109, J5=0.0004
    batch_train_loss: 2.2802, original=2.2802, J3=0.0102, J5=0.0004
    batch_train_loss: 2.2795, original=2.2795, J3=0.0118, J5=0.0004
    batch_train_loss: 2.2665, original=2.2665, J3=0.0106, J5=0.0004
    batch_train_loss: 2.2777, original=2.2777, J3=0.0105, J5=0.0004
    batch_train_loss: 2.2768, original=2.2768, J3=0.0107, J5=0.0004
    batch_train_loss: 2.2707, original=2.2707, J3=0.0102, J5=0.0004
    batch_train_loss: 2.2692, original=2.2692, J3=0.0091, J5=0.0003
    batch_train_loss: 2.2714, original=2.2714, J3=0.0110, J5=0.0004
    batch_train_loss: 2.2640, original=2.2640, J3=0.0105, J5=0.0004
    batch_train_loss: 2.2664, original=2.2664, J3=0.0109, J5=0.0004
    batch_train_loss: 2.2712, original=2.2712, J3=0.0110, J5=0.0004
    batch_train_loss: 2.2711, original=2.2711, J3=0.0108, J5=0.0004
    batch_train_loss: 2.2720, original=2.2720, J3=0.0108, J5=0.0004
    batch_train_loss: 2.2750, original=2.2750, J3=0.0115, J5=0.0004
    batch_train_loss: 2.2654, original=2.2654, J3=0.0118, J5=0.0005
    batch_train_loss: 2.2634, original=2.2634, J3=0.0113, J5=0.0004
    batch_train_loss: 2.2671, original=2.2671, J3=0.0115, J5=0.0004
(num=200,lam=0.0001,coef=3.0999999999999996)epoch=3, trainloss=2.272, testloss=['2.229', '2.277', '2.219', '2.292', '2.264', '2.324', '2.227', '2.230', '2.222', '2.232'], testacc=['44.592', '10.308', '65.310', '1.089', '12.322', '0.000', '35.595', '67.996', '79.363', '74.430']
    batch_train_loss: 2.2545, original=2.2545, J3=0.0111, J5=0.0004
    batch_train_loss: 2.2680, original=2.2680, J3=0.0117, J5=0.0004
    batch_train_loss: 2.2578, original=2.2578, J3=0.0113, J5=0.0004
    batch_train_loss: 2.2600, original=2.2600, J3=0.0102, J5=0.0004
    batch_train_loss: 2.2608, original=2.2608, J3=0.0110, J5=0.0004
    batch_train_loss: 2.2614, original=2.2614, J3=0.0116, J5=0.0004
    batch_train_loss: 2.2618, original=2.2618, J3=0.0110, J5=0.0004
    batch_train_loss: 2.2551, original=2.2551, J3=0.0118, J5=0.0005
    batch_train_loss: 2.2608, original=2.2608, J3=0.0111, J5=0.0004
    batch_train_loss: 2.2592, original=2.2592, J3=0.0111, J5=0.0004
    batch_train_loss: 2.2605, original=2.2605, J3=0.0117, J5=0.0005
    batch_train_loss: 2.2540, original=2.2540, J3=0.0107, J5=0.0004
    batch_train_loss: 2.2550, original=2.2550, J3=0.0108, J5=0.0004
    batch_train_loss: 2.2527, original=2.2527, J3=0.0115, J5=0.0004
    batch_train_loss: 2.2481, original=2.2481, J3=0.0111, J5=0.0004
    batch_train_loss: 2.2453, original=2.2453, J3=0.0109, J5=0.0004
    batch_train_loss: 2.2466, original=2.2466, J3=0.0108, J5=0.0004
    batch_train_loss: 2.2529, original=2.2529, J3=0.0113, J5=0.0004
    batch_train_loss: 2.2483, original=2.2483, J3=0.0116, J5=0.0005
    batch_train_loss: 2.2462, original=2.2462, J3=0.0112, J5=0.0004
(num=200,lam=0.0001,coef=3.0999999999999996)epoch=4, trainloss=2.255, testloss=['2.176', '2.276', '2.208', '2.266', '2.243', '2.311', '2.206', '2.225', '2.195', '2.226'], testacc=['90.204', '7.225', '59.302', '5.347', '31.772', '0.336', '62.526', '66.634', '95.585', '59.267']
    batch_train_loss: 2.2439, original=2.2439, J3=0.0109, J5=0.0004
    batch_train_loss: 2.2456, original=2.2456, J3=0.0102, J5=0.0004
