[16.91420202 11.08785367 17.11252098 16.06211872 15.06800451 16.42216349
 15.50273848 14.5287261  16.32134628 14.7145031 ]
    batch_train_loss: 2.3148, original=2.3148, J3=0.0085, J5=0.0003
    batch_train_loss: 2.3172, original=2.3172, J3=0.0084, J5=0.0003
    batch_train_loss: 2.3115, original=2.3115, J3=0.0079, J5=0.0003
    batch_train_loss: 2.3124, original=2.3124, J3=0.0086, J5=0.0003
    batch_train_loss: 2.3193, original=2.3193, J3=0.0086, J5=0.0003
    batch_train_loss: 2.3281, original=2.3281, J3=0.0085, J5=0.0003
    batch_train_loss: 2.3171, original=2.3171, J3=0.0083, J5=0.0003
    batch_train_loss: 2.3070, original=2.3070, J3=0.0082, J5=0.0003
    batch_train_loss: 2.3037, original=2.3037, J3=0.0080, J5=0.0003
    batch_train_loss: 2.3181, original=2.3181, J3=0.0083, J5=0.0003
    batch_train_loss: 2.3171, original=2.3171, J3=0.0084, J5=0.0003
    batch_train_loss: 2.3042, original=2.3042, J3=0.0077, J5=0.0003
    batch_train_loss: 2.3134, original=2.3134, J3=0.0086, J5=0.0003
    batch_train_loss: 2.3126, original=2.3126, J3=0.0083, J5=0.0003
    batch_train_loss: 2.3075, original=2.3075, J3=0.0082, J5=0.0003
    batch_train_loss: 2.3122, original=2.3122, J3=0.0084, J5=0.0003
    batch_train_loss: 2.3093, original=2.3093, J3=0.0083, J5=0.0003
    batch_train_loss: 2.3083, original=2.3083, J3=0.0081, J5=0.0003
    batch_train_loss: 2.3032, original=2.3032, J3=0.0081, J5=0.0003
    batch_train_loss: 2.3058, original=2.3058, J3=0.0077, J5=0.0003
(num=200,lam=0.0001,coef=1.6999999999999997)epoch=0, trainloss=2.312, testloss=['2.351', '2.265', '2.252', '2.374', '2.302', '2.351', '2.277', '2.239', '2.292', '2.267'], testacc=['0.000', '25.198', '9.981', '0.000', '0.000', '0.000', '0.104', '85.506', '0.205', '5.253']
    batch_train_loss: 2.3034, original=2.3034, J3=0.0081, J5=0.0003
    batch_train_loss: 2.3049, original=2.3049, J3=0.0080, J5=0.0003
    batch_train_loss: 2.3042, original=2.3042, J3=0.0080, J5=0.0003
    batch_train_loss: 2.3039, original=2.3039, J3=0.0081, J5=0.0003
    batch_train_loss: 2.3018, original=2.3018, J3=0.0085, J5=0.0003
    batch_train_loss: 2.3067, original=2.3067, J3=0.0083, J5=0.0003
    batch_train_loss: 2.3063, original=2.3063, J3=0.0084, J5=0.0003
    batch_train_loss: 2.3054, original=2.3054, J3=0.0083, J5=0.0003
    batch_train_loss: 2.2952, original=2.2952, J3=0.0088, J5=0.0003
    batch_train_loss: 2.2960, original=2.2960, J3=0.0082, J5=0.0003
    batch_train_loss: 2.2990, original=2.2990, J3=0.0084, J5=0.0003
    batch_train_loss: 2.2950, original=2.2950, J3=0.0083, J5=0.0003
    batch_train_loss: 2.3021, original=2.3021, J3=0.0077, J5=0.0003
    batch_train_loss: 2.3019, original=2.3019, J3=0.0086, J5=0.0003
    batch_train_loss: 2.2920, original=2.2920, J3=0.0080, J5=0.0003
    batch_train_loss: 2.2971, original=2.2971, J3=0.0081, J5=0.0003
    batch_train_loss: 2.2975, original=2.2975, J3=0.0077, J5=0.0003
    batch_train_loss: 2.2908, original=2.2908, J3=0.0077, J5=0.0003
    batch_train_loss: 2.2921, original=2.2921, J3=0.0087, J5=0.0003
    batch_train_loss: 2.2917, original=2.2917, J3=0.0075, J5=0.0003
(num=200,lam=0.0001,coef=1.6999999999999997)epoch=1, trainloss=2.299, testloss=['2.315', '2.277', '2.242', '2.348', '2.284', '2.337', '2.265', '2.238', '2.264', '2.257'], testacc=['0.000', '9.515', '43.411', '0.000', '1.935', '0.000', '2.192', '84.533', '4.620', '30.030']
    batch_train_loss: 2.2939, original=2.2939, J3=0.0087, J5=0.0003
    batch_train_loss: 2.2881, original=2.2881, J3=0.0084, J5=0.0003
    batch_train_loss: 2.2893, original=2.2893, J3=0.0085, J5=0.0003
    batch_train_loss: 2.2860, original=2.2860, J3=0.0085, J5=0.0003
    batch_train_loss: 2.2855, original=2.2855, J3=0.0083, J5=0.0003
    batch_train_loss: 2.2896, original=2.2896, J3=0.0083, J5=0.0003
    batch_train_loss: 2.2849, original=2.2849, J3=0.0080, J5=0.0003
    batch_train_loss: 2.2909, original=2.2909, J3=0.0085, J5=0.0003
    batch_train_loss: 2.2829, original=2.2829, J3=0.0082, J5=0.0003
    batch_train_loss: 2.2843, original=2.2843, J3=0.0081, J5=0.0003
    batch_train_loss: 2.2829, original=2.2829, J3=0.0075, J5=0.0003
    batch_train_loss: 2.2838, original=2.2838, J3=0.0067, J5=0.0003
    batch_train_loss: 2.2811, original=2.2811, J3=0.0085, J5=0.0003
    batch_train_loss: 2.2782, original=2.2782, J3=0.0082, J5=0.0003
    batch_train_loss: 2.2840, original=2.2840, J3=0.0084, J5=0.0003
    batch_train_loss: 2.2790, original=2.2790, J3=0.0081, J5=0.0003
    batch_train_loss: 2.2901, original=2.2901, J3=0.0084, J5=0.0003
    batch_train_loss: 2.2771, original=2.2771, J3=0.0082, J5=0.0003
    batch_train_loss: 2.2775, original=2.2775, J3=0.0083, J5=0.0003
    batch_train_loss: 2.2823, original=2.2823, J3=0.0080, J5=0.0003
(num=200,lam=0.0001,coef=1.6999999999999997)epoch=2, trainloss=2.285, testloss=['2.265', '2.277', '2.226', '2.323', '2.273', '2.337', '2.249', '2.236', '2.244', '2.243'], testacc=['0.918', '10.220', '67.442', '0.000', '7.434', '0.000', '8.768', '73.735', '37.166', '62.537']
    batch_train_loss: 2.2825, original=2.2825, J3=0.0083, J5=0.0003
    batch_train_loss: 2.2714, original=2.2714, J3=0.0083, J5=0.0003
    batch_train_loss: 2.2711, original=2.2711, J3=0.0085, J5=0.0003
    batch_train_loss: 2.2775, original=2.2775, J3=0.0080, J5=0.0003
    batch_train_loss: 2.2762, original=2.2762, J3=0.0090, J5=0.0003
    batch_train_loss: 2.2636, original=2.2636, J3=0.0083, J5=0.0003
    batch_train_loss: 2.2749, original=2.2749, J3=0.0082, J5=0.0003
    batch_train_loss: 2.2738, original=2.2738, J3=0.0081, J5=0.0003
    batch_train_loss: 2.2679, original=2.2679, J3=0.0079, J5=0.0003
    batch_train_loss: 2.2667, original=2.2667, J3=0.0072, J5=0.0003
    batch_train_loss: 2.2683, original=2.2683, J3=0.0086, J5=0.0003
    batch_train_loss: 2.2609, original=2.2609, J3=0.0081, J5=0.0003
    batch_train_loss: 2.2633, original=2.2633, J3=0.0085, J5=0.0003
    batch_train_loss: 2.2681, original=2.2681, J3=0.0086, J5=0.0003
    batch_train_loss: 2.2680, original=2.2680, J3=0.0084, J5=0.0003
    batch_train_loss: 2.2689, original=2.2689, J3=0.0084, J5=0.0003
    batch_train_loss: 2.2718, original=2.2718, J3=0.0089, J5=0.0003
    batch_train_loss: 2.2619, original=2.2619, J3=0.0091, J5=0.0003
    batch_train_loss: 2.2600, original=2.2600, J3=0.0087, J5=0.0003
    batch_train_loss: 2.2637, original=2.2637, J3=0.0088, J5=0.0003
(num=200,lam=0.0001,coef=1.6999999999999997)epoch=3, trainloss=2.269, testloss=['2.227', '2.277', '2.218', '2.291', '2.264', '2.325', '2.226', '2.229', '2.221', '2.231'], testacc=['46.735', '10.220', '64.922', '1.188', '12.525', '0.000', '35.908', '67.315', '80.390', '74.034']
    batch_train_loss: 2.2511, original=2.2511, J3=0.0087, J5=0.0003
    batch_train_loss: 2.2645, original=2.2645, J3=0.0089, J5=0.0003
    batch_train_loss: 2.2543, original=2.2543, J3=0.0087, J5=0.0003
    batch_train_loss: 2.2569, original=2.2569, J3=0.0079, J5=0.0003
    batch_train_loss: 2.2573, original=2.2573, J3=0.0085, J5=0.0003
    batch_train_loss: 2.2578, original=2.2578, J3=0.0090, J5=0.0003
    batch_train_loss: 2.2584, original=2.2584, J3=0.0086, J5=0.0003
    batch_train_loss: 2.2513, original=2.2513, J3=0.0090, J5=0.0004
    batch_train_loss: 2.2574, original=2.2574, J3=0.0087, J5=0.0003
    batch_train_loss: 2.2558, original=2.2558, J3=0.0086, J5=0.0003
    batch_train_loss: 2.2569, original=2.2569, J3=0.0092, J5=0.0004
    batch_train_loss: 2.2506, original=2.2506, J3=0.0084, J5=0.0003
    batch_train_loss: 2.2515, original=2.2515, J3=0.0085, J5=0.0003
    batch_train_loss: 2.2490, original=2.2490, J3=0.0089, J5=0.0003
