[25.86877956 16.95789385 26.17209091 24.56559334 23.04518337 25.11625004
 23.71007061 22.22040462 24.96205902 22.50453415]
    batch_train_loss: 2.3169, original=2.3169, J3=0.0106, J5=0.0004
    batch_train_loss: 2.3193, original=2.3193, J3=0.0104, J5=0.0004
    batch_train_loss: 2.3135, original=2.3135, J3=0.0098, J5=0.0004
    batch_train_loss: 2.3147, original=2.3147, J3=0.0107, J5=0.0004
    batch_train_loss: 2.3215, original=2.3215, J3=0.0108, J5=0.0004
    batch_train_loss: 2.3303, original=2.3303, J3=0.0106, J5=0.0004
    batch_train_loss: 2.3192, original=2.3192, J3=0.0102, J5=0.0004
    batch_train_loss: 2.3091, original=2.3091, J3=0.0102, J5=0.0004
    batch_train_loss: 2.3059, original=2.3059, J3=0.0101, J5=0.0004
    batch_train_loss: 2.3202, original=2.3202, J3=0.0103, J5=0.0004
    batch_train_loss: 2.3195, original=2.3195, J3=0.0106, J5=0.0004
    batch_train_loss: 2.3063, original=2.3063, J3=0.0097, J5=0.0004
    batch_train_loss: 2.3155, original=2.3155, J3=0.0106, J5=0.0004
    batch_train_loss: 2.3147, original=2.3147, J3=0.0103, J5=0.0004
    batch_train_loss: 2.3095, original=2.3095, J3=0.0102, J5=0.0004
    batch_train_loss: 2.3142, original=2.3142, J3=0.0103, J5=0.0004
    batch_train_loss: 2.3113, original=2.3113, J3=0.0103, J5=0.0004
    batch_train_loss: 2.3102, original=2.3102, J3=0.0100, J5=0.0004
    batch_train_loss: 2.3052, original=2.3052, J3=0.0100, J5=0.0004
    batch_train_loss: 2.3077, original=2.3077, J3=0.0095, J5=0.0004
(num=200,lam=0.0001,coef=2.5999999999999996)epoch=0, trainloss=2.314, testloss=['2.351', '2.265', '2.252', '2.374', '2.302', '2.351', '2.277', '2.239', '2.292', '2.267'], testacc=['0.000', '25.286', '9.787', '0.000', '0.000', '0.000', '0.104', '85.506', '0.205', '5.253']
    batch_train_loss: 2.3054, original=2.3054, J3=0.0101, J5=0.0004
    batch_train_loss: 2.3070, original=2.3070, J3=0.0100, J5=0.0004
    batch_train_loss: 2.3062, original=2.3062, J3=0.0099, J5=0.0004
    batch_train_loss: 2.3060, original=2.3060, J3=0.0101, J5=0.0004
    batch_train_loss: 2.3039, original=2.3039, J3=0.0105, J5=0.0004
    batch_train_loss: 2.3088, original=2.3088, J3=0.0103, J5=0.0004
