[36.81326323 24.1323874  37.24489861 34.95872898 32.79506865 35.74235582
 33.74125433 31.62134504 35.52293015 32.02568321]
    batch_train_loss: 2.3179, original=2.3179, J3=0.0116, J5=0.0004
    batch_train_loss: 2.3202, original=2.3202, J3=0.0113, J5=0.0004
    batch_train_loss: 2.3143, original=2.3143, J3=0.0107, J5=0.0004
    batch_train_loss: 2.3157, original=2.3157, J3=0.0117, J5=0.0004
    batch_train_loss: 2.3225, original=2.3225, J3=0.0118, J5=0.0004
    batch_train_loss: 2.3313, original=2.3313, J3=0.0115, J5=0.0004
    batch_train_loss: 2.3201, original=2.3201, J3=0.0111, J5=0.0004
    batch_train_loss: 2.3101, original=2.3101, J3=0.0111, J5=0.0004
    batch_train_loss: 2.3068, original=2.3068, J3=0.0110, J5=0.0004
    batch_train_loss: 2.3211, original=2.3211, J3=0.0112, J5=0.0004
    batch_train_loss: 2.3205, original=2.3205, J3=0.0116, J5=0.0004
    batch_train_loss: 2.3073, original=2.3073, J3=0.0106, J5=0.0004
    batch_train_loss: 2.3164, original=2.3164, J3=0.0115, J5=0.0004
    batch_train_loss: 2.3156, original=2.3156, J3=0.0113, J5=0.0004
    batch_train_loss: 2.3104, original=2.3104, J3=0.0111, J5=0.0004
    batch_train_loss: 2.3151, original=2.3151, J3=0.0112, J5=0.0004
    batch_train_loss: 2.3123, original=2.3123, J3=0.0112, J5=0.0004
    batch_train_loss: 2.3111, original=2.3111, J3=0.0108, J5=0.0004
    batch_train_loss: 2.3060, original=2.3060, J3=0.0108, J5=0.0004
    batch_train_loss: 2.3086, original=2.3086, J3=0.0103, J5=0.0004
(num=200,lam=0.0001,coef=3.6999999999999993)epoch=0, trainloss=2.315, testloss=['2.351', '2.265', '2.252', '2.374', '2.302', '2.351', '2.277', '2.239', '2.292', '2.267'], testacc=['0.000', '25.286', '9.787', '0.000', '0.000', '0.000', '0.104', '85.506', '0.205', '5.154']
    batch_train_loss: 2.3063, original=2.3063, J3=0.0109, J5=0.0004
    batch_train_loss: 2.3079, original=2.3079, J3=0.0109, J5=0.0004
    batch_train_loss: 2.3071, original=2.3071, J3=0.0108, J5=0.0004
    batch_train_loss: 2.3069, original=2.3069, J3=0.0110, J5=0.0004
    batch_train_loss: 2.3048, original=2.3048, J3=0.0113, J5=0.0004
    batch_train_loss: 2.3098, original=2.3098, J3=0.0112, J5=0.0004
    batch_train_loss: 2.3093, original=2.3093, J3=0.0113, J5=0.0004
    batch_train_loss: 2.3084, original=2.3084, J3=0.0111, J5=0.0004
    batch_train_loss: 2.2985, original=2.2985, J3=0.0120, J5=0.0004
    batch_train_loss: 2.2989, original=2.2989, J3=0.0110, J5=0.0004
    batch_train_loss: 2.3021, original=2.3021, J3=0.0114, J5=0.0004
    batch_train_loss: 2.2980, original=2.2980, J3=0.0112, J5=0.0004
    batch_train_loss: 2.3049, original=2.3049, J3=0.0103, J5=0.0004
    batch_train_loss: 2.3051, original=2.3051, J3=0.0115, J5=0.0004
    batch_train_loss: 2.2951, original=2.2951, J3=0.0109, J5=0.0004
    batch_train_loss: 2.3001, original=2.3001, J3=0.0109, J5=0.0004
    batch_train_loss: 2.3003, original=2.3003, J3=0.0104, J5=0.0004
    batch_train_loss: 2.2936, original=2.2936, J3=0.0103, J5=0.0004
    batch_train_loss: 2.2954, original=2.2954, J3=0.0118, J5=0.0004
    batch_train_loss: 2.2943, original=2.2943, J3=0.0099, J5=0.0004
(num=200,lam=0.0001,coef=3.6999999999999993)epoch=1, trainloss=2.302, testloss=['2.315', '2.277', '2.242', '2.349', '2.284', '2.337', '2.265', '2.238', '2.264', '2.257'], testacc=['0.000', '9.604', '43.217', '0.000', '1.935', '0.000', '2.192', '84.630', '4.620', '29.832']
    batch_train_loss: 2.2972, original=2.2972, J3=0.0118, J5=0.0004
    batch_train_loss: 2.2912, original=2.2912, J3=0.0112, J5=0.0004
    batch_train_loss: 2.2926, original=2.2926, J3=0.0115, J5=0.0004
    batch_train_loss: 2.2890, original=2.2890, J3=0.0112, J5=0.0004
    batch_train_loss: 2.2887, original=2.2887, J3=0.0113, J5=0.0004
    batch_train_loss: 2.2926, original=2.2926, J3=0.0110, J5=0.0004
    batch_train_loss: 2.2878, original=2.2878, J3=0.0106, J5=0.0004
    batch_train_loss: 2.2941, original=2.2941, J3=0.0115, J5=0.0004
    batch_train_loss: 2.2862, original=2.2862, J3=0.0111, J5=0.0004
    batch_train_loss: 2.2873, original=2.2873, J3=0.0108, J5=0.0004
    batch_train_loss: 2.2858, original=2.2858, J3=0.0100, J5=0.0004
    batch_train_loss: 2.2865, original=2.2865, J3=0.0090, J5=0.0003
    batch_train_loss: 2.2845, original=2.2845, J3=0.0115, J5=0.0004
    batch_train_loss: 2.2814, original=2.2814, J3=0.0110, J5=0.0004
