[24.8738265  16.30566716 25.16547203 23.62076283 22.15883017 24.15024042
 22.79814482 21.36577368 24.00197983 21.63897514]
    batch_train_loss: 2.3168, original=2.3168, J3=0.0105, J5=0.0004
    batch_train_loss: 2.3192, original=2.3192, J3=0.0103, J5=0.0004
    batch_train_loss: 2.3133, original=2.3133, J3=0.0097, J5=0.0004
    batch_train_loss: 2.3145, original=2.3145, J3=0.0106, J5=0.0004
    batch_train_loss: 2.3214, original=2.3214, J3=0.0107, J5=0.0004
    batch_train_loss: 2.3301, original=2.3301, J3=0.0105, J5=0.0004
    batch_train_loss: 2.3191, original=2.3191, J3=0.0101, J5=0.0004
    batch_train_loss: 2.3090, original=2.3090, J3=0.0101, J5=0.0004
    batch_train_loss: 2.3057, original=2.3057, J3=0.0099, J5=0.0004
    batch_train_loss: 2.3200, original=2.3200, J3=0.0102, J5=0.0004
    batch_train_loss: 2.3193, original=2.3193, J3=0.0105, J5=0.0004
    batch_train_loss: 2.3062, original=2.3062, J3=0.0095, J5=0.0004
    batch_train_loss: 2.3153, original=2.3153, J3=0.0105, J5=0.0004
    batch_train_loss: 2.3146, original=2.3146, J3=0.0102, J5=0.0004
    batch_train_loss: 2.3094, original=2.3094, J3=0.0101, J5=0.0004
    batch_train_loss: 2.3141, original=2.3141, J3=0.0102, J5=0.0004
    batch_train_loss: 2.3112, original=2.3112, J3=0.0102, J5=0.0004
    batch_train_loss: 2.3101, original=2.3101, J3=0.0098, J5=0.0004
    batch_train_loss: 2.3050, original=2.3050, J3=0.0099, J5=0.0004
    batch_train_loss: 2.3076, original=2.3076, J3=0.0094, J5=0.0004
(num=200,lam=0.0001,coef=2.4999999999999996)epoch=0, trainloss=2.314, testloss=['2.351', '2.265', '2.252', '2.374', '2.302', '2.351', '2.277', '2.239', '2.292', '2.267'], testacc=['0.000', '25.286', '9.787', '0.000', '0.000', '0.000', '0.104', '85.603', '0.205', '5.253']
    batch_train_loss: 2.3053, original=2.3053, J3=0.0099, J5=0.0004
    batch_train_loss: 2.3068, original=2.3068, J3=0.0099, J5=0.0004
