[6.96467142 4.56558681 7.04633217 6.61381359 6.20447245 6.76206732
 6.38348055 5.98241663 6.72055435 6.05891304]
    batch_train_loss: 2.3075, original=2.3075, J3=0.0015, J5=0.0001
    batch_train_loss: 2.3101, original=2.3101, J3=0.0016, J5=0.0001
    batch_train_loss: 2.3048, original=2.3048, J3=0.0014, J5=0.0001
    batch_train_loss: 2.3051, original=2.3051, J3=0.0015, J5=0.0001
    batch_train_loss: 2.3118, original=2.3118, J3=0.0015, J5=0.0001
    batch_train_loss: 2.3208, original=2.3208, J3=0.0014, J5=0.0001
    batch_train_loss: 2.3101, original=2.3101, J3=0.0015, J5=0.0001
    batch_train_loss: 2.3000, original=2.3000, J3=0.0014, J5=0.0001
    batch_train_loss: 2.2968, original=2.2968, J3=0.0014, J5=0.0000
    batch_train_loss: 2.3111, original=2.3111, J3=0.0015, J5=0.0001
    batch_train_loss: 2.3098, original=2.3098, J3=0.0013, J5=0.0000
    batch_train_loss: 2.2976, original=2.2976, J3=0.0013, J5=0.0000
    batch_train_loss: 2.3061, original=2.3061, J3=0.0016, J5=0.0001
    batch_train_loss: 2.3055, original=2.3055, J3=0.0015, J5=0.0001
    batch_train_loss: 2.3004, original=2.3004, J3=0.0015, J5=0.0001
    batch_train_loss: 2.3052, original=2.3052, J3=0.0017, J5=0.0001
    batch_train_loss: 2.3022, original=2.3022, J3=0.0015, J5=0.0001
    batch_train_loss: 2.3015, original=2.3015, J3=0.0015, J5=0.0001
    batch_train_loss: 2.2964, original=2.2964, J3=0.0016, J5=0.0001
    batch_train_loss: 2.2993, original=2.2993, J3=0.0014, J5=0.0001
(num=200,lam=0.0001,coef=0.7)epoch=0, trainloss=2.305, testloss=['2.351', '2.266', '2.252', '2.374', '2.302', '2.351', '2.277', '2.239', '2.292', '2.267'], testacc=['0.000', '25.374', '9.981', '0.000', '0.000', '0.000', '0.104', '85.117', '0.205', '5.352']
    batch_train_loss: 2.2965, original=2.2965, J3=0.0015, J5=0.0001
    batch_train_loss: 2.2981, original=2.2981, J3=0.0015, J5=0.0001
    batch_train_loss: 2.2974, original=2.2974, J3=0.0014, J5=0.0001
    batch_train_loss: 2.2970, original=2.2970, J3=0.0015, J5=0.0001
    batch_train_loss: 2.2946, original=2.2946, J3=0.0016, J5=0.0001
    batch_train_loss: 2.2995, original=2.2995, J3=0.0015, J5=0.0001
    batch_train_loss: 2.2991, original=2.2991, J3=0.0015, J5=0.0001
    batch_train_loss: 2.2983, original=2.2983, J3=0.0015, J5=0.0001
    batch_train_loss: 2.2875, original=2.2875, J3=0.0015, J5=0.0001
