[9.55154938 6.26137619 9.66354126 9.07037292 8.50899078 9.27369232
 8.75448761 8.20445709 9.21676025 8.30936646]
    batch_train_loss: 2.3099, original=2.3099, J3=0.0039, J5=0.0001
    batch_train_loss: 2.3125, original=2.3125, J3=0.0039, J5=0.0001
    batch_train_loss: 2.3071, original=2.3071, J3=0.0037, J5=0.0001
    batch_train_loss: 2.3076, original=2.3076, J3=0.0039, J5=0.0001
    batch_train_loss: 2.3143, original=2.3143, J3=0.0039, J5=0.0001
    batch_train_loss: 2.3232, original=2.3232, J3=0.0038, J5=0.0001
    batch_train_loss: 2.3125, original=2.3125, J3=0.0038, J5=0.0001
    batch_train_loss: 2.3023, original=2.3023, J3=0.0037, J5=0.0001
    batch_train_loss: 2.2991, original=2.2991, J3=0.0035, J5=0.0001
    batch_train_loss: 2.3134, original=2.3134, J3=0.0038, J5=0.0001
    batch_train_loss: 2.3122, original=2.3122, J3=0.0036, J5=0.0001
    batch_train_loss: 2.2998, original=2.2998, J3=0.0033, J5=0.0001
    batch_train_loss: 2.3086, original=2.3086, J3=0.0040, J5=0.0001
    batch_train_loss: 2.3079, original=2.3079, J3=0.0038, J5=0.0001
    batch_train_loss: 2.3029, original=2.3029, J3=0.0038, J5=0.0001
    batch_train_loss: 2.3077, original=2.3077, J3=0.0041, J5=0.0001
    batch_train_loss: 2.3046, original=2.3046, J3=0.0038, J5=0.0001
    batch_train_loss: 2.3038, original=2.3038, J3=0.0038, J5=0.0001
    batch_train_loss: 2.2988, original=2.2988, J3=0.0038, J5=0.0001
    batch_train_loss: 2.3016, original=2.3016, J3=0.0036, J5=0.0001
(num=200,lam=0.0001,coef=0.9600000000000004)epoch=0, trainloss=2.307, testloss=['2.351', '2.265', '2.252', '2.374', '2.302', '2.351', '2.277', '2.239', '2.292', '2.267'], testacc=['0.000', '25.374', '9.981', '0.000', '0.000', '0.000', '0.104', '85.311', '0.205', '5.253']
    batch_train_loss: 2.2988, original=2.2988, J3=0.0038, J5=0.0001
    batch_train_loss: 2.3004, original=2.3004, J3=0.0037, J5=0.0001
    batch_train_loss: 2.2997, original=2.2997, J3=0.0036, J5=0.0001
    batch_train_loss: 2.2993, original=2.2993, J3=0.0037, J5=0.0001
    batch_train_loss: 2.2971, original=2.2971, J3=0.0040, J5=0.0001
    batch_train_loss: 2.3019, original=2.3019, J3=0.0038, J5=0.0001
    batch_train_loss: 2.3016, original=2.3016, J3=0.0039, J5=0.0001
    batch_train_loss: 2.3008, original=2.3008, J3=0.0038, J5=0.0001
    batch_train_loss: 2.2901, original=2.2901, J3=0.0039, J5=0.0001
    batch_train_loss: 2.2913, original=2.2913, J3=0.0039, J5=0.0001
