[5.87022305 3.84813745 5.9390514  5.57450003 5.22948392 5.69945674
 5.38036218 5.04232259 5.66446724 5.10679813]
    batch_train_loss: 2.3066, original=2.3066, J3=0.0007, J5=0.0000
    batch_train_loss: 2.3092, original=2.3092, J3=0.0007, J5=0.0000
    batch_train_loss: 2.3040, original=2.3040, J3=0.0007, J5=0.0000
    batch_train_loss: 2.3043, original=2.3043, J3=0.0007, J5=0.0000
    batch_train_loss: 2.3110, original=2.3110, J3=0.0007, J5=0.0000
    batch_train_loss: 2.3200, original=2.3200, J3=0.0007, J5=0.0000
    batch_train_loss: 2.3093, original=2.3093, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2992, original=2.2992, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2961, original=2.2961, J3=0.0006, J5=0.0000
    batch_train_loss: 2.3103, original=2.3103, J3=0.0007, J5=0.0000
    batch_train_loss: 2.3091, original=2.3091, J3=0.0006, J5=0.0000
    batch_train_loss: 2.2969, original=2.2969, J3=0.0006, J5=0.0000
    batch_train_loss: 2.3052, original=2.3052, J3=0.0007, J5=0.0000
    batch_train_loss: 2.3047, original=2.3047, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2996, original=2.2996, J3=0.0007, J5=0.0000
    batch_train_loss: 2.3043, original=2.3043, J3=0.0008, J5=0.0000
    batch_train_loss: 2.3014, original=2.3014, J3=0.0007, J5=0.0000
    batch_train_loss: 2.3007, original=2.3007, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2956, original=2.2956, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2985, original=2.2985, J3=0.0007, J5=0.0000
(num=200,lam=0.0001,coef=0.5900000000000001)epoch=0, trainloss=2.304, testloss=['2.351', '2.265', '2.252', '2.373', '2.302', '2.351', '2.277', '2.239', '2.292', '2.267'], testacc=['0.000', '25.374', '9.981', '0.000', '0.000', '0.000', '0.104', '85.117', '0.205', '5.550']
    batch_train_loss: 2.2957, original=2.2957, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2973, original=2.2973, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2966, original=2.2966, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2962, original=2.2962, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2937, original=2.2937, J3=0.0008, J5=0.0000
    batch_train_loss: 2.2987, original=2.2987, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2983, original=2.2983, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2975, original=2.2975, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2866, original=2.2866, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2880, original=2.2880, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2908, original=2.2908, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2870, original=2.2870, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2947, original=2.2947, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2936, original=2.2936, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2842, original=2.2842, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2892, original=2.2892, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2899, original=2.2899, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2832, original=2.2832, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2835, original=2.2835, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2844, original=2.2844, J3=0.0008, J5=0.0000
(num=200,lam=0.0001,coef=0.5900000000000001)epoch=1, trainloss=2.291, testloss=['2.314', '2.277', '2.241', '2.348', '2.284', '2.337', '2.264', '2.238', '2.264', '2.256'], testacc=['0.000', '9.604', '43.702', '0.000', '2.037', '0.000', '2.296', '83.949', '4.723', '30.823']
    batch_train_loss: 2.2853, original=2.2853, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2797, original=2.2797, J3=0.0008, J5=0.0000
    batch_train_loss: 2.2808, original=2.2808, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2775, original=2.2775, J3=0.0008, J5=0.0000
    batch_train_loss: 2.2772, original=2.2772, J3=0.0006, J5=0.0000
    batch_train_loss: 2.2812, original=2.2812, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2770, original=2.2770, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2823, original=2.2823, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2745, original=2.2745, J3=0.0006, J5=0.0000
    batch_train_loss: 2.2760, original=2.2760, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2752, original=2.2752, J3=0.0006, J5=0.0000
    batch_train_loss: 2.2769, original=2.2769, J3=0.0006, J5=0.0000
    batch_train_loss: 2.2722, original=2.2722, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2697, original=2.2697, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2752, original=2.2752, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2705, original=2.2705, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2814, original=2.2814, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2683, original=2.2683, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2687, original=2.2687, J3=0.0008, J5=0.0000
    batch_train_loss: 2.2738, original=2.2738, J3=0.0008, J5=0.0000
(num=200,lam=0.0001,coef=0.5900000000000001)epoch=2, trainloss=2.276, testloss=['2.262', '2.278', '2.225', '2.321', '2.273', '2.337', '2.247', '2.235', '2.242', '2.243'], testacc=['1.429', '9.427', '68.023', '0.000', '7.637', '0.000', '9.290', '72.471', '39.220', '61.943']
    batch_train_loss: 2.2735, original=2.2735, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2623, original=2.2623, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2620, original=2.2620, J3=0.0008, J5=0.0000
    batch_train_loss: 2.2690, original=2.2690, J3=0.0008, J5=0.0000
    batch_train_loss: 2.2666, original=2.2666, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2545, original=2.2545, J3=0.0008, J5=0.0000
    batch_train_loss: 2.2659, original=2.2659, J3=0.0008, J5=0.0000
    batch_train_loss: 2.2647, original=2.2647, J3=0.0006, J5=0.0000
    batch_train_loss: 2.2590, original=2.2590, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2587, original=2.2587, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2585, original=2.2585, J3=0.0008, J5=0.0000
    batch_train_loss: 2.2515, original=2.2515, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2536, original=2.2536, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2583, original=2.2583, J3=0.0008, J5=0.0000
    batch_train_loss: 2.2583, original=2.2583, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2594, original=2.2594, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2617, original=2.2617, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2511, original=2.2511, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2496, original=2.2496, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2531, original=2.2531, J3=0.0007, J5=0.0000
(num=200,lam=0.0001,coef=0.5900000000000001)epoch=3, trainloss=2.260, testloss=['2.221', '2.277', '2.215', '2.287', '2.262', '2.325', '2.223', '2.229', '2.217', '2.230'], testacc=['52.551', '8.811', '64.632', '1.584', '13.646', '0.000', '39.040', '66.537', '82.854', '72.250']
    batch_train_loss: 2.2405, original=2.2405, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2540, original=2.2540, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2434, original=2.2434, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2471, original=2.2471, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2467, original=2.2467, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2466, original=2.2466, J3=0.0008, J5=0.0000
    batch_train_loss: 2.2478, original=2.2478, J3=0.0008, J5=0.0000
    batch_train_loss: 2.2400, original=2.2400, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2467, original=2.2467, J3=0.0008, J5=0.0000
    batch_train_loss: 2.2451, original=2.2451, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2454, original=2.2454, J3=0.0008, J5=0.0000
    batch_train_loss: 2.2398, original=2.2398, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2405, original=2.2405, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2375, original=2.2375, J3=0.0008, J5=0.0000
    batch_train_loss: 2.2328, original=2.2328, J3=0.0008, J5=0.0000
    batch_train_loss: 2.2300, original=2.2300, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2313, original=2.2313, J3=0.0009, J5=0.0000
    batch_train_loss: 2.2373, original=2.2373, J3=0.0008, J5=0.0000
    batch_train_loss: 2.2327, original=2.2327, J3=0.0008, J5=0.0000
    batch_train_loss: 2.2304, original=2.2304, J3=0.0008, J5=0.0000
(num=200,lam=0.0001,coef=0.5900000000000001)epoch=4, trainloss=2.241, testloss=['2.163', '2.277', '2.202', '2.259', '2.239', '2.311', '2.198', '2.223', '2.187', '2.224'], testacc=['91.735', '5.815', '58.915', '7.129', '34.318', '0.448', '64.823', '65.370', '96.304', '54.509']
    batch_train_loss: 2.2286, original=2.2286, J3=0.0008, J5=0.0000
    batch_train_loss: 2.2310, original=2.2310, J3=0.0008, J5=0.0000
    batch_train_loss: 2.2269, original=2.2269, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2280, original=2.2280, J3=0.0008, J5=0.0000
    batch_train_loss: 2.2310, original=2.2310, J3=0.0008, J5=0.0000
    batch_train_loss: 2.2216, original=2.2216, J3=0.0008, J5=0.0000
    batch_train_loss: 2.2225, original=2.2225, J3=0.0008, J5=0.0000
    batch_train_loss: 2.2197, original=2.2197, J3=0.0008, J5=0.0000
    batch_train_loss: 2.2235, original=2.2235, J3=0.0008, J5=0.0000
    batch_train_loss: 2.2186, original=2.2186, J3=0.0008, J5=0.0000
    batch_train_loss: 2.2247, original=2.2247, J3=0.0009, J5=0.0000
    batch_train_loss: 2.2157, original=2.2157, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2080, original=2.2080, J3=0.0008, J5=0.0000
    batch_train_loss: 2.2119, original=2.2119, J3=0.0009, J5=0.0000
    batch_train_loss: 2.2258, original=2.2258, J3=0.0009, J5=0.0000
    batch_train_loss: 2.2143, original=2.2143, J3=0.0009, J5=0.0000
    batch_train_loss: 2.2118, original=2.2118, J3=0.0008, J5=0.0000
    batch_train_loss: 2.2038, original=2.2038, J3=0.0008, J5=0.0000
    batch_train_loss: 2.2024, original=2.2024, J3=0.0010, J5=0.0000
    batch_train_loss: 2.1952, original=2.1952, J3=0.0009, J5=0.0000
(num=200,lam=0.0001,coef=0.5900000000000001)epoch=5, trainloss=2.218, testloss=['2.104', '2.271', '2.189', '2.234', '2.215', '2.296', '2.158', '2.205', '2.151', '2.216'], testacc=['95.204', '5.727', '50.388', '12.178', '43.992', '0.897', '76.618', '68.385', '98.255', '37.066']
    batch_train_loss: 2.1909, original=2.1909, J3=0.0009, J5=0.0000
    batch_train_loss: 2.2058, original=2.2058, J3=0.0009, J5=0.0000
    batch_train_loss: 2.2070, original=2.2070, J3=0.0009, J5=0.0000
    batch_train_loss: 2.2109, original=2.2109, J3=0.0008, J5=0.0000
    batch_train_loss: 2.1947, original=2.1947, J3=0.0009, J5=0.0000
    batch_train_loss: 2.2025, original=2.2025, J3=0.0008, J5=0.0000
    batch_train_loss: 2.1957, original=2.1957, J3=0.0008, J5=0.0000
    batch_train_loss: 2.1848, original=2.1848, J3=0.0009, J5=0.0000
    batch_train_loss: 2.1959, original=2.1959, J3=0.0009, J5=0.0000
    batch_train_loss: 2.1857, original=2.1857, J3=0.0009, J5=0.0000
    batch_train_loss: 2.1855, original=2.1855, J3=0.0009, J5=0.0000
    batch_train_loss: 2.1920, original=2.1920, J3=0.0009, J5=0.0000
    batch_train_loss: 2.1925, original=2.1925, J3=0.0008, J5=0.0000
    batch_train_loss: 2.1825, original=2.1825, J3=0.0010, J5=0.0000
    batch_train_loss: 2.1887, original=2.1887, J3=0.0009, J5=0.0000
    batch_train_loss: 2.1851, original=2.1851, J3=0.0009, J5=0.0000
    batch_train_loss: 2.1765, original=2.1765, J3=0.0009, J5=0.0000
    batch_train_loss: 2.1785, original=2.1785, J3=0.0009, J5=0.0000
