[ 9.9495306   6.52226686 10.06618881  9.44830513  8.86353207  9.66009617
  9.11925793  8.54630947  9.60079193  8.65559006]
    batch_train_loss: 2.3440, original=2.3440, J1=0.0381
    batch_train_loss: 2.3466, original=2.3466, J1=0.0382
    batch_train_loss: 2.3386, original=2.3386, J1=0.0353
    batch_train_loss: 2.3416, original=2.3416, J1=0.0380
    batch_train_loss: 2.3485, original=2.3485, J1=0.0382
    batch_train_loss: 2.3575, original=2.3575, J1=0.0382
    batch_train_loss: 2.3463, original=2.3463, J1=0.0377
    batch_train_loss: 2.3339, original=2.3339, J1=0.0354
    batch_train_loss: 2.3296, original=2.3296, J1=0.0341
    batch_train_loss: 2.3467, original=2.3467, J1=0.0373
    batch_train_loss: 2.3439, original=2.3439, J1=0.0354
    batch_train_loss: 2.3290, original=2.3290, J1=0.0327
    batch_train_loss: 2.3430, original=2.3430, J1=0.0386
    batch_train_loss: 2.3409, original=2.3409, J1=0.0369
    batch_train_loss: 2.3360, original=2.3360, J1=0.0370
    batch_train_loss: 2.3424, original=2.3424, J1=0.0388
    batch_train_loss: 2.3387, original=2.3387, J1=0.0380
    batch_train_loss: 2.3370, original=2.3370, J1=0.0371
    batch_train_loss: 2.3317, original=2.3317, J1=0.0369
    batch_train_loss: 2.3338, original=2.3338, J1=0.0359
(num=200,lam=0.0001,coef=0.9999999999999999)epoch=0, trainloss=2.340, testloss=['2.351', '2.265', '2.252', '2.374', '2.302', '2.351', '2.277', '2.239', '2.292', '2.267'], testacc=['0.000', '25.110', '9.787', '0.000', '0.000', '0.000', '0.104', '85.506', '0.205', '5.352']
    batch_train_loss: 2.3307, original=2.3307, J1=0.0358
    batch_train_loss: 2.3320, original=2.3320, J1=0.0353
    batch_train_loss: 2.3308, original=2.3308, J1=0.0348
    batch_train_loss: 2.3314, original=2.3314, J1=0.0358
    batch_train_loss: 2.3322, original=2.3322, J1=0.0392
    batch_train_loss: 2.3348, original=2.3348, J1=0.0367
    batch_train_loss: 2.3355, original=2.3355, J1=0.0379
    batch_train_loss: 2.3345, original=2.3345, J1=0.0377
    batch_train_loss: 2.3242, original=2.3242, J1=0.0381
    batch_train_loss: 2.3249, original=2.3249, J1=0.0374
    batch_train_loss: 2.3279, original=2.3279, J1=0.0377
    batch_train_loss: 2.3231, original=2.3231, J1=0.0366
    batch_train_loss: 2.3292, original=2.3292, J1=0.0350
    batch_train_loss: 2.3314, original=2.3314, J1=0.0383
    batch_train_loss: 2.3185, original=2.3185, J1=0.0347
    batch_train_loss: 2.3253, original=2.3253, J1=0.0365
    batch_train_loss: 2.3243, original=2.3243, J1=0.0347
    batch_train_loss: 2.3169, original=2.3169, J1=0.0341
    batch_train_loss: 2.3212, original=2.3212, J1=0.0381
    batch_train_loss: 2.3191, original=2.3191, J1=0.0351
(num=200,lam=0.0001,coef=0.9999999999999999)epoch=1, trainloss=2.327, testloss=['2.315', '2.277', '2.242', '2.348', '2.284', '2.337', '2.265', '2.238', '2.264', '2.257'], testacc=['0.000', '9.515', '43.217', '0.000', '1.935', '0.000', '1.983', '84.825', '4.517', '29.732']
    batch_train_loss: 2.3227, original=2.3227, J1=0.0377
    batch_train_loss: 2.3180, original=2.3180, J1=0.0385
    batch_train_loss: 2.3175, original=2.3175, J1=0.0369
    batch_train_loss: 2.3163, original=2.3163, J1=0.0390
    batch_train_loss: 2.3119, original=2.3119, J1=0.0349
    batch_train_loss: 2.3187, original=2.3187, J1=0.0377
    batch_train_loss: 2.3111, original=2.3111, J1=0.0343
    batch_train_loss: 2.3193, original=2.3193, J1=0.0371
    batch_train_loss: 2.3102, original=2.3102, J1=0.0357
    batch_train_loss: 2.3125, original=2.3125, J1=0.0364
    batch_train_loss: 2.3074, original=2.3074, J1=0.0321
    batch_train_loss: 2.3067, original=2.3067, J1=0.0297
    batch_train_loss: 2.3091, original=2.3091, J1=0.0367
    batch_train_loss: 2.3057, original=2.3057, J1=0.0358
    batch_train_loss: 2.3120, original=2.3120, J1=0.0366
    batch_train_loss: 2.3053, original=2.3053, J1=0.0345
    batch_train_loss: 2.3182, original=2.3182, J1=0.0366
