[38.80316935 25.43684077 39.25813637 36.84839001 34.56777506 37.67437506
 35.56510592 33.33060694 37.44308853 33.75680122]
    batch_train_loss: 2.3180, original=2.3180, J3=0.0117, J5=0.0004
    batch_train_loss: 2.3203, original=2.3203, J3=0.0114, J5=0.0004
    batch_train_loss: 2.3144, original=2.3144, J3=0.0107, J5=0.0004
    batch_train_loss: 2.3158, original=2.3158, J3=0.0118, J5=0.0004
    batch_train_loss: 2.3226, original=2.3226, J3=0.0119, J5=0.0004
    batch_train_loss: 2.3314, original=2.3314, J3=0.0116, J5=0.0004
    batch_train_loss: 2.3202, original=2.3202, J3=0.0112, J5=0.0004
    batch_train_loss: 2.3102, original=2.3102, J3=0.0112, J5=0.0004
    batch_train_loss: 2.3069, original=2.3069, J3=0.0111, J5=0.0004
    batch_train_loss: 2.3212, original=2.3212, J3=0.0113, J5=0.0004
    batch_train_loss: 2.3206, original=2.3206, J3=0.0117, J5=0.0004
    batch_train_loss: 2.3074, original=2.3074, J3=0.0107, J5=0.0004
    batch_train_loss: 2.3165, original=2.3165, J3=0.0116, J5=0.0004
    batch_train_loss: 2.3157, original=2.3157, J3=0.0114, J5=0.0004
    batch_train_loss: 2.3105, original=2.3105, J3=0.0112, J5=0.0004
    batch_train_loss: 2.3152, original=2.3152, J3=0.0112, J5=0.0004
    batch_train_loss: 2.3123, original=2.3123, J3=0.0113, J5=0.0004
    batch_train_loss: 2.3112, original=2.3112, J3=0.0109, J5=0.0004
    batch_train_loss: 2.3061, original=2.3061, J3=0.0109, J5=0.0004
    batch_train_loss: 2.3086, original=2.3086, J3=0.0104, J5=0.0004
(num=200,lam=0.0001,coef=3.8999999999999995)epoch=0, trainloss=2.315, testloss=['2.351', '2.265', '2.252', '2.374', '2.302', '2.351', '2.277', '2.239', '2.292', '2.267'], testacc=['0.000', '25.286', '9.787', '0.000', '0.000', '0.000', '0.104', '85.506', '0.205', '5.154']
    batch_train_loss: 2.3064, original=2.3064, J3=0.0110, J5=0.0004
    batch_train_loss: 2.3080, original=2.3080, J3=0.0110, J5=0.0004
    batch_train_loss: 2.3072, original=2.3072, J3=0.0109, J5=0.0004
    batch_train_loss: 2.3070, original=2.3070, J3=0.0111, J5=0.0004
    batch_train_loss: 2.3049, original=2.3049, J3=0.0114, J5=0.0004
    batch_train_loss: 2.3098, original=2.3098, J3=0.0113, J5=0.0004
    batch_train_loss: 2.3094, original=2.3094, J3=0.0113, J5=0.0004
    batch_train_loss: 2.3085, original=2.3085, J3=0.0112, J5=0.0004
    batch_train_loss: 2.2987, original=2.2987, J3=0.0121, J5=0.0004
    batch_train_loss: 2.2990, original=2.2990, J3=0.0111, J5=0.0004
    batch_train_loss: 2.3022, original=2.3022, J3=0.0115, J5=0.0004
    batch_train_loss: 2.2981, original=2.2981, J3=0.0112, J5=0.0004
    batch_train_loss: 2.3050, original=2.3050, J3=0.0104, J5=0.0004
    batch_train_loss: 2.3052, original=2.3052, J3=0.0116, J5=0.0004
    batch_train_loss: 2.2952, original=2.2952, J3=0.0110, J5=0.0004
    batch_train_loss: 2.3002, original=2.3002, J3=0.0110, J5=0.0004
