[5.77072775 3.78291478 5.83838951 5.48001698 5.1408486  5.60285578
 5.2891696  4.95685949 5.56845932 5.02024223]
    batch_train_loss: 2.3066, original=2.3066, J3=0.0006, J5=0.0000
    batch_train_loss: 2.3092, original=2.3092, J3=0.0007, J5=0.0000
    batch_train_loss: 2.3039, original=2.3039, J3=0.0006, J5=0.0000
    batch_train_loss: 2.3042, original=2.3042, J3=0.0007, J5=0.0000
    batch_train_loss: 2.3109, original=2.3109, J3=0.0006, J5=0.0000
    batch_train_loss: 2.3199, original=2.3199, J3=0.0006, J5=0.0000
    batch_train_loss: 2.3093, original=2.3093, J3=0.0006, J5=0.0000
    batch_train_loss: 2.2991, original=2.2991, J3=0.0006, J5=0.0000
    batch_train_loss: 2.2960, original=2.2960, J3=0.0006, J5=0.0000
    batch_train_loss: 2.3102, original=2.3102, J3=0.0007, J5=0.0000
    batch_train_loss: 2.3090, original=2.3090, J3=0.0005, J5=0.0000
    batch_train_loss: 2.2968, original=2.2968, J3=0.0005, J5=0.0000
    batch_train_loss: 2.3051, original=2.3051, J3=0.0007, J5=0.0000
    batch_train_loss: 2.3046, original=2.3046, J3=0.0006, J5=0.0000
    batch_train_loss: 2.2996, original=2.2996, J3=0.0006, J5=0.0000
    batch_train_loss: 2.3042, original=2.3042, J3=0.0007, J5=0.0000
    batch_train_loss: 2.3013, original=2.3013, J3=0.0007, J5=0.0000
    batch_train_loss: 2.3006, original=2.3006, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2955, original=2.2955, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2985, original=2.2985, J3=0.0006, J5=0.0000
(num=200,lam=0.0001,coef=0.5800000000000001)epoch=0, trainloss=2.304, testloss=['2.351', '2.265', '2.252', '2.373', '2.302', '2.351', '2.277', '2.239', '2.292', '2.267'], testacc=['0.000', '25.374', '9.981', '0.000', '0.000', '0.000', '0.104', '85.117', '0.205', '5.550']
    batch_train_loss: 2.2956, original=2.2956, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2972, original=2.2972, J3=0.0006, J5=0.0000
    batch_train_loss: 2.2966, original=2.2966, J3=0.0006, J5=0.0000
    batch_train_loss: 2.2961, original=2.2961, J3=0.0006, J5=0.0000
    batch_train_loss: 2.2937, original=2.2937, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2986, original=2.2986, J3=0.0006, J5=0.0000
    batch_train_loss: 2.2982, original=2.2982, J3=0.0006, J5=0.0000
    batch_train_loss: 2.2974, original=2.2974, J3=0.0006, J5=0.0000
    batch_train_loss: 2.2866, original=2.2866, J3=0.0006, J5=0.0000
    batch_train_loss: 2.2880, original=2.2880, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2907, original=2.2907, J3=0.0006, J5=0.0000
    batch_train_loss: 2.2869, original=2.2869, J3=0.0006, J5=0.0000
    batch_train_loss: 2.2946, original=2.2946, J3=0.0006, J5=0.0000
    batch_train_loss: 2.2935, original=2.2935, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2842, original=2.2842, J3=0.0006, J5=0.0000
    batch_train_loss: 2.2892, original=2.2892, J3=0.0006, J5=0.0000
    batch_train_loss: 2.2899, original=2.2899, J3=0.0006, J5=0.0000
    batch_train_loss: 2.2831, original=2.2831, J3=0.0006, J5=0.0000
    batch_train_loss: 2.2834, original=2.2834, J3=0.0006, J5=0.0000
    batch_train_loss: 2.2843, original=2.2843, J3=0.0007, J5=0.0000
(num=200,lam=0.0001,coef=0.5800000000000001)epoch=1, trainloss=2.291, testloss=['2.314', '2.277', '2.241', '2.348', '2.284', '2.337', '2.264', '2.238', '2.264', '2.256'], testacc=['0.000', '9.604', '43.702', '0.000', '2.037', '0.000', '2.296', '83.949', '4.723', '30.723']
    batch_train_loss: 2.2852, original=2.2852, J3=0.0006, J5=0.0000
    batch_train_loss: 2.2797, original=2.2797, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2808, original=2.2808, J3=0.0006, J5=0.0000
    batch_train_loss: 2.2775, original=2.2775, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2771, original=2.2771, J3=0.0006, J5=0.0000
    batch_train_loss: 2.2811, original=2.2811, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2770, original=2.2770, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2822, original=2.2822, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2744, original=2.2744, J3=0.0006, J5=0.0000
    batch_train_loss: 2.2760, original=2.2760, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2752, original=2.2752, J3=0.0006, J5=0.0000
    batch_train_loss: 2.2768, original=2.2768, J3=0.0006, J5=0.0000
    batch_train_loss: 2.2721, original=2.2721, J3=0.0006, J5=0.0000
    batch_train_loss: 2.2696, original=2.2696, J3=0.0006, J5=0.0000
    batch_train_loss: 2.2751, original=2.2751, J3=0.0006, J5=0.0000
    batch_train_loss: 2.2705, original=2.2705, J3=0.0006, J5=0.0000
    batch_train_loss: 2.2814, original=2.2814, J3=0.0006, J5=0.0000
    batch_train_loss: 2.2683, original=2.2683, J3=0.0007, J5=0.0000
    batch_train_loss: 2.2687, original=2.2687, J3=0.0007, J5=0.0000
