[34.82335711 22.82793403 35.23166084 33.06906796 31.02236223 33.81033659
 31.91740274 29.91208315 33.60277176 30.2945652 ]
    batch_train_loss: 2.4205, original=2.4205, J3=1.0169
    batch_train_loss: 2.4207, original=2.4207, J3=1.0010
    batch_train_loss: 2.4085, original=2.4085, J3=0.9321
    batch_train_loss: 2.4187, original=2.4187, J3=1.0316
    batch_train_loss: 2.4261, original=2.4261, J3=1.0480
    batch_train_loss: 2.4323, original=2.4323, J3=1.0413
    batch_train_loss: 2.4170, original=2.4170, J3=0.9933
    batch_train_loss: 2.4066, original=2.4066, J3=0.9615
    batch_train_loss: 2.4015, original=2.4015, J3=0.9468
    batch_train_loss: 2.4170, original=2.4170, J3=0.9821
    batch_train_loss: 2.4194, original=2.4194, J3=1.0112
    batch_train_loss: 2.3968, original=2.3968, J3=0.9191
    batch_train_loss: 2.4132, original=2.4132, J3=0.9974
    batch_train_loss: 2.4096, original=2.4096, J3=0.9853
    batch_train_loss: 2.4026, original=2.4026, J3=0.9691
    batch_train_loss: 2.4072, original=2.4072, J3=0.9606
    batch_train_loss: 2.4038, original=2.4038, J3=0.9865
    batch_train_loss: 2.3992, original=2.3992, J3=0.9426
    batch_train_loss: 2.3931, original=2.3931, J3=0.9291
    batch_train_loss: 2.3910, original=2.3910, J3=0.9205
(num=200,lam=0.001,coef=3.500000000000001)epoch=0, trainloss=2.410, testloss=['2.352', '2.265', '2.254', '2.376', '2.301', '2.350', '2.278', '2.240', '2.292', '2.269'], testacc=['0.000', '25.639', '9.205', '0.000', '0.000', '0.000', '0.209', '85.992', '0.205', '4.163']
    batch_train_loss: 2.3934, original=2.3934, J3=0.9246
    batch_train_loss: 2.3937, original=2.3937, J3=0.9263
    batch_train_loss: 2.3911, original=2.3911, J3=0.9153
    batch_train_loss: 2.3924, original=2.3924, J3=0.9378
    batch_train_loss: 2.3931, original=2.3931, J3=0.9811
    batch_train_loss: 2.3960, original=2.3960, J3=0.9723
    batch_train_loss: 2.3957, original=2.3957, J3=0.9773
    batch_train_loss: 2.3932, original=2.3932, J3=0.9641
    batch_train_loss: 2.3892, original=2.3892, J3=1.0199
    batch_train_loss: 2.3822, original=2.3822, J3=0.9423
    batch_train_loss: 2.3870, original=2.3870, J3=0.9782
    batch_train_loss: 2.3803, original=2.3803, J3=0.9456
    batch_train_loss: 2.3814, original=2.3814, J3=0.8781
    batch_train_loss: 2.3899, original=2.3899, J3=0.9833
    batch_train_loss: 2.3737, original=2.3737, J3=0.9102
    batch_train_loss: 2.3788, original=2.3788, J3=0.9347
    batch_train_loss: 2.3758, original=2.3758, J3=0.8794
    batch_train_loss: 2.3688, original=2.3688, J3=0.8695
    batch_train_loss: 2.3794, original=2.3794, J3=0.9902
    batch_train_loss: 2.3650, original=2.3650, J3=0.8344
(num=200,lam=0.001,coef=3.500000000000001)epoch=1, trainloss=2.385, testloss=['2.323', '2.273', '2.250', '2.357', '2.285', '2.336', '2.271', '2.239', '2.270', '2.260'], testacc=['0.000', '12.247', '36.434', '0.000', '1.426', '0.000', '1.983', '89.786', '3.080', '24.579']
    batch_train_loss: 2.3788, original=2.3788, J3=0.9712
    batch_train_loss: 2.3710, original=2.3710, J3=0.9506
    batch_train_loss: 2.3726, original=2.3726, J3=0.9526
    batch_train_loss: 2.3684, original=2.3684, J3=0.9452
    batch_train_loss: 2.3666, original=2.3666, J3=0.9267
    batch_train_loss: 2.3710, original=2.3710, J3=0.9280
    batch_train_loss: 2.3604, original=2.3604, J3=0.8509
    batch_train_loss: 2.3733, original=2.3733, J3=0.9345
    batch_train_loss: 2.3628, original=2.3628, J3=0.9353
    batch_train_loss: 2.3623, original=2.3623, J3=0.8913
    batch_train_loss: 2.3547, original=2.3547, J3=0.8133
    batch_train_loss: 2.3493, original=2.3493, J3=0.7342
    batch_train_loss: 2.3632, original=2.3632, J3=0.9348
    batch_train_loss: 2.3567, original=2.3567, J3=0.8933
    batch_train_loss: 2.3637, original=2.3637, J3=0.9284
    batch_train_loss: 2.3554, original=2.3554, J3=0.8527
    batch_train_loss: 2.3680, original=2.3680, J3=0.9154
    batch_train_loss: 2.3555, original=2.3555, J3=0.8720
    batch_train_loss: 2.3561, original=2.3561, J3=0.9142
    batch_train_loss: 2.3580, original=2.3580, J3=0.8579
(num=200,lam=0.001,coef=3.500000000000001)epoch=2, trainloss=2.363, testloss=['2.289', '2.273', '2.243', '2.340', '2.280', '2.334', '2.263', '2.240', '2.260', '2.250'], testacc=['0.000', '18.767', '60.174', '0.000', '3.870', '0.000', '4.593', '79.767', '18.172', '60.159']
    batch_train_loss: 2.3608, original=2.3608, J3=0.8878
    batch_train_loss: 2.3511, original=2.3511, J3=0.8924
    batch_train_loss: 2.3498, original=2.3498, J3=0.9097
    batch_train_loss: 2.3509, original=2.3509, J3=0.8138
    batch_train_loss: 2.3585, original=2.3585, J3=0.9418
    batch_train_loss: 2.3421, original=2.3421, J3=0.8817
    batch_train_loss: 2.3511, original=2.3511, J3=0.8458
    batch_train_loss: 2.3506, original=2.3506, J3=0.8669
    batch_train_loss: 2.3430, original=2.3430, J3=0.8490
    batch_train_loss: 2.3341, original=2.3341, J3=0.7231
    batch_train_loss: 2.3489, original=2.3489, J3=0.8834
    batch_train_loss: 2.3395, original=2.3395, J3=0.8424
    batch_train_loss: 2.3421, original=2.3421, J3=0.8697
    batch_train_loss: 2.3490, original=2.3490, J3=0.8950
