[9.15356815 6.00048552 9.26089371 8.69244072 8.1544495  8.88728848
 8.38971729 7.86260471 8.83272858 7.96314285]
    batch_train_loss: 2.3096, original=2.3096, J3=0.0035, J5=0.0001
    batch_train_loss: 2.3122, original=2.3122, J3=0.0036, J5=0.0001
    batch_train_loss: 2.3067, original=2.3067, J3=0.0033, J5=0.0001
    batch_train_loss: 2.3072, original=2.3072, J3=0.0035, J5=0.0001
    batch_train_loss: 2.3139, original=2.3139, J3=0.0035, J5=0.0001
    batch_train_loss: 2.3229, original=2.3229, J3=0.0034, J5=0.0001
    batch_train_loss: 2.3122, original=2.3122, J3=0.0035, J5=0.0001
    batch_train_loss: 2.3020, original=2.3020, J3=0.0033, J5=0.0001
    batch_train_loss: 2.2988, original=2.2988, J3=0.0032, J5=0.0001
    batch_train_loss: 2.3131, original=2.3131, J3=0.0035, J5=0.0001
    batch_train_loss: 2.3118, original=2.3118, J3=0.0033, J5=0.0001
    batch_train_loss: 2.2994, original=2.2994, J3=0.0030, J5=0.0001
    batch_train_loss: 2.3082, original=2.3082, J3=0.0036, J5=0.0001
    batch_train_loss: 2.3075, original=2.3075, J3=0.0034, J5=0.0001
    batch_train_loss: 2.3025, original=2.3025, J3=0.0034, J5=0.0001
    batch_train_loss: 2.3073, original=2.3073, J3=0.0037, J5=0.0001
    batch_train_loss: 2.3043, original=2.3043, J3=0.0035, J5=0.0001
    batch_train_loss: 2.3035, original=2.3035, J3=0.0035, J5=0.0001
    batch_train_loss: 2.2984, original=2.2984, J3=0.0035, J5=0.0001
    batch_train_loss: 2.3012, original=2.3012, J3=0.0033, J5=0.0001
(num=200,lam=0.0001,coef=0.9200000000000004)epoch=0, trainloss=2.307, testloss=['2.351', '2.265', '2.252', '2.374', '2.302', '2.351', '2.277', '2.239', '2.292', '2.267'], testacc=['0.000', '25.374', '9.981', '0.000', '0.000', '0.000', '0.104', '85.311', '0.205', '5.253']
    batch_train_loss: 2.2985, original=2.2985, J3=0.0034, J5=0.0001
    batch_train_loss: 2.3000, original=2.3000, J3=0.0033, J5=0.0001
    batch_train_loss: 2.2993, original=2.2993, J3=0.0033, J5=0.0001
    batch_train_loss: 2.2990, original=2.2990, J3=0.0034, J5=0.0001
    batch_train_loss: 2.2968, original=2.2968, J3=0.0037, J5=0.0001
    batch_train_loss: 2.3015, original=2.3015, J3=0.0034, J5=0.0001
    batch_train_loss: 2.3012, original=2.3012, J3=0.0035, J5=0.0001
    batch_train_loss: 2.3004, original=2.3004, J3=0.0035, J5=0.0001
    batch_train_loss: 2.2897, original=2.2897, J3=0.0036, J5=0.0001
    batch_train_loss: 2.2910, original=2.2910, J3=0.0035, J5=0.0001
    batch_train_loss: 2.2937, original=2.2937, J3=0.0035, J5=0.0001
    batch_train_loss: 2.2899, original=2.2899, J3=0.0034, J5=0.0001
    batch_train_loss: 2.2974, original=2.2974, J3=0.0033, J5=0.0001
    batch_train_loss: 2.2966, original=2.2966, J3=0.0036, J5=0.0001
    batch_train_loss: 2.2870, original=2.2870, J3=0.0033, J5=0.0001
    batch_train_loss: 2.2921, original=2.2921, J3=0.0034, J5=0.0001
    batch_train_loss: 2.2927, original=2.2927, J3=0.0032, J5=0.0001
    batch_train_loss: 2.2860, original=2.2860, J3=0.0032, J5=0.0001
    batch_train_loss: 2.2866, original=2.2866, J3=0.0036, J5=0.0001
    batch_train_loss: 2.2871, original=2.2871, J3=0.0033, J5=0.0001
(num=200,lam=0.0001,coef=0.9200000000000004)epoch=1, trainloss=2.294, testloss=['2.315', '2.277', '2.241', '2.348', '2.284', '2.337', '2.264', '2.238', '2.264', '2.256'], testacc=['0.000', '9.692', '43.411', '0.000', '2.037', '0.000', '2.192', '84.144', '4.825', '30.228']
    batch_train_loss: 2.2884, original=2.2884, J3=0.0036, J5=0.0001
    batch_train_loss: 2.2829, original=2.2829, J3=0.0036, J5=0.0001
    batch_train_loss: 2.2839, original=2.2839, J3=0.0035, J5=0.0001
    batch_train_loss: 2.2807, original=2.2807, J3=0.0037, J5=0.0001
    batch_train_loss: 2.2801, original=2.2801, J3=0.0033, J5=0.0001
    batch_train_loss: 2.2843, original=2.2843, J3=0.0035, J5=0.0001
    batch_train_loss: 2.2800, original=2.2800, J3=0.0034, J5=0.0001
    batch_train_loss: 2.2854, original=2.2854, J3=0.0036, J5=0.0001
    batch_train_loss: 2.2775, original=2.2775, J3=0.0033, J5=0.0001
    batch_train_loss: 2.2791, original=2.2791, J3=0.0035, J5=0.0001
    batch_train_loss: 2.2780, original=2.2780, J3=0.0031, J5=0.0001
    batch_train_loss: 2.2794, original=2.2794, J3=0.0029, J5=0.0001
    batch_train_loss: 2.2754, original=2.2754, J3=0.0035, J5=0.0001
    batch_train_loss: 2.2728, original=2.2728, J3=0.0035, J5=0.0001
    batch_train_loss: 2.2784, original=2.2784, J3=0.0035, J5=0.0001
    batch_train_loss: 2.2736, original=2.2736, J3=0.0034, J5=0.0001
