[8.05911979 5.28303616 8.15361294 7.65312716 7.17946097 7.8246779
 7.38659892 6.92251067 7.77664146 7.01102795]
    batch_train_loss: 2.3085, original=2.3085, J3=0.0025, J5=0.0001
    batch_train_loss: 2.3111, original=2.3111, J3=0.0025, J5=0.0001
    batch_train_loss: 2.3057, original=2.3057, J3=0.0024, J5=0.0001
    batch_train_loss: 2.3061, original=2.3061, J3=0.0025, J5=0.0001
    batch_train_loss: 2.3128, original=2.3128, J3=0.0024, J5=0.0001
    batch_train_loss: 2.3218, original=2.3218, J3=0.0024, J5=0.0001
    batch_train_loss: 2.3111, original=2.3111, J3=0.0025, J5=0.0001
    batch_train_loss: 2.3009, original=2.3009, J3=0.0024, J5=0.0001
    batch_train_loss: 2.2978, original=2.2978, J3=0.0023, J5=0.0001
    batch_train_loss: 2.3121, original=2.3121, J3=0.0025, J5=0.0001
    batch_train_loss: 2.3108, original=2.3108, J3=0.0023, J5=0.0001
    batch_train_loss: 2.2985, original=2.2985, J3=0.0021, J5=0.0001
    batch_train_loss: 2.3071, original=2.3071, J3=0.0026, J5=0.0001
    batch_train_loss: 2.3065, original=2.3065, J3=0.0024, J5=0.0001
    batch_train_loss: 2.3014, original=2.3014, J3=0.0024, J5=0.0001
    batch_train_loss: 2.3063, original=2.3063, J3=0.0027, J5=0.0001
    batch_train_loss: 2.3032, original=2.3032, J3=0.0025, J5=0.0001
    batch_train_loss: 2.3025, original=2.3025, J3=0.0025, J5=0.0001
    batch_train_loss: 2.2974, original=2.2974, J3=0.0025, J5=0.0001
    batch_train_loss: 2.3003, original=2.3003, J3=0.0023, J5=0.0001
(num=200,lam=0.0001,coef=0.8100000000000003)epoch=0, trainloss=2.306, testloss=['2.351', '2.265', '2.252', '2.374', '2.302', '2.351', '2.277', '2.239', '2.292', '2.267'], testacc=['0.000', '25.374', '9.981', '0.000', '0.000', '0.000', '0.104', '85.117', '0.205', '5.253']
    batch_train_loss: 2.2975, original=2.2975, J3=0.0024, J5=0.0001
    batch_train_loss: 2.2990, original=2.2990, J3=0.0024, J5=0.0001
    batch_train_loss: 2.2983, original=2.2983, J3=0.0023, J5=0.0001
    batch_train_loss: 2.2979, original=2.2979, J3=0.0024, J5=0.0001
    batch_train_loss: 2.2957, original=2.2957, J3=0.0026, J5=0.0001
    batch_train_loss: 2.3005, original=2.3005, J3=0.0024, J5=0.0001
    batch_train_loss: 2.3001, original=2.3001, J3=0.0025, J5=0.0001
    batch_train_loss: 2.2993, original=2.2993, J3=0.0025, J5=0.0001
